Run,Full,Minimal
7338,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7339,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7340,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7341,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7342,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7343,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7344,"['MCU_SEL', 'MCU']",['MCU_SEL']
7345,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7346,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7347,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7348,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7349,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7350,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7351,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7352,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7353,"['MCU_SEL', 'MCU']",['MCU_SEL']
7354,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7355,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7356,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7357,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7358,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7359,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7360,"['MCU_SEL', 'MCU']",['MCU_SEL']
7361,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7362,"['MCU_SEL', 'MCU']",['MCU_SEL']
7363,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7364,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7365,"['MCU_SEL', 'MCU']",['MCU_SEL']
7366,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7367,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7368,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7369,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7370,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7371,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7372,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7373,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7374,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7375,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7376,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7377,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7378,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7379,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7380,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7381,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7382,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7383,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7384,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7385,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7386,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7387,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7388,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7389,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7390,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7391,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7392,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7393,"['MCU_SEL', 'MCU']",['MCU_SEL']
7394,"['MCU_SEL', 'MCU']",['MCU_SEL']
7395,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7396,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7397,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7398,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7399,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7400,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7401,"['MCU_SEL', 'MCU']",['MCU_SEL']
7402,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7403,"['MCU_SEL', 'MCU']",['MCU_SEL']
7404,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7405,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7406,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7407,"['MCU_SEL', 'MCU']",['MCU_SEL']
7408,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7409,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7410,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7411,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7412,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7413,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7414,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7415,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7416,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7417,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7418,"['MCU_SEL', 'MCU']",['MCU_SEL']
7419,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7420,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7421,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7422,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7423,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7424,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7425,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7426,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7427,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7428,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7429,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7430,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7431,"['MCU_SEL', 'MCU']",['MCU_SEL']
7432,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7433,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7434,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7435,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7436,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7437,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7438,"['MCU_SEL', 'MCU']",['MCU_SEL']
7439,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7440,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7441,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7442,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7443,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7444,"['MCU_SEL', 'MCU']",['MCU_SEL']
7445,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7446,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7447,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7448,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7449,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7450,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7451,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7452,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7453,"['MCU_SEL', 'MCU']",['MCU_SEL']
7454,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7455,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7456,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7457,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7458,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7459,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7460,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7461,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7462,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7463,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7464,"['MCU_SEL', 'MCU']",['MCU_SEL']
7465,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7466,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7467,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7468,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7469,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7470,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7471,"['MCU_SEL', 'MCU']",['MCU_SEL']
7472,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7473,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7474,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7475,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7476,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7477,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7478,"['MCU_SEL', 'MCU']",['MCU_SEL']
7479,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7480,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7481,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7482,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7483,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7484,"['MCU_SEL', 'MCU']",['MCU_SEL']
7485,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7486,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7487,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7488,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7489,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7490,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7491,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7492,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7493,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7494,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7495,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7496,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7497,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7498,"['MCU_SEL', 'MCU']",['MCU_SEL']
7499,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7500,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7501,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7502,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7503,"['MCU_SEL', 'MCU']",['MCU_SEL']
7504,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7505,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7506,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7507,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7508,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7509,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7510,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7511,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7512,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7513,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7514,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7515,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7516,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7517,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7518,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7519,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7520,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7521,"['MCU_SEL', 'MCU']",['MCU_SEL']
7522,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7523,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7524,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7525,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7526,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7527,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7528,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7529,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7530,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7531,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7532,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7533,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7534,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7535,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7536,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7537,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7538,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7539,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7540,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7541,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7542,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7543,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7544,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7545,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7546,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7547,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7548,"['MCU_SEL', 'MCU']",['MCU_SEL']
7549,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7550,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7551,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7552,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7553,"['MCU_SEL', 'MCU']",['MCU_SEL']
7554,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7555,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7556,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7557,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7558,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7559,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7560,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7561,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7562,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7563,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7564,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7565,"['MCU_SEL', 'MCU']",['MCU_SEL']
7566,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7567,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7568,"['MCU_SEL', 'MCU']",['MCU_SEL']
7569,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7570,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7571,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7572,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7573,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7574,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7575,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7576,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7577,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7578,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7579,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7580,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7581,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7582,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7583,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7584,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7585,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7586,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7587,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7588,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7589,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7590,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7591,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7592,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7593,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7594,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7595,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7596,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7597,"['MCU_SEL', 'MCU']",['MCU_SEL']
7598,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7599,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7600,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7601,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7602,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7603,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7604,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7605,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7606,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7607,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7608,"['MCU_SEL', 'MCU']",['MCU_SEL']
7609,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7610,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7611,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7612,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7613,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7614,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7615,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7616,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7617,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7618,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7619,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7620,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7621,"['MCU_SEL', 'MCU']",['MCU_SEL']
7622,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7623,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7624,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7625,"['MCU_SEL', 'MCU']",['MCU_SEL']
7626,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7627,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7628,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7629,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7630,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7631,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7632,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7633,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7634,"['MCU_SEL', 'MCU']",['MCU_SEL']
7635,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7636,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7637,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7638,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7639,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7640,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7641,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7642,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7643,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7644,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7645,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7646,"['MCU_SEL', 'MCU']",['MCU_SEL']
7647,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7648,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7649,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7650,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7651,"['MCU_SEL', 'MCU']",['MCU_SEL']
7652,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7653,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7654,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7655,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7656,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7657,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7658,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7659,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7660,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7661,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7662,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7663,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7664,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7665,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7666,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7667,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7668,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7669,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7670,"['MCU_SEL', 'MCU']",['MCU_SEL']
7671,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7672,"['MCU_SEL', 'MCU']",['MCU_SEL']
7673,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7674,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7675,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7676,"['MCU_SEL', 'MCU']",['MCU_SEL']
7677,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7678,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7679,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7680,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7681,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7682,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7683,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7684,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7685,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7686,"['MCU_SEL', 'MCU']",['MCU_SEL']
7687,"['MCU_SEL', 'MCU']",['MCU_SEL']
7688,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7689,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7690,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7691,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7692,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7693,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7694,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7695,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7696,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7697,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7698,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7699,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7700,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7701,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7702,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7703,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7704,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7705,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7706,"['MCU_SEL', 'MCU']",['MCU_SEL']
7707,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7708,"['MCU_SEL', 'MCU']",['MCU_SEL']
7709,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7710,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7711,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7712,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7713,"['MCU_SEL', 'MCU']",['MCU_SEL']
7714,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7715,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7716,"['MCU_SEL', 'MCU']",['MCU_SEL']
7717,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7718,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7719,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7720,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7721,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7722,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7723,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7724,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7725,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7726,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7727,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7728,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7729,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7730,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7731,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7732,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7733,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7734,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7735,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7736,"['MCU_SEL', 'MCU']",['MCU_SEL']
7737,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7738,"['MCU_SEL', 'MCU']",['MCU_SEL']
7739,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7740,"['MCU_SEL', 'MCU']",['MCU_SEL']
7741,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7742,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7743,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7744,"['MCU_SEL', 'MCU']",['MCU_SEL']
7745,"['MCU_SEL', 'MCU']",['MCU_SEL']
7746,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7747,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7748,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7749,"['MCU_SEL', 'MCU']",['MCU_SEL']
7750,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7751,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7752,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7753,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7754,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7755,"['MCU_SEL', 'MCU']",['MCU_SEL']
7756,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7757,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7758,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7759,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7760,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7761,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7762,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7763,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7764,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7765,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7766,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7767,"['SRAM_SEL', 'SRAM']",['SRAM_SEL']
7768,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
7769,"['MCU_SEFI', 'MCU']",['MCU_SEFI']
