Run,REG_TID,REG_DSEE,MCU_TID,MCU_SEL,MCU_SEFI,SRAM_SEL,SRAM_TID,REG,MCU,SRAM,Payload
9447,inf,33601520.41544061,inf,660.979047427429,751.5824031016214,471.13593934941434,inf,33601520.41544061,660.979047427429,471.13593934941434,471.13593934941434
9448,inf,91341218.48339142,inf,810.3819782317792,578.5844694220896,618.6150343139433,inf,91341218.48339142,578.5844694220896,618.6150343139433,578.5844694220896
9449,inf,114604915.16798581,inf,754.6375903737728,336.269216866836,527.9496685673901,inf,114604915.16798581,336.269216866836,527.9496685673901,336.269216866836
9450,inf,16905288.21600119,inf,485.13428229570866,770.5230580820962,417.79216540172337,inf,16905288.21600119,485.13428229570866,417.79216540172337,417.79216540172337
9451,inf,111404516.27889246,inf,566.3949403663817,753.9373659084065,592.1222773513377,inf,111404516.27889246,566.3949403663817,592.1222773513377,566.3949403663817
9452,inf,18231481.348977674,inf,852.6729534443748,668.3525384952601,570.1707636807618,inf,18231481.348977674,668.3525384952601,570.1707636807618,570.1707636807618
9453,inf,52237769.29880919,inf,691.3434651179958,648.9393012351865,640.0482343331789,inf,52237769.29880919,648.9393012351865,640.0482343331789,640.0482343331789
9454,inf,12203725.044674141,inf,671.0630663697532,567.1079206852127,536.653577625399,inf,12203725.044674141,567.1079206852127,536.653577625399,536.653577625399
9455,inf,60995064.561285645,inf,837.2201599897992,637.7668363407768,317.1469100195259,inf,60995064.561285645,637.7668363407768,317.1469100195259,317.1469100195259
9456,inf,71660688.86516587,inf,753.1921724079443,806.8339307370594,561.868182130352,inf,71660688.86516587,753.1921724079443,561.868182130352,561.868182130352
9457,inf,55627142.23956382,inf,382.5391137831696,623.8717622499146,684.2850833674265,inf,55627142.23956382,382.5391137831696,684.2850833674265,382.5391137831696
9458,inf,97172656.13175592,inf,766.7888942282618,556.9992814638147,470.8278672609922,inf,97172656.13175592,556.9992814638147,470.8278672609922,470.8278672609922
9459,inf,91075674.15358423,inf,536.0397667605313,504.4014543073053,219.88738022989773,inf,91075674.15358423,504.4014543073053,219.88738022989773,219.88738022989773
9460,inf,125711444.13148645,inf,591.4578826472377,629.1841591458151,473.53712169577955,inf,125711444.13148645,591.4578826472377,473.53712169577955,473.53712169577955
9461,inf,53354255.6863437,inf,765.5568214132695,619.9408227617265,516.4724885255418,inf,53354255.6863437,619.9408227617265,516.4724885255418,516.4724885255418
9462,inf,13993700.658842135,inf,777.7515041793284,567.7196381701846,582.4980891455048,inf,13993700.658842135,567.7196381701846,582.4980891455048,567.7196381701846
9463,inf,107661422.72079703,inf,706.2243123933818,541.3361234043736,527.6377203322623,inf,107661422.72079703,541.3361234043736,527.6377203322623,527.6377203322623
9464,inf,79004245.76519623,inf,690.5912002226373,594.6357634986424,120.8102518829377,inf,79004245.76519623,594.6357634986424,120.8102518829377,120.8102518829377
9465,inf,103027690.59323537,inf,644.6005587061143,644.0007566185329,427.9339603271818,inf,103027690.59323537,644.0007566185329,427.9339603271818,427.9339603271818
9466,inf,68624883.00066723,inf,629.0187452390616,621.6438952589737,682.1538034877634,inf,68624883.00066723,621.6438952589737,682.1538034877634,621.6438952589737
9467,inf,3469917.352521776,inf,587.7299155901956,801.8884639942349,430.8675954096676,inf,3469917.352521776,587.7299155901956,430.8675954096676,430.8675954096676
9468,inf,92401346.97790238,inf,851.6775879842603,483.22739502509927,503.1169469618856,inf,92401346.97790238,483.22739502509927,503.1169469618856,483.22739502509927
9469,inf,77104306.56335981,inf,966.7470858821318,579.7884878862551,516.2104814421643,inf,77104306.56335981,579.7884878862551,516.2104814421643,516.2104814421643
9470,inf,2408248.6477362025,inf,553.6306025796304,604.1928947296645,310.130143088181,inf,2408248.6477362025,553.6306025796304,310.130143088181,310.130143088181
9471,inf,4156968.6215152135,inf,613.8445186459371,813.4907963755431,661.9375626575733,inf,4156968.6215152135,613.8445186459371,661.9375626575733,613.8445186459371
9472,inf,102237627.23160131,inf,592.5801020668258,704.907933866949,468.88136090446767,inf,102237627.23160131,592.5801020668258,468.88136090446767,468.88136090446767
9473,inf,32169353.34132624,inf,972.3142384540644,608.5857164591167,585.7712284882015,inf,32169353.34132624,608.5857164591167,585.7712284882015,585.7712284882015
9474,inf,36654063.4695773,inf,650.1128691678501,673.589875689013,134.0388015744681,inf,36654063.4695773,650.1128691678501,134.0388015744681,134.0388015744681
9475,inf,126835528.78072618,inf,617.809554260969,742.9941674958391,697.5583869087133,inf,126835528.78072618,617.809554260969,697.5583869087133,617.809554260969
9476,inf,48863471.97166518,inf,915.4740191958233,551.5070470408348,562.5497121711794,inf,48863471.97166518,551.5070470408348,562.5497121711794,551.5070470408348
9477,inf,95344394.40484223,inf,525.0950429805359,381.5861573493417,572.8158923970911,inf,95344394.40484223,381.5861573493417,572.8158923970911,381.5861573493417
9478,inf,97442122.57019341,inf,735.4646509531236,668.4627368931583,8.739200322708024,inf,97442122.57019341,668.4627368931583,8.739200322708024,8.739200322708024
9479,inf,109270190.78910851,inf,765.1304120147902,667.3897198860897,591.814846584967,inf,109270190.78910851,667.3897198860897,591.814846584967,591.814846584967
9480,inf,34504611.01453833,inf,893.9073488251515,574.5800063090778,554.8034315705191,inf,34504611.01453833,574.5800063090778,554.8034315705191,554.8034315705191
9481,inf,26987403.304505445,inf,677.9500686854425,694.5553362684143,438.1708980952776,inf,26987403.304505445,677.9500686854425,438.1708980952776,438.1708980952776
9482,inf,95880716.28325748,inf,627.2380813470096,594.0722453034616,662.9482838282692,inf,95880716.28325748,594.0722453034616,662.9482838282692,594.0722453034616
9483,inf,106089570.8053558,inf,764.8221980565044,767.4467166694257,652.7819436364069,inf,106089570.8053558,764.8221980565044,652.7819436364069,652.7819436364069
9484,inf,83301301.19179593,inf,856.317588557942,636.1829938286683,585.0249771376955,inf,83301301.19179593,636.1829938286683,585.0249771376955,585.0249771376955
9485,inf,65074550.16358577,inf,764.5290394668768,596.9569865926585,381.38126607485407,inf,65074550.16358577,596.9569865926585,381.38126607485407,381.38126607485407
9486,inf,43112176.34174584,inf,597.7188643504168,498.44085757173514,317.99314078608273,inf,43112176.34174584,498.44085757173514,317.99314078608273,317.99314078608273
9487,inf,16701501.982321458,inf,700.3696321996429,660.7772407857153,365.08651887446206,inf,16701501.982321458,660.7772407857153,365.08651887446206,365.08651887446206
9488,inf,48528414.87467802,inf,716.6499593688811,516.6036023216369,710.7238011530067,inf,48528414.87467802,516.6036023216369,710.7238011530067,516.6036023216369
9489,inf,46184511.724372156,inf,948.3852094981188,578.5863490697338,438.9104487729469,inf,46184511.724372156,578.5863490697338,438.9104487729469,438.9104487729469
9490,inf,98857246.23648798,inf,981.981034762114,490.07025104972985,713.4613504459401,inf,98857246.23648798,490.07025104972985,713.4613504459401,490.07025104972985
9491,inf,97353224.51707049,inf,588.695014957507,632.5637426802066,422.63922695939175,inf,97353224.51707049,588.695014957507,422.63922695939175,422.63922695939175
9492,inf,36718457.95583493,inf,729.7136706265995,555.7103232908765,554.5952413035217,inf,36718457.95583493,555.7103232908765,554.5952413035217,554.5952413035217
9493,inf,34749774.08486867,inf,780.6100099729388,765.2338172306263,599.2618039960597,inf,34749774.08486867,765.2338172306263,599.2618039960597,599.2618039960597
9494,inf,42956134.26804716,inf,592.994768628831,634.2893340884546,674.5219819588034,inf,42956134.26804716,592.994768628831,674.5219819588034,592.994768628831
9495,inf,64155399.34881052,inf,627.0197610538738,475.4762864904743,573.9490541657001,inf,64155399.34881052,475.4762864904743,573.9490541657001,475.4762864904743
9496,inf,75774893.25926557,inf,905.1913798816926,704.5376222064355,525.8741330631667,inf,75774893.25926557,704.5376222064355,525.8741330631667,525.8741330631667
9497,inf,118538902.8583181,inf,788.1649415873832,396.5270374664326,525.7794009750465,inf,118538902.8583181,396.5270374664326,525.7794009750465,396.5270374664326
9498,inf,82279219.58299632,inf,695.419075738934,781.924286962365,682.5465048407349,inf,82279219.58299632,695.419075738934,682.5465048407349,682.5465048407349
9499,inf,57237048.664640345,inf,891.024752510287,574.0292362740878,565.4729280042683,inf,57237048.664640345,574.0292362740878,565.4729280042683,565.4729280042683
9500,inf,20971116.33706232,inf,552.6820014072034,643.8297354172058,504.77961484592214,inf,20971116.33706232,552.6820014072034,504.77961484592214,504.77961484592214
9501,inf,82751961.3051878,inf,751.9801703934219,487.48835403876507,453.45971304605325,inf,82751961.3051878,487.48835403876507,453.45971304605325,453.45971304605325
9502,inf,49582053.961564645,inf,525.5135886144614,599.2531225056389,522.5667903907076,inf,49582053.961564645,525.5135886144614,522.5667903907076,522.5667903907076
9503,inf,58462774.10147801,inf,613.7050985652454,333.18237624447397,515.5451055002101,inf,58462774.10147801,333.18237624447397,515.5451055002101,333.18237624447397
9504,inf,119663972.53905378,inf,796.1689979887491,631.6089734911259,654.5975382910905,inf,119663972.53905378,631.6089734911259,654.5975382910905,631.6089734911259
9505,inf,36087279.193675816,inf,544.9241931977383,217.30522498121783,603.214444287917,inf,36087279.193675816,217.30522498121783,603.214444287917,217.30522498121783
9506,inf,19023874.46407466,inf,714.5012550456435,658.1413432064747,504.2651796102678,inf,19023874.46407466,658.1413432064747,504.2651796102678,504.2651796102678
9507,inf,112933652.22666398,inf,585.5241073191348,946.9358712901441,469.4134419803032,inf,112933652.22666398,585.5241073191348,469.4134419803032,469.4134419803032
9508,inf,18651981.15933362,inf,878.7639227658466,755.6276695307994,643.5926412347575,inf,18651981.15933362,755.6276695307994,643.5926412347575,643.5926412347575
9509,inf,51608402.691726655,inf,890.092578082809,488.69606512874077,652.1669661111617,inf,51608402.691726655,488.69606512874077,652.1669661111617,488.69606512874077
9510,inf,27966126.858401008,inf,746.8689965496255,621.2920911643512,315.8402660409462,inf,27966126.858401008,621.2920911643512,315.8402660409462,315.8402660409462
9511,inf,43014675.70052215,inf,578.8379215650056,707.8012488203706,598.9790012451622,inf,43014675.70052215,578.8379215650056,598.9790012451622,578.8379215650056
9512,inf,33187025.59022693,inf,673.3108164945472,685.7139293021733,633.0978610751505,inf,33187025.59022693,673.3108164945472,633.0978610751505,633.0978610751505
9513,inf,72333689.38776675,inf,946.9377024817335,540.2371737896373,561.0907968600726,inf,72333689.38776675,540.2371737896373,561.0907968600726,540.2371737896373
9514,inf,29565374.022756603,inf,923.7932196312481,648.3465067335941,606.6296147995619,inf,29565374.022756603,648.3465067335941,606.6296147995619,606.6296147995619
9515,inf,26655078.742394466,inf,808.2083598147433,604.8309263074674,315.0981526804811,inf,26655078.742394466,604.8309263074674,315.0981526804811,315.0981526804811
9516,inf,2834832.2157630427,inf,774.2468814071332,714.5865868731107,704.8395082948508,inf,2834832.2157630427,714.5865868731107,704.8395082948508,704.8395082948508
9517,inf,34051917.944034874,inf,999.2141224082679,681.6601804335406,709.8941501511699,inf,34051917.944034874,681.6601804335406,709.8941501511699,681.6601804335406
9518,inf,79280273.64082772,inf,729.2532443568572,540.3511297402807,598.5974258302036,inf,79280273.64082772,540.3511297402807,598.5974258302036,540.3511297402807
9519,inf,1360694.955313599,inf,1021.7276243615997,654.5623642709343,564.4240270043454,inf,1360694.955313599,654.5623642709343,564.4240270043454,564.4240270043454
9520,inf,58545509.61830082,inf,656.225429662962,675.6511446150588,572.5908603352252,inf,58545509.61830082,656.225429662962,572.5908603352252,572.5908603352252
9521,inf,24398486.148826182,inf,573.5491103476935,570.6829902244584,661.1902043128263,inf,24398486.148826182,570.6829902244584,661.1902043128263,570.6829902244584
9522,inf,64452762.11152073,inf,636.5531207530423,617.4860082829324,544.4309313265228,inf,64452762.11152073,617.4860082829324,544.4309313265228,544.4309313265228
9523,inf,45238242.425545216,inf,605.7357476862007,635.4269500193642,653.8421612744214,inf,45238242.425545216,605.7357476862007,653.8421612744214,605.7357476862007
9524,inf,55502597.280092485,inf,866.8221412052361,396.4393363376535,488.4631294772644,inf,55502597.280092485,396.4393363376535,488.4631294772644,396.4393363376535
9525,inf,49355762.474077545,inf,660.4398668283255,445.4297071155678,448.6975502205091,inf,49355762.474077545,445.4297071155678,448.6975502205091,445.4297071155678
9526,inf,83097388.31188737,inf,807.8908851861023,621.1323254072623,525.3562715623551,inf,83097388.31188737,621.1323254072623,525.3562715623551,525.3562715623551
9527,inf,31810161.83931591,inf,947.9188932749754,668.794672541224,596.0832920408322,inf,31810161.83931591,668.794672541224,596.0832920408322,596.0832920408322
9528,inf,51778621.842485815,inf,778.1446642204601,344.00360683249176,547.0751817697188,inf,51778621.842485815,344.00360683249176,547.0751817697188,344.00360683249176
9529,inf,95239762.35406244,inf,710.1545607558153,498.52594331353157,495.055474176995,inf,95239762.35406244,498.52594331353157,495.055474176995,495.055474176995
9530,inf,100049800.7329915,inf,546.8980488734837,596.1672887529485,838.6749259920881,inf,100049800.7329915,546.8980488734837,838.6749259920881,546.8980488734837
9531,inf,107531699.51986,inf,516.8409208401548,454.12370586775825,363.052601178945,inf,107531699.51986,454.12370586775825,363.052601178945,363.052601178945
9532,inf,116832863.25258136,inf,388.60279082285837,341.2956502512901,575.1153439017902,inf,116832863.25258136,341.2956502512901,575.1153439017902,341.2956502512901
9533,inf,22499764.615363006,inf,691.1640525830823,348.3681269142589,544.7110516208538,inf,22499764.615363006,348.3681269142589,544.7110516208538,348.3681269142589
9534,inf,32114294.415144175,inf,436.2583079671903,716.7504909331045,581.5308516749767,inf,32114294.415144175,436.2583079671903,581.5308516749767,436.2583079671903
9535,inf,103124562.27318048,inf,721.7825235909476,506.99742634861707,512.4809353660512,inf,103124562.27318048,506.99742634861707,512.4809353660512,506.99742634861707
9536,inf,118228276.32572006,inf,453.9081462057751,497.81070871802257,460.8367611334788,inf,118228276.32572006,453.9081462057751,460.8367611334788,453.9081462057751
9537,inf,92710492.03824249,inf,648.2868194172452,556.7872596862038,480.15752676619456,inf,92710492.03824249,556.7872596862038,480.15752676619456,480.15752676619456
9538,inf,55628843.62766664,inf,1006.0473723063994,567.2604870506543,652.1018673209229,inf,55628843.62766664,567.2604870506543,652.1018673209229,567.2604870506543
9539,inf,105626642.86404946,inf,810.1257321348114,623.667765901573,429.2712716581194,inf,105626642.86404946,623.667765901573,429.2712716581194,429.2712716581194
9540,inf,93247898.93811363,inf,582.0906004054999,726.1997774739633,547.7768032821406,inf,93247898.93811363,582.0906004054999,547.7768032821406,547.7768032821406
9541,inf,53977847.92993677,inf,877.0300344283597,705.5645772926686,541.8766729205205,inf,53977847.92993677,705.5645772926686,541.8766729205205,541.8766729205205
9542,inf,126412158.34959944,inf,480.75050259827026,653.9656421840613,553.4398481816111,inf,126412158.34959944,480.75050259827026,553.4398481816111,480.75050259827026
9543,inf,4321689.042107071,inf,728.2205406426652,635.4104306957423,515.4250873304984,inf,4321689.042107071,635.4104306957423,515.4250873304984,515.4250873304984
9544,inf,82890182.2710346,inf,812.4097732885627,709.3247199331493,596.5892304997425,inf,82890182.2710346,709.3247199331493,596.5892304997425,596.5892304997425
9545,inf,20787301.55396558,inf,940.5304409032796,528.4554573382376,562.9455272893862,inf,20787301.55396558,528.4554573382376,562.9455272893862,528.4554573382376
9546,inf,5529889.639359833,inf,561.2478868180768,594.999318568372,632.8673677231147,inf,5529889.639359833,561.2478868180768,632.8673677231147,561.2478868180768
9547,inf,27088063.948201515,inf,787.2565469375481,556.8645322880939,626.432845602725,inf,27088063.948201515,556.8645322880939,626.432845602725,556.8645322880939
9548,inf,80321644.90409876,inf,883.6530558674021,604.5548953840625,788.0081595127469,inf,80321644.90409876,604.5548953840625,788.0081595127469,604.5548953840625
9549,inf,126419719.1432104,inf,948.3877954598039,643.9721805712975,345.17478236767806,inf,126419719.1432104,643.9721805712975,345.17478236767806,345.17478236767806
9550,inf,123946979.21489504,inf,828.5295780568208,589.6619141116396,384.62547586815055,inf,123946979.21489504,589.6619141116396,384.62547586815055,384.62547586815055
9551,inf,14322856.159774415,inf,705.8376573148198,791.9586350544973,643.6484803694241,inf,14322856.159774415,705.8376573148198,643.6484803694241,643.6484803694241
9552,inf,76499119.56453082,inf,655.3419653590465,283.3759554040854,653.0983949147553,inf,76499119.56453082,283.3759554040854,653.0983949147553,283.3759554040854
9553,inf,86234902.80061466,inf,781.4902479472513,519.7817769400909,56.83471450561038,inf,86234902.80061466,519.7817769400909,56.83471450561038,56.83471450561038
9554,inf,3343439.65732072,inf,857.3865449353381,709.4872458318517,517.5762589793349,inf,3343439.65732072,709.4872458318517,517.5762589793349,517.5762589793349
9555,inf,90755481.05639349,inf,670.7891240914264,635.3757253347977,570.156567139654,inf,90755481.05639349,635.3757253347977,570.156567139654,570.156567139654
9556,inf,106161465.67639005,inf,598.985451552721,480.2874386243523,526.6896816935965,inf,106161465.67639005,480.2874386243523,526.6896816935965,480.2874386243523
9557,inf,78551570.45449899,inf,810.5097330090933,688.7586275068126,519.6992987088333,inf,78551570.45449899,688.7586275068126,519.6992987088333,519.6992987088333
9558,inf,20039156.021736037,inf,665.8462771609945,421.5077075252805,424.4631174207878,inf,20039156.021736037,421.5077075252805,424.4631174207878,421.5077075252805
9559,inf,117543484.99145035,inf,553.5726151270292,363.0415719378985,440.4416248739051,inf,117543484.99145035,363.0415719378985,440.4416248739051,363.0415719378985
9560,inf,61889663.24885283,inf,663.1492669604438,622.7358781339148,125.23579980330636,inf,61889663.24885283,622.7358781339148,125.23579980330636,125.23579980330636
9561,inf,108302835.54932329,inf,646.075346625577,404.4893381111738,518.2015064052672,inf,108302835.54932329,404.4893381111738,518.2015064052672,404.4893381111738
9562,inf,39713301.4896867,inf,906.0003683169797,401.90372752674017,530.6774517345132,inf,39713301.4896867,401.90372752674017,530.6774517345132,401.90372752674017
9563,inf,82076551.72710975,inf,673.4701544630693,606.7932705747035,367.41613158725596,inf,82076551.72710975,606.7932705747035,367.41613158725596,367.41613158725596
9564,inf,53804745.66932871,inf,623.2738065032203,738.3375404618913,637.3338349424774,inf,53804745.66932871,623.2738065032203,637.3338349424774,623.2738065032203
9565,inf,116721877.06656276,inf,812.6437939836825,682.9987612618082,562.0962084825295,inf,116721877.06656276,682.9987612618082,562.0962084825295,562.0962084825295
9566,inf,85680578.33242898,inf,515.6764500340155,461.04529216809044,293.20589375880377,inf,85680578.33242898,461.04529216809044,293.20589375880377,293.20589375880377
9567,inf,68537071.45549843,inf,650.6291964570929,705.3412782827673,542.2773918730644,inf,68537071.45549843,650.6291964570929,542.2773918730644,542.2773918730644
9568,inf,77587915.39630285,inf,875.914178275392,607.117326851025,502.43797105809784,inf,77587915.39630285,607.117326851025,502.43797105809784,502.43797105809784
9569,inf,45282932.946121655,inf,825.6445912188407,588.027461572442,637.005620222739,inf,45282932.946121655,588.027461572442,637.005620222739,588.027461572442
9570,inf,34790665.1370257,inf,650.3419053643588,684.7483473362985,189.33831886451517,inf,34790665.1370257,650.3419053643588,189.33831886451517,189.33831886451517
9571,inf,80975969.29583468,inf,640.8451555478243,686.5968248700383,609.0096623237465,inf,80975969.29583468,640.8451555478243,609.0096623237465,609.0096623237465
9572,inf,85416019.80752175,inf,861.0178877114922,748.6796456506004,554.1899804221589,inf,85416019.80752175,748.6796456506004,554.1899804221589,554.1899804221589
9573,inf,49575524.105302066,inf,651.1613693163406,663.4912669653335,449.5369983128524,inf,49575524.105302066,651.1613693163406,449.5369983128524,449.5369983128524
9574,inf,28208551.20933723,inf,1186.6716838550092,548.4166340320558,568.3401461371043,inf,28208551.20933723,548.4166340320558,568.3401461371043,548.4166340320558
9575,inf,9291252.715391489,inf,719.9179106008003,408.40267786723,728.2029079831323,inf,9291252.715391489,408.40267786723,728.2029079831323,408.40267786723
9576,inf,120270164.78573935,inf,525.9753838254433,552.2009933005779,475.0041866218276,inf,120270164.78573935,525.9753838254433,475.0041866218276,475.0041866218276
9577,inf,2158580.3773872117,inf,714.4892343147797,824.0314269311308,580.0210185774631,inf,2158580.3773872117,714.4892343147797,580.0210185774631,580.0210185774631
9578,inf,72146691.26939909,inf,862.6018236879507,529.0049100017441,411.8467220346106,inf,72146691.26939909,529.0049100017441,411.8467220346106,411.8467220346106
9579,inf,15116807.453733847,inf,710.9733033541568,461.03324422879507,641.9322915141084,inf,15116807.453733847,461.03324422879507,641.9322915141084,461.03324422879507
9580,inf,122157031.06375216,inf,1011.0977501209921,366.64669804816504,347.27961653967293,inf,122157031.06375216,366.64669804816504,347.27961653967293,347.27961653967293
9581,inf,120393859.16247363,inf,716.9806962941468,699.207273757391,711.7497538739832,inf,120393859.16247363,699.207273757391,711.7497538739832,699.207273757391
9582,inf,42039082.61335883,inf,739.0057910509302,597.7034823299641,430.5846102632686,inf,42039082.61335883,597.7034823299641,430.5846102632686,430.5846102632686
9583,inf,20630252.25296279,inf,1197.3148528959105,499.5983624414208,548.938560287314,inf,20630252.25296279,499.5983624414208,548.938560287314,499.5983624414208
9584,inf,13175080.628861649,inf,561.0017342215926,753.1277598304919,481.2203725963877,inf,13175080.628861649,561.0017342215926,481.2203725963877,481.2203725963877
9585,inf,42665105.06180458,inf,681.4726584278214,348.96636810494533,582.9829116957923,inf,42665105.06180458,348.96636810494533,582.9829116957923,348.96636810494533
9586,inf,37982965.27468941,inf,823.3663169990273,884.1573227827625,516.8563895046185,inf,37982965.27468941,823.3663169990273,516.8563895046185,516.8563895046185
9587,inf,16256018.860351373,inf,467.85824612749684,539.295764273851,449.2835254243033,inf,16256018.860351373,467.85824612749684,449.2835254243033,449.2835254243033
9588,inf,83382766.28673756,inf,245.8916356996828,669.1139199882521,583.2239401753392,inf,83382766.28673756,245.8916356996828,583.2239401753392,245.8916356996828
9589,inf,28747536.67831495,inf,831.9684149066771,702.7393738403944,580.5406707189845,inf,28747536.67831495,702.7393738403944,580.5406707189845,580.5406707189845
9590,inf,9161008.155947104,inf,818.7234406768063,577.461559805146,627.9423861935306,inf,9161008.155947104,577.461559805146,627.9423861935306,577.461559805146
9591,inf,65633956.05586274,inf,901.897419367205,520.3080143887396,631.2511301349939,inf,65633956.05586274,520.3080143887396,631.2511301349939,520.3080143887396
9592,inf,9397158.56222056,inf,824.4022141910845,515.3863920185019,495.8929994756298,inf,9397158.56222056,515.3863920185019,495.8929994756298,495.8929994756298
9593,inf,108044982.07139035,inf,865.652834697888,692.8169368829244,152.66634096752506,inf,108044982.07139035,692.8169368829244,152.66634096752506,152.66634096752506
9594,inf,40388682.18333097,inf,699.4466591778391,651.5751493893245,524.3747720133789,inf,40388682.18333097,651.5751493893245,524.3747720133789,524.3747720133789
9595,inf,64757486.13714683,inf,634.3992198348581,641.032637600724,514.3891103291141,inf,64757486.13714683,634.3992198348581,514.3891103291141,514.3891103291141
9596,inf,76100295.19311243,inf,461.2080487701536,522.7863122757237,559.8457931339412,inf,76100295.19311243,461.2080487701536,559.8457931339412,461.2080487701536
9597,inf,73859160.9973764,inf,818.450458429743,306.26170396160614,690.8393743418537,inf,73859160.9973764,306.26170396160614,690.8393743418537,306.26170396160614
9598,inf,53114613.1313805,inf,627.4895039509883,568.0618784087911,532.4597227747482,inf,53114613.1313805,568.0618784087911,532.4597227747482,532.4597227747482
9599,inf,41847896.589995176,inf,770.7740394397065,613.3462839836859,679.4998880866525,inf,41847896.589995176,613.3462839836859,679.4998880866525,613.3462839836859
9600,inf,93381655.77080736,inf,922.2279688911881,695.9100514566436,373.99008041515975,inf,93381655.77080736,695.9100514566436,373.99008041515975,373.99008041515975
9601,inf,41487752.083877265,inf,717.4213732203001,523.5765555334542,422.60251277222585,inf,41487752.083877265,523.5765555334542,422.60251277222585,422.60251277222585
9602,inf,57206416.69937824,inf,819.9541437404719,547.4420967504155,228.20566974668995,inf,57206416.69937824,547.4420967504155,228.20566974668995,228.20566974668995
9603,inf,48358582.87551472,inf,617.2089729663436,821.2610486369481,440.26684951418355,inf,48358582.87551472,617.2089729663436,440.26684951418355,440.26684951418355
9604,inf,124474489.5275734,inf,609.4756995293653,476.68811132169975,619.5040838902167,inf,124474489.5275734,476.68811132169975,619.5040838902167,476.68811132169975
9605,inf,5478608.3750378825,inf,862.8349432455615,540.8508633538605,378.8136708996145,inf,5478608.3750378825,540.8508633538605,378.8136708996145,378.8136708996145
9606,inf,55946421.85749354,inf,755.2040493068815,498.56483735965,644.2664150144994,inf,55946421.85749354,498.56483735965,644.2664150144994,498.56483735965
9607,inf,51270656.98372894,inf,997.2895471075142,557.7151636971229,564.3339280569606,inf,51270656.98372894,557.7151636971229,564.3339280569606,557.7151636971229
9608,inf,82964311.64250459,inf,814.4121325338832,411.43496926616325,668.4213225668045,inf,82964311.64250459,411.43496926616325,668.4213225668045,411.43496926616325
9609,inf,5693084.505479556,inf,525.4008685202746,645.2774563598806,528.6411907306878,inf,5693084.505479556,525.4008685202746,528.6411907306878,525.4008685202746
9610,inf,8865463.932288192,inf,421.92839177061677,523.9667656681329,527.1522224611026,inf,8865463.932288192,421.92839177061677,527.1522224611026,421.92839177061677
9611,inf,109559207.73922412,inf,579.9565325169247,590.6202486557303,494.8255901027198,inf,109559207.73922412,579.9565325169247,494.8255901027198,494.8255901027198
9612,inf,57832770.4773104,inf,84.55894335578091,646.2068096515959,447.9013988864265,inf,57832770.4773104,84.55894335578091,447.9013988864265,84.55894335578091
9613,inf,74706014.40900804,inf,957.4931853852737,500.0554024567405,625.7076430739713,inf,74706014.40900804,500.0554024567405,625.7076430739713,500.0554024567405
9614,inf,123381050.0699614,inf,714.7811131386853,713.9484025131684,573.9430116362497,inf,123381050.0699614,713.9484025131684,573.9430116362497,573.9430116362497
9615,inf,85541136.29077072,inf,634.5781800821072,456.6657952738418,508.865748857943,inf,85541136.29077072,456.6657952738418,508.865748857943,456.6657952738418
9616,inf,76497702.16442302,inf,576.1390745944719,655.6531163911992,409.99071405574887,inf,76497702.16442302,576.1390745944719,409.99071405574887,409.99071405574887
9617,inf,63063768.900427476,inf,618.5304088240041,641.0789655749777,551.4643964619689,inf,63063768.900427476,618.5304088240041,551.4643964619689,551.4643964619689
9618,inf,46712661.5022298,inf,728.1928830944065,372.38059370288715,504.5862973517406,inf,46712661.5022298,372.38059370288715,504.5862973517406,372.38059370288715
9619,inf,59769051.48248403,inf,812.9625769337316,685.5353502158607,502.14099249280605,inf,59769051.48248403,685.5353502158607,502.14099249280605,502.14099249280605
9620,inf,59260019.39677014,inf,1086.2059444407162,737.1452833982584,353.96077350235225,inf,59260019.39677014,737.1452833982584,353.96077350235225,353.96077350235225
9621,inf,12083535.961799502,inf,722.9513387447232,547.4169146723905,467.3660118619764,inf,12083535.961799502,547.4169146723905,467.3660118619764,467.3660118619764
9622,inf,45589521.85742014,inf,609.5805861140765,573.6639229049057,288.5094120097326,inf,45589521.85742014,573.6639229049057,288.5094120097326,288.5094120097326
9623,inf,119269091.40109898,inf,914.0306291208359,423.72129864414177,371.5649764329109,inf,119269091.40109898,423.72129864414177,371.5649764329109,371.5649764329109
9624,inf,15813851.950873218,inf,877.5380486193113,519.6437809362733,559.7626769990014,inf,15813851.950873218,519.6437809362733,559.7626769990014,519.6437809362733
9625,inf,119204724.90741283,inf,497.70285850660485,616.0633827069014,586.0144409754275,inf,119204724.90741283,497.70285850660485,586.0144409754275,497.70285850660485
9626,inf,109298361.79579741,inf,371.9842044995206,745.0181996142401,591.2835262943277,inf,109298361.79579741,371.9842044995206,591.2835262943277,371.9842044995206
9627,inf,26003082.988234963,inf,775.183279851119,667.0672699752882,495.36931166641074,inf,26003082.988234963,667.0672699752882,495.36931166641074,495.36931166641074
9628,inf,38732723.47282515,inf,739.0181393487517,376.180889040455,132.8293090992163,inf,38732723.47282515,376.180889040455,132.8293090992163,132.8293090992163
9629,inf,38949841.96611992,inf,615.249556386672,602.741474741148,554.2386822634858,inf,38949841.96611992,602.741474741148,554.2386822634858,554.2386822634858
9630,inf,3059698.9582479424,inf,285.89422162996107,460.4550638955572,375.6498823698693,inf,3059698.9582479424,285.89422162996107,375.6498823698693,285.89422162996107
