Time (hrs),SRAM_SEFI,SRAM_SEL,SRAM_TID,MCU_SEFI,MCU_SEL,MCU_TID,REG_SEGR,REG_TID,System,SRAM,MCU,REG
77.27364841425371,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.29015635025334,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.30666428625297,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.3231722222526,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.33968015825222,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.35618809425185,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.37269603025148,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.3892039662511,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.40571190225073,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.42221983825036,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.43872777424998,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.45523571024961,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.47174364624924,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.48825158224886,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.50475951824849,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.52126745424812,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.53777539024775,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.55428332624737,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.570791262247,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.58729919824663,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.60380713424625,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.62031507024588,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.6368230062455,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.65333094224513,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.66983887824476,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.68634681424439,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.70285475024401,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.71936268624364,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.73587062224327,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.7523785582429,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.76888649424252,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.78539443024215,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.80190236624178,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.8184103022414,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.83491823824103,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.85142617424066,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.86793411024028,5.782596624e-11,0.0,0.0,3.1091329511e-10,2.58482125e-12,0.0,0.0,0.0,3.7132408258e-10,5.782596624e-11,3.1349811636e-10,0.0
77.88444204623991,6.40550512632e-09,0.0,0.0,2.023802181395e-08,2.58482125e-12,0.0,0.0,0.0,2.664611163182e-08,6.40550512632e-09,2.024060663515e-08,0.0
77.90094998223954,3.13729099366e-08,0.0,0.0,8.395743911205e-08,2.58482125e-12,0.0,0.0,0.0,1.1533293123561e-07,3.13729099366e-08,8.396002393308e-08,0.0
77.91745791823917,5.600201591349e-08,0.0,0.0,1.4935017877971e-07,2.58482125e-12,0.0,0.0,0.0,2.0535477115e-07,5.600201591349e-08,1.4935276360057e-07,0.0
77.93396585423879,6.571285804391e-08,0.0,0.0,1.7528199225403e-07,2.58482125e-12,0.0,0.0,0.0,2.4099742360029e-07,6.571285804391e-08,1.7528457707483e-07,0.0
77.95047379023842,7.383506461789e-08,0.0,0.0,1.9999644007562e-07,2.58482125e-12,0.0,0.0,0.0,2.738340747473e-07,7.383506461789e-08,1.9999902489635e-07,0.0
77.96698172623805,7.871208629329e-08,0.0,0.0,2.144889570399e-07,2.58482125e-12,0.0,0.0,0.0,2.9320361127081e-07,7.871208629329e-08,2.144915418606e-07,0.0
77.98348966223767,9.03959721521e-08,0.0,0.0,2.3575261876019e-07,2.58482125e-12,0.0,0.0,0.0,3.2615115442161e-07,9.03959721521e-08,2.3575520358083e-07,0.0
77.9999975982373,8.975206189366e-08,0.0,0.0,2.269112706621e-07,2.58482125e-12,0.0,0.0,0.0,3.1666589701043e-07,8.975206189366e-08,2.2691385548276e-07,0.0
78.01650553423693,1.59497311469359e-06,0.0,0.0,3.7378334954985e-06,2.58482125e-12,0.0,0.0,0.0,5.33280323325563e-06,1.59497311469359e-06,3.73783608031009e-06,0.0
78.03301347023655,2.02459749365502e-06,0.0,0.0,4.75661692023177e-06,2.58482125e-12,0.0,0.0,0.0,6.78120736845582e-06,2.02459749365502e-06,4.75661950504073e-06,0.0
78.04952140623618,2.63407868006382e-06,0.0,0.0,6.20694878850081e-06,2.58482125e-12,0.0,0.0,0.0,8.84101370377156e-06,2.63407868006382e-06,6.20695137330602e-06,0.0
78.06602934223581,3.4052198388812e-06,0.0,0.0,8.08107829253224e-06,2.58482125e-12,0.0,0.0,0.0,1.148627319835688e-05,3.4052198388812e-06,8.0810808773326e-06,0.0
78.08253727823543,4.34179545649727e-06,0.0,0.0,1.039719590678612e-05,2.58482125e-12,0.0,0.0,0.0,1.473894880556859e-05,4.34179545649727e-06,1.039719849158049e-05,0.0
78.09904521423506,5.57716308180467e-06,0.0,0.0,1.334360296123549e-05,2.58482125e-12,0.0,0.0,0.0,1.892069420836269e-05,5.57716308180467e-06,1.334360554602225e-05,0.0
78.11555315023469,7.14611165497647e-06,0.0,0.0,1.713588626617302e-05,2.58482125e-12,0.0,0.0,0.0,2.428187805095141e-05,7.14611165497647e-06,1.713588885094998e-05,0.0
78.13206108623432,8.76534403082552e-06,0.0,0.0,2.111724699660478e-05,2.58482125e-12,0.0,0.0,0.0,2.98824085122394e-05,8.76534403082552e-06,2.111724958137145e-05,0.0
78.14856902223394,1.004869442233769e-05,0.0,0.0,2.425226642921441e-05,2.58482125e-12,0.0,0.0,0.0,3.43007197326703e-05,1.004869442233769e-05,2.425226901397297e-05,0.0
78.16507695823357,1.126157719355536e-05,0.0,0.0,2.716128002411278e-05,2.58482125e-12,0.0,0.0,0.0,3.842255392353842e-05,1.126157719355536e-05,2.716128260886383e-05,0.0
78.1815848942332,1.230165951204842e-05,0.0,0.0,2.968030994310311e-05,2.58482125e-12,0.0,0.0,0.0,4.198160692279714e-05,1.230165951204842e-05,2.968031252784765e-05,0.0
78.19809283023282,1.295639170695306e-05,0.0,0.0,3.119358496517232e-05,2.58482125e-12,0.0,0.0,0.0,4.414957510052696e-05,1.295639170695306e-05,3.119358754991294e-05,0.0
78.21460076623245,1.361647151187917e-05,0.0,0.0,3.269947167894305e-05,2.58482125e-12,0.0,0.0,0.0,4.631550052409919e-05,1.361647151187917e-05,3.269947426367978e-05,0.0
