  8.7027E-04,  7.1917E+00,  1.9133E+05,  1.0198E+05,  5.4355E+04,  2.3281E+04,  9.9714E+03,  4.6245E+03,  2.1447E+03,  1.0064E+03,  1.6030E+02,  1.0760E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.6170E-04,  7.2069E+00,  1.7830E+05,  9.5296E+04,  5.0934E+04,  2.1878E+04,  9.3973E+03,  4.3620E+03,  2.0247E+03,  9.5371E+02,  1.5496E+02,  1.0831E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.5375E-04,  7.2211E+00,  1.6699E+05,  8.9484E+04,  4.7951E+04,  2.0651E+04,  8.8939E+03,  4.1318E+03,  1.9195E+03,  9.0733E+02,  1.5019E+02,  1.0900E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.4641E-04,  7.2344E+00,  1.5701E+05,  8.4343E+04,  4.5306E+04,  1.9561E+04,  8.4452E+03,  3.9263E+03,  1.8254E+03,  8.6570E+02,  1.4581E+02,  1.0961E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.3965E-04,  7.2466E+00,  1.4839E+05,  7.9889E+04,  4.3010E+04,  1.8612E+04,  8.0538E+03,  3.7470E+03,  1.7433E+03,  8.2930E+02,  1.4194E+02,  1.1022E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.3346E-04,  7.2577E+00,  1.4099E+05,  7.6059E+04,  4.1030E+04,  1.7792E+04,  7.7152E+03,  3.5920E+03,  1.6723E+03,  7.9776E+02,  1.3857E+02,  1.1085E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.2781E-04,  7.2682E+00,  1.3433E+05,  7.2602E+04,  3.9240E+04,  1.7049E+04,  7.4075E+03,  3.4508E+03,  1.6075E+03,  7.6884E+02,  1.3538E+02,  1.1134E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.2270E-04,  7.2774E+00,  1.2872E+05,  6.9691E+04,  3.7731E+04,  1.6422E+04,  7.1473E+03,  3.3315E+03,  1.5529E+03,  7.4444E+02,  1.3270E+02,  1.1189E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.1810E-04,  7.2856E+00,  1.2395E+05,  6.7206E+04,  3.6440E+04,  1.5884E+04,  6.9241E+03,  3.2292E+03,  1.5060E+03,  7.2350E+02,  1.3040E+02,  1.1243E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.1401E-04,  7.2928E+00,  1.1990E+05,  6.5094E+04,  3.5341E+04,  1.5427E+04,  6.7339E+03,  3.1420E+03,  1.4661E+03,  7.0565E+02,  1.2844E+02,  1.1296E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.1041E-04,  7.2989E+00,  1.1656E+05,  6.3355E+04,  3.4436E+04,  1.5049E+04,  6.5769E+03,  3.0702E+03,  1.4332E+03,  6.9098E+02,  1.2685E+02,  1.1263E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.0729E-04,  7.3040E+00,  1.1384E+05,  6.1936E+04,  3.3696E+04,  1.4741E+04,  6.4485E+03,  3.0115E+03,  1.4064E+03,  6.7904E+02,  1.2558E+02,  1.1206E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.0465E-04,  7.3083E+00,  1.1162E+05,  6.0773E+04,  3.3090E+04,  1.4488E+04,  6.3430E+03,  2.9634E+03,  1.3844E+03,  6.6923E+02,  1.2454E+02,  1.1160E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.0248E-04,  7.3114E+00,  1.1005E+05,  5.9953E+04,  3.2662E+04,  1.4309E+04,  6.2690E+03,  2.9298E+03,  1.3692E+03,  6.6254E+02,  1.2391E+02,  1.1131E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.0078E-04,  7.3134E+00,  1.0902E+05,  5.9416E+04,  3.2382E+04,  1.4193E+04,  6.2209E+03,  2.9082E+03,  1.3596E+03,  6.5836E+02,  1.2358E+02,  1.1117E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  7.9953E-04,  7.3144E+00,  1.0852E+05,  5.9158E+04,  3.2248E+04,  1.4138E+04,  6.1984E+03,  2.8985E+03,  1.3554E+03,  6.5671E+02,  1.2358E+02,  1.1117E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  7.9874E-04,  7.3144E+00,  1.0853E+05,  5.9163E+04,  3.2251E+04,  1.4141E+04,  6.2001E+03,  2.9001E+03,  1.3565E+03,  6.5742E+02,  1.2388E+02,  1.1130E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  7.9840E-04,  7.3134E+00,  1.0907E+05,  5.9448E+04,  3.2401E+04,  1.4205E+04,  6.2277E+03,  2.9136E+03,  1.3631E+03,  6.6069E+02,  1.2450E+02,  1.1158E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  7.9852E-04,  7.3113E+00,  1.1014E+05,  6.0010E+04,  3.2696E+04,  1.4330E+04,  6.2808E+03,  2.9390E+03,  1.3752E+03,  6.6648E+02,  1.2545E+02,  1.1201E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  7.9909E-04,  7.3082E+00,  1.1176E+05,  6.0858E+04,  3.3141E+04,  1.4518E+04,  6.3602E+03,  2.9766E+03,  1.3931E+03,  6.7488E+02,  1.2674E+02,  1.1258E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.0012E-04,  7.3041E+00,  1.1391E+05,  6.1985E+04,  3.3730E+04,  1.4767E+04,  6.4650E+03,  3.0260E+03,  1.4163E+03,  6.8576E+02,  1.2833E+02,  1.1328E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.0160E-04,  7.2989E+00,  1.1671E+05,  6.3451E+04,  3.4496E+04,  1.5090E+04,  6.6008E+03,  3.0898E+03,  1.4463E+03,  6.9973E+02,  1.3032E+02,  1.1416E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.0356E-04,  7.2927E+00,  1.2013E+05,  6.5238E+04,  3.5429E+04,  1.5482E+04,  6.7654E+03,  3.1671E+03,  1.4826E+03,  7.1653E+02,  1.3265E+02,  1.1518E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.0598E-04,  7.2854E+00,  1.2426E+05,  6.7394E+04,  3.6553E+04,  1.5954E+04,  6.9632E+03,  3.2597E+03,  1.5260E+03,  7.3659E+02,  1.3539E+02,  1.1636E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.0887E-04,  7.2771E+00,  1.2917E+05,  6.9955E+04,  3.7886E+04,  1.6513E+04,  7.1971E+03,  3.3692E+03,  1.5772E+03,  7.6020E+02,  1.3856E+02,  1.1771E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.1225E-04,  7.2676E+00,  1.3501E+05,  7.2993E+04,  3.9464E+04,  1.7173E+04,  7.4730E+03,  3.4983E+03,  1.6376E+03,  7.8796E+02,  1.4223E+02,  1.1926E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.1613E-04,  7.2572E+00,  1.4163E+05,  7.6433E+04,  4.1248E+04,  1.7918E+04,  7.7836E+03,  3.6433E+03,  1.7054E+03,  8.1899E+02,  1.4624E+02,  1.2093E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.2051E-04,  7.2458E+00,  1.4934E+05,  8.0429E+04,  4.3317E+04,  1.8780E+04,  8.1422E+03,  3.8108E+03,  1.7835E+03,  8.5468E+02,  1.5078E+02,  1.2279E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.2541E-04,  7.2333E+00,  1.5827E+05,  8.5047E+04,  4.5702E+04,  1.9772E+04,  8.5539E+03,  4.0029E+03,  1.8732E+03,  8.9550E+02,  1.5589E+02,  1.2474E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.3084E-04,  7.2198E+00,  1.6855E+05,  9.0353E+04,  4.8436E+04,  2.0906E+04,  9.0236E+03,  4.2219E+03,  1.9753E+03,  9.4186E+02,  1.6159E+02,  1.2548E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.3682E-04,  7.2053E+00,  1.8027E+05,  9.6387E+04,  5.1537E+04,  2.2189E+04,  9.5534E+03,  4.4687E+03,  2.0903E+03,  9.9387E+02,  1.6784E+02,  1.2618E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.4336E-04,  7.1897E+00,  1.9393E+05,  1.0336E+05,  5.5092E+04,  2.3656E+04,  1.0158E+04,  4.7501E+03,  2.2213E+03,  1.0529E+03,  1.7480E+02,  1.2689E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.5050E-04,  7.1732E+00,  2.1292E+05,  1.1222E+05,  5.9142E+04,  2.5322E+04,  1.0842E+04,  5.0684E+03,  2.3694E+03,  1.1194E+03,  1.8246E+02,  1.2757E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.5824E-04,  7.1553E+00,  2.3547E+05,  1.2261E+05,  6.3841E+04,  2.7250E+04,  1.1631E+04,  5.4355E+03,  2.5402E+03,  1.1958E+03,  1.9111E+02,  1.2833E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.6661E-04,  7.1368E+00,  2.6138E+05,  1.3441E+05,  6.9113E+04,  2.9405E+04,  1.2510E+04,  5.8439E+03,  2.7299E+03,  1.2803E+03,  2.0038E+02,  1.2893E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.7564E-04,  7.1172E+00,  2.9183E+05,  1.4866E+05,  7.5728E+04,  3.1986E+04,  1.3511E+04,  6.3082E+03,  2.9453E+03,  1.3757E+03,  2.1060E+02,  1.2950E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.8536E-04,  7.0965E+00,  3.2791E+05,  1.6655E+05,  8.4588E+04,  3.5209E+04,  1.4656E+04,  6.8393E+03,  3.1917E+03,  1.4844E+03,  2.2196E+02,  1.3007E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  8.9579E-04,  7.0748E+00,  3.7043E+05,  1.8756E+05,  9.4964E+04,  3.9048E+04,  1.6056E+04,  7.4654E+03,  3.4712E+03,  1.6071E+03,  2.3441E+02,  1.3057E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.0698E-04,  7.0522E+00,  4.2073E+05,  2.1233E+05,  1.0716E+05,  4.3840E+04,  1.7935E+04,  8.2434E+03,  3.7889E+03,  1.7458E+03,  2.4806E+02,  1.3099E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.1897E-04,  7.0284E+00,  4.8097E+05,  2.4191E+05,  1.2167E+05,  4.9510E+04,  2.0148E+04,  9.1484E+03,  4.1540E+03,  1.9044E+03,  2.6323E+02,  1.3138E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.3178E-04,  7.0037E+00,  5.5234E+05,  2.7681E+05,  1.3873E+05,  5.6141E+04,  2.2719E+04,  1.0245E+04,  4.6197E+03,  2.1020E+03,  2.7993E+02,  1.2974E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.4548E-04,  6.9781E+00,  6.3795E+05,  3.1853E+05,  1.5904E+05,  6.3990E+04,  2.5746E+04,  1.1583E+04,  5.2115E+03,  2.3591E+03,  2.9934E+02,  1.2452E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.6011E-04,  6.9514E+00,  7.4097E+05,  3.6854E+05,  1.8330E+05,  7.3304E+04,  2.9315E+04,  1.3158E+04,  5.9056E+03,  2.6588E+03,  3.2076E+02,  1.1922E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.7572E-04,  6.9237E+00,  8.6522E+05,  4.2860E+05,  2.1232E+05,  8.4375E+04,  3.3531E+04,  1.5011E+04,  6.7202E+03,  3.0082E+03,  3.4432E+02,  1.1384E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  9.9237E-04,  6.8939E+00,  1.0229E+06,  5.0454E+05,  2.4886E+05,  9.8233E+04,  3.8776E+04,  1.7314E+04,  7.7311E+03,  3.4402E+03,  3.7227E+02,  1.0856E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0101E-03,  6.8650E+00,  1.2020E+06,  5.9036E+05,  2.8995E+05,  1.1369E+05,  4.4577E+04,  1.9845E+04,  8.8344E+03,  3.9055E+03,  3.9962E+02,  1.0300E+01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0291E-03,  6.8346E+00,  1.4246E+06,  6.9657E+05,  3.4058E+05,  1.3260E+05,  5.1628E+04,  2.2912E+04,  1.0168E+04,  4.4644E+03,  4.3071E+02,  9.7487E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0493E-03,  6.8032E+00,  1.6984E+06,  8.2657E+05,  4.0227E+05,  1.5548E+05,  6.0093E+04,  2.6580E+04,  1.1757E+04,  5.1247E+03,  4.6508E+02,  9.1988E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0708E-03,  6.7707E+00,  2.0357E+06,  9.8596E+05,  4.7753E+05,  1.8317E+05,  7.0260E+04,  3.0967E+04,  1.3649E+04,  5.9042E+03,  5.0288E+02,  8.6510E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0938E-03,  6.7373E+00,  2.5546E+06,  1.2063E+06,  5.6963E+05,  2.1678E+05,  8.2502E+04,  3.6225E+04,  1.5906E+04,  6.8254E+03,  5.4435E+02,  8.1067E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
