Time (s),Time Step (s),Dose Rate (rad/s),Dose (rad),Total Dose (rad),A,B,Z
2780000.0,20000.0,0.0023,46.0,6440.0,0.8300577519080529,1.0,1.0
2800000.0,20000.0,0.0023,46.0,6486.0,0.8289462194135897,1.0,1.0
2820000.0,20000.0,0.0023,46.0,6532.0,0.8278361753751807,1.0,1.0
2840000.0,20000.0,0.0023,46.0,6578.0,0.8267276177996309,1.0,1.0
2860000.0,20000.0,0.0023,46.0,6624.0,0.8256205446964135,1.0,1.0
2880000.0,20000.0,0.0023,46.0,6670.0,0.824514954077668,1.0,1.0
2900000.0,20000.0,0.0023,46.0,6716.0,0.8234108439581957,1.0,1.0
2920000.0,20000.0,0.0023,46.0,6762.0,0.822308212355456,1.0,1.0
2940000.0,20000.0,0.0023,46.0,6808.0,0.8212070572895633,1.0,1.0
2960000.0,20000.0,0.0023,46.0,6854.0,0.8201073767832833,1.0,1.0
2980000.0,20000.0,0.0023,46.0,6900.0,0.8190091688620296,1.0,1.0
3000000.0,20000.0,0.0023,46.0,6946.0,0.8179124315538594,1.0,1.0
3020000.0,20000.0,0.0023,46.0,6992.0,0.816817162889471,1.0,1.0
3040000.0,20000.0,0.0023,46.0,7038.0,0.8157233609021999,1.0,1.0
3060000.0,20000.0,0.0023,46.0,7084.0,0.8146310236280149,1.0,1.0
3080000.0,20000.0,0.0023,46.0,7130.0,0.8135401491055144,1.0,1.0
3100000.0,20000.0,0.0023,46.0,7176.0,0.8124507353759244,1.0,1.0
3120000.0,20000.0,0.0023,46.0,7222.0,0.8113627804830932,1.0,1.0
3140000.0,20000.0,0.0023,46.0,7268.0,0.8102762824734886,1.0,1.0
3160000.0,20000.0,0.0023,46.0,7314.0,0.8091912393961945,1.0,1.0
3180000.0,20000.0,0.0023,46.0,7360.0,0.8081076493029072,1.0,1.0
3200000.0,20000.0,0.0023,46.0,7406.0,0.8070255102479323,1.0,1.0
3220000.0,20000.0,0.0023,46.0,7452.0,0.8059448202881804,1.0,1.0
3240000.0,20000.0,0.0023,46.0,7498.0,0.8048655774831642,1.0,1.0
3260000.0,20000.0,0.0023,46.0,7544.0,0.8037877798949954,1.0,1.0
3280000.0,20000.0,0.0023,46.0,7590.0,0.8027114255883799,1.0,1.0
3300000.0,20000.0,0.0023,46.0,7636.0,0.8016365126306161,1.0,1.0
3320000.0,20000.0,0.0023,46.0,7682.0,0.8005630390915898,1.0,1.0
3340000.0,20000.0,0.0023,46.0,7728.0,0.7994910030437712,1.0,1.0
3360000.0,20000.0,0.0023,46.0,7774.0,0.7984204025622127,1.0,1.0
3380000.0,20000.0,0.0023,46.0,7820.0,0.7973512357245436,1.0,1.0
3400000.0,20000.0,0.0023,46.0,7866.0,0.7962835006109674,1.0,1.0
