Run,A,B,Z
5140,8775100.732758455,25321388.386193484,8775100.732758455
5141,10631075.613430837,8978969.853624346,8978969.853624346
5142,8198663.61992623,14658524.300194187,8198663.61992623
5143,9863433.380146964,6531880.880781767,6531880.880781767
5144,9798433.178489007,30163137.789713822,9798433.178489007
5145,8595683.972687164,858350.1878432652,858350.1878432652
5146,10243276.364209305,20731091.1096558,10243276.364209305
5147,8411166.67046141,12131861.683650818,8411166.67046141
5148,10365755.181580374,172687.84116119886,172687.84116119886
5149,10718128.193354012,13532932.784459388,10718128.193354012
5150,10095458.85162908,10828689.919118771,10095458.85162908
5151,8654835.03918815,889404.365860026,889404.365860026
5152,10260897.614580492,180686.2508134377,180686.2508134377
5153,9849309.311262228,16880892.94353892,9849309.311262228
5154,9921522.806665445,34360422.42156569,9921522.806665445
5155,9028929.755127337,4695931.765933222,4695931.765933222
5156,10996582.642500639,5803650.290112024,5803650.290112024
5157,8268749.617889981,3723050.0426189234,3723050.0426189234
5158,8556405.607023904,29193298.14368713,8556405.607023904
5159,8376464.233239929,7979932.398787351,7979932.398787351
5160,10218347.612679679,19860903.517310597,10218347.612679679
5161,9498415.705066642,7965124.144457635,7965124.144457635
5162,9737761.106315646,1617403.6014079174,1617403.6014079174
5163,9294251.035450934,13409438.765518261,9294251.035450934
5164,9769668.219218956,27825370.063199684,9769668.219218956
5165,8726615.955151213,15772867.550578367,8726615.955151213
5166,8457974.784852728,2864749.126622766,2864749.126622766
5167,8689059.285178248,14916577.475951126,8689059.285178248
5168,10743922.437790977,28833762.22116655,10743922.437790977
5169,8995352.76121477,2891425.665147983,2891425.665147983
5170,11287947.146201905,6645433.692569535,6645433.692569535
5171,8502877.477828406,5899145.018592525,5899145.018592525
5172,8295133.253015651,34421780.79447439,8295133.253015651
5173,9816638.917658499,5785051.889101209,5785051.889101209
5174,10255040.443735657,13324428.957031919,10255040.443735657
5175,9122057.574892629,8854680.825976605,8854680.825976605
5176,10863504.636950662,22813124.95134681,10863504.636950662
5177,10501383.409021983,26408431.73424109,10501383.409021983
5178,11221195.629574118,3215760.3716562083,3215760.3716562083
5179,8868856.248446066,30430184.330373682,8868856.248446066
5180,10255921.315934053,3144109.6529722074,3144109.6529722074
5181,8172214.64037388,15841608.573055785,8172214.64037388
5182,9443650.669238467,18741110.25403281,9443650.669238467
5183,7893757.799506174,29807358.121868137,7893757.799506174
5184,11701678.755062358,7885.910746804735,7885.910746804735
5185,8463544.252436869,20699543.2033705,8463544.252436869
5186,8501023.564011153,19907381.35874668,8501023.564011153
5187,10630286.129776005,708978.6662349735,708978.6662349735
5188,9336457.493747415,6913319.740524543,6913319.740524543
5189,8841291.585175164,4624478.554501292,4624478.554501292
5190,9049425.479691368,14883977.246268269,9049425.479691368
5191,9449981.76530914,15230969.877100639,9449981.76530914
5192,9297900.06891871,8312482.909890658,8312482.909890658
5193,9909049.153930604,5107948.9419808965,5107948.9419808965
5194,10575551.577013556,2630211.746703868,2630211.746703868
5195,8283449.0530359605,69942.51531641763,69942.51531641763
5196,11311088.680972917,525844.8300291887,525844.8300291887
5197,10569875.511916623,10641355.299234144,10569875.511916623
5198,9230231.527227776,9799281.800704611,9230231.527227776
5199,10121191.505314058,1208976.0215620778,1208976.0215620778
5200,9335411.71147343,8723634.492840016,8723634.492840016
5201,7784505.276432811,28200155.593968913,7784505.276432811
5202,9718958.801080516,10908175.359578101,9718958.801080516
5203,9454906.564100951,5010137.721103705,5010137.721103705
5204,8365499.3164386265,16041082.44909755,8365499.3164386265
5205,8857414.525569685,21538479.88474307,8857414.525569685
5206,9867474.497579923,8427408.97365896,8427408.97365896
5207,9602958.717956215,15231130.730005756,9602958.717956215
5208,8795258.755315904,6312695.625557755,6312695.625557755
5209,7977941.147309707,2381891.8417743314,2381891.8417743314
5210,9294584.664194563,22661702.15694941,9294584.664194563
5211,10574618.24594311,22240547.4598017,10574618.24594311
5212,7746548.574875569,26653861.48553021,7746548.574875569
5213,10911023.624985108,33022471.00834082,10911023.624985108
5214,10379339.555107208,30247141.36678569,10379339.555107208
5215,9276106.842653727,33614807.141938776,9276106.842653727
5216,10162056.950354835,5075474.620499442,5075474.620499442
5217,10333394.047741989,8437044.04627401,8437044.04627401
5218,8082836.836411724,28668484.888278842,8082836.836411724
5219,10275742.826169584,5805107.11483681,5805107.11483681
5220,9324284.317186097,1001763.1107815924,1001763.1107815924
5221,9529113.871108605,6661254.363756155,6661254.363756155
5222,9307938.723008279,6872502.351873967,6872502.351873967
5223,10016205.247393638,14645003.973292833,10016205.247393638
5224,9204516.572194507,9594516.855556646,9204516.572194507
5225,8779272.970585285,7196921.692583506,7196921.692583506
5226,9447558.261304447,14526757.54576576,9447558.261304447
5227,8936386.556506136,33526468.324945487,8936386.556506136
5228,8768074.67875768,34581588.95904733,8768074.67875768
5229,8758175.040846447,875824.072821997,875824.072821997
5230,8664684.1086289,29559757.456254937,8664684.1086289
5231,11079502.113675427,23901922.221790243,11079502.113675427
5232,11144994.753882341,387629.85748651496,387629.85748651496
5233,10698606.786121225,25678726.175323933,10698606.786121225
5234,9137906.651238322,2238690.0963809034,2238690.0963809034
5235,8778191.562930612,6239488.305306801,6239488.305306801
5236,9196865.988255657,5912745.716429769,5912745.716429769
5237,11079356.107111674,7210258.640712452,7210258.640712452
5238,9420172.120169116,1778375.2027431724,1778375.2027431724
5239,10203363.470638223,687261.0521099245,687261.0521099245
5240,9779168.96503629,10905719.190322682,9779168.96503629
5241,11465783.081480155,183868.37431133928,183868.37431133928
5242,9970162.961238187,1261460.513429955,1261460.513429955
5243,8687571.101114297,8475546.36561557,8475546.36561557
5244,11023904.616049055,2863046.2319781627,2863046.2319781627
5245,8625601.037372686,13307790.218713965,8625601.037372686
5246,9386959.683939481,13982282.749595307,9386959.683939481
5247,9349144.023309983,26093404.76980578,9349144.023309983
5248,10558988.49226705,32710506.62354498,10558988.49226705
5249,11331549.717001585,16679997.251817403,11331549.717001585
5250,8724688.783442147,22863245.291933667,8724688.783442147
5251,9954045.09513201,19053580.504526258,9954045.09513201
5252,9035001.582878573,3125258.3090827963,3125258.3090827963
5253,9797949.769027727,1882479.2490730654,1882479.2490730654
5254,8819668.418713707,30973398.800675064,8819668.418713707
5255,10764445.722926166,4270817.365952064,4270817.365952064
5256,10626834.588551883,29083808.245530054,10626834.588551883
5257,10414616.434789238,32958257.93281442,10414616.434789238
5258,7834840.665838174,31431203.21553438,7834840.665838174
5259,9932537.107598266,6305988.529369006,6305988.529369006
5260,10319530.504441015,8314876.13699121,8314876.13699121
5261,9521328.389904473,930102.9603585392,930102.9603585392
5262,10412578.86292617,33075126.464914277,10412578.86292617
5263,9472642.757922381,2266054.807152581,2266054.807152581
5264,7719497.927306354,11143102.13942419,7719497.927306354
5265,8005763.830827629,6423205.785755912,6423205.785755912
5266,9620375.222193921,7976662.680560683,7976662.680560683
5267,8466325.75088405,3566077.304706107,3566077.304706107
5268,8461761.19773204,25173033.244299874,8461761.19773204
5269,11566610.459097197,755957.5677678698,755957.5677678698
5270,11054976.619518861,12790594.988074869,11054976.619518861
5271,9425420.210041363,16389517.112571964,9425420.210041363
5272,10926831.654552197,2495284.2088971143,2495284.2088971143
5273,8453573.08825919,19575329.539399903,8453573.08825919
5274,9450537.483879223,10700590.253530184,9450537.483879223
5275,10716861.108330103,33255994.541125316,10716861.108330103
5276,10158550.397007957,6347842.240900468,6347842.240900468
5277,11370081.651039025,32875101.670738272,11370081.651039025
5278,10682461.267551756,6126173.592177297,6126173.592177297
5279,10203242.887056258,1507790.1577980265,1507790.1577980265
5280,8310956.068554903,6265451.378740162,6265451.378740162
5281,8342596.634097088,9602810.196247019,8342596.634097088
5282,10065470.424965283,31993314.69924833,10065470.424965283
5283,9949991.276145373,5774064.5130723985,5774064.5130723985
5284,10869481.110218393,22507814.3341272,10869481.110218393
5285,9525858.771766147,10656393.71571451,9525858.771766147
5286,8217715.992465591,25875222.85766382,8217715.992465591
5287,8989111.868149282,360037.5108180784,360037.5108180784
5288,10917813.060672056,28355549.309140116,10917813.060672056
5289,10517306.096338302,2693909.8401050777,2693909.8401050777
5290,11412318.76028484,1901384.3073606635,1901384.3073606635
5291,9288555.122432232,27113001.00445029,9288555.122432232
5292,10751606.055274084,3885212.409715064,3885212.409715064
5293,9559934.8250713,21562568.14835142,9559934.8250713
5294,10263732.876013532,15635609.248696879,10263732.876013532
5295,10520938.035678701,22240185.55017968,10520938.035678701
5296,10258005.50233647,197720.78872972578,197720.78872972578
5297,11035942.760367112,29853073.234192654,11035942.760367112
5298,9492008.983211337,31648966.51482545,9492008.983211337
5299,9706196.258341243,16717932.99852603,9706196.258341243
5300,9177009.982312106,10952292.793786068,9177009.982312106
5301,11560765.611344595,2215899.633048995,2215899.633048995
5302,10180648.960412443,17270705.254880663,10180648.960412443
5303,11344610.968179846,12512502.844939237,11344610.968179846
5304,9400409.93121216,6890821.739578829,6890821.739578829
5305,9088694.36985809,6496645.738196253,6496645.738196253
5306,8809640.543996563,21636155.865179583,8809640.543996563
5307,9974699.383542227,7100166.891276835,7100166.891276835
5308,10743862.761290325,650443.2148830236,650443.2148830236
5309,9075684.992073802,2424450.6354209324,2424450.6354209324
5310,8954184.091920894,16939812.300542004,8954184.091920894
5311,11392732.625653068,25698154.9704948,11392732.625653068
5312,9162930.308494031,6679521.742798552,6679521.742798552
5313,9919951.845027566,16544379.124539346,9919951.845027566
5314,8927659.809154775,9355516.708259067,8927659.809154775
5315,10680884.919614596,13403516.486698594,10680884.919614596
5316,8388199.491128659,1101662.890039539,1101662.890039539
5317,11987675.002484953,4363184.75952505,4363184.75952505
5318,10156027.811934007,467748.24634920974,467748.24634920974
5319,8696282.068251815,19311655.235238947,8696282.068251815
5320,9791316.907882283,13090519.799784837,9791316.907882283
5321,9022269.215975765,6445422.355429379,6445422.355429379
5322,8894043.158746973,26392087.43765255,8894043.158746973
5323,9798566.055038333,23606485.93898662,9798566.055038333
5324,10566073.186417164,5571060.766533214,5571060.766533214
5325,8959667.528853666,5503830.024790935,5503830.024790935
5326,9657215.796366263,22464830.347268675,9657215.796366263
5327,10632513.800621958,26749730.957571577,10632513.800621958
5328,10046062.245066412,19255528.238309417,10046062.245066412
5329,8810160.329203395,4269794.894450589,4269794.894450589
5330,10744920.9955423,27627157.71720395,10744920.9955423
5331,8448414.581136515,18053465.891530834,8448414.581136515
5332,10887822.9036818,5069750.511593056,5069750.511593056
5333,9185759.07072872,24715658.490927253,9185759.07072872
5334,9655381.956423355,3057914.977662145,3057914.977662145
5335,9032799.341942763,20357908.882211547,9032799.341942763
5336,10648456.044143656,10275258.177666852,10275258.177666852
5337,10255446.501713574,9193408.195538275,9193408.195538275
5338,10003750.579203706,30040191.128956944,10003750.579203706
5339,9307874.91123854,4260735.680042402,4260735.680042402
5340,8610654.803918717,23858249.70373184,8610654.803918717
5341,10475757.63645927,225778.3154625177,225778.3154625177
5342,9846747.449506175,60146.27098652452,60146.27098652452
5343,10670134.050296813,16769990.935647376,10670134.050296813
5344,12119229.599300437,9060947.555302858,9060947.555302858
5345,9042218.359318493,2137311.506738226,2137311.506738226
5346,9743398.32006965,12836305.202855563,9743398.32006965
5347,9483432.985791173,10071579.469267456,9483432.985791173
5348,9353513.764895096,8449836.906573795,8449836.906573795
5349,9415516.014805445,24743847.534715906,9415516.014805445
5350,10758756.574728053,27156043.50139552,10758756.574728053
5351,10252662.368346665,22194964.355999094,10252662.368346665
5352,10069118.363830991,17468642.919190414,10069118.363830991
5353,9125381.047817096,6884984.288803525,6884984.288803525
5354,8036640.884076992,28353887.543182038,8036640.884076992
5355,8991394.459484836,1134963.6219242064,1134963.6219242064
5356,10914696.303589208,17971821.600298382,10914696.303589208
5357,10146894.87860175,9467613.28400131,9467613.28400131
5358,9122409.997648567,960829.4964522031,960829.4964522031
5359,9618128.767771447,1548757.5157271596,1548757.5157271596
5360,8854684.758079743,1397725.1772703761,1397725.1772703761
5361,8114691.275862079,1492252.8726370032,1492252.8726370032
5362,9060021.894197047,9564409.043533051,9060021.894197047
5363,9641662.300401201,4246338.985231518,4246338.985231518
5364,8300524.095100617,386470.05224733683,386470.05224733683
5365,9467540.347273778,16652161.241195934,9467540.347273778
5366,11761220.948581321,9472581.9842007,9472581.9842007
5367,8660468.64707057,5236243.318371546,5236243.318371546
5368,10295745.730819104,862254.9186617957,862254.9186617957
5369,9511120.643642796,18315783.637309156,9511120.643642796
5370,9580527.399093866,4127334.718237861,4127334.718237861
5371,8878055.096185116,1747182.9431855073,1747182.9431855073
5372,9822415.66139075,1759447.0777325234,1759447.0777325234
5373,9160535.782976758,17294229.939428687,9160535.782976758
5374,10234512.761069069,7868242.921617723,7868242.921617723
5375,9596026.759902442,11729341.053414442,9596026.759902442
5376,10124402.852167504,30264289.886311047,10124402.852167504
5377,8639700.8834596,20645409.05809099,8639700.8834596
5378,8817656.958221251,17654591.704702113,8817656.958221251
5379,8859156.744492896,3947969.984986063,3947969.984986063
