  1.0894E-03,  6.6295E+00,  4.5070E+07,  3.0706E+07,  1.5161E+07,  8.1471E+06,  4.7653E+06,  2.7873E+06,  1.9114E+06,  1.3108E+06,  9.1246E+05,  4.5561E+05,  2.2711E+05,  1.1321E+05,  6.4974E+04,  3.7290E+04,  1.9025E+04,  9.7061E+03,  5.7815E+03,  3.4438E+03,  2.2277E+03,  1.4411E+03,  7.7534E+02,  4.1716E+02,  2.1378E+02,  1.0956E+02,  2.0747E+01,  3.9287E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6295E+00,  4.5070E+07,  3.0706E+07,  1.5161E+07,  8.1471E+06,  4.7653E+06,  2.7873E+06,  1.9114E+06,  1.3108E+06,  9.1246E+05,  4.5561E+05,  2.2711E+05,  1.1321E+05,  6.4974E+04,  3.7290E+04,  1.9025E+04,  9.7060E+03,  5.7815E+03,  3.4438E+03,  2.2277E+03,  1.4411E+03,  7.7534E+02,  4.1715E+02,  2.1378E+02,  1.0956E+02,  2.0747E+01,  3.9287E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6295E+00,  4.5070E+07,  3.0706E+07,  1.5160E+07,  8.1471E+06,  4.7653E+06,  2.7873E+06,  1.9114E+06,  1.3108E+06,  9.1245E+05,  4.5561E+05,  2.2711E+05,  1.1321E+05,  6.4973E+04,  3.7290E+04,  1.9025E+04,  9.7060E+03,  5.7815E+03,  3.4438E+03,  2.2277E+03,  1.4411E+03,  7.7533E+02,  4.1715E+02,  2.1378E+02,  1.0956E+02,  2.0747E+01,  3.9286E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6295E+00,  4.5070E+07,  3.0706E+07,  1.5160E+07,  8.1471E+06,  4.7653E+06,  2.7873E+06,  1.9114E+06,  1.3108E+06,  9.1245E+05,  4.5560E+05,  2.2711E+05,  1.1321E+05,  6.4973E+04,  3.7290E+04,  1.9025E+04,  9.7060E+03,  5.7815E+03,  3.4438E+03,  2.2277E+03,  1.4410E+03,  7.7533E+02,  4.1715E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9286E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6295E+00,  4.5070E+07,  3.0706E+07,  1.5160E+07,  8.1470E+06,  4.7653E+06,  2.7873E+06,  1.9114E+06,  1.3108E+06,  9.1245E+05,  4.5560E+05,  2.2711E+05,  1.1321E+05,  6.4973E+04,  3.7290E+04,  1.9024E+04,  9.7059E+03,  5.7814E+03,  3.4438E+03,  2.2277E+03,  1.4410E+03,  7.7533E+02,  4.1715E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9286E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6295E+00,  4.5070E+07,  3.0706E+07,  1.5160E+07,  8.1470E+06,  4.7653E+06,  2.7873E+06,  1.9114E+06,  1.3108E+06,  9.1245E+05,  4.5560E+05,  2.2711E+05,  1.1321E+05,  6.4973E+04,  3.7289E+04,  1.9024E+04,  9.7059E+03,  5.7814E+03,  3.4438E+03,  2.2277E+03,  1.4410E+03,  7.7532E+02,  4.1715E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9286E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5070E+07,  3.0706E+07,  1.5160E+07,  8.1470E+06,  4.7653E+06,  2.7873E+06,  1.9114E+06,  1.3108E+06,  9.1244E+05,  4.5560E+05,  2.2711E+05,  1.1321E+05,  6.4972E+04,  3.7289E+04,  1.9024E+04,  9.7058E+03,  5.7814E+03,  3.4437E+03,  2.2277E+03,  1.4410E+03,  7.7532E+02,  4.1715E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9285E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5070E+07,  3.0706E+07,  1.5160E+07,  8.1470E+06,  4.7653E+06,  2.7873E+06,  1.9114E+06,  1.3108E+06,  9.1244E+05,  4.5560E+05,  2.2711E+05,  1.1321E+05,  6.4972E+04,  3.7289E+04,  1.9024E+04,  9.7058E+03,  5.7814E+03,  3.4437E+03,  2.2277E+03,  1.4410E+03,  7.7532E+02,  4.1715E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9285E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5070E+07,  3.0706E+07,  1.5160E+07,  8.1470E+06,  4.7653E+06,  2.7873E+06,  1.9114E+06,  1.3108E+06,  9.1244E+05,  4.5560E+05,  2.2710E+05,  1.1321E+05,  6.4972E+04,  3.7289E+04,  1.9024E+04,  9.7057E+03,  5.7813E+03,  3.4437E+03,  2.2277E+03,  1.4410E+03,  7.7531E+02,  4.1715E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9285E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5070E+07,  3.0706E+07,  1.5160E+07,  8.1470E+06,  4.7653E+06,  2.7873E+06,  1.9114E+06,  1.3108E+06,  9.1244E+05,  4.5560E+05,  2.2710E+05,  1.1321E+05,  6.4972E+04,  3.7289E+04,  1.9024E+04,  9.7057E+03,  5.7813E+03,  3.4437E+03,  2.2276E+03,  1.4410E+03,  7.7531E+02,  4.1714E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9285E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5070E+07,  3.0706E+07,  1.5160E+07,  8.1470E+06,  4.7653E+06,  2.7872E+06,  1.9114E+06,  1.3108E+06,  9.1243E+05,  4.5560E+05,  2.2710E+05,  1.1321E+05,  6.4972E+04,  3.7289E+04,  1.9024E+04,  9.7057E+03,  5.7813E+03,  3.4437E+03,  2.2276E+03,  1.4410E+03,  7.7531E+02,  4.1714E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9285E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5070E+07,  3.0706E+07,  1.5160E+07,  8.1470E+06,  4.7652E+06,  2.7872E+06,  1.9114E+06,  1.3107E+06,  9.1243E+05,  4.5560E+05,  2.2710E+05,  1.1321E+05,  6.4971E+04,  3.7289E+04,  1.9024E+04,  9.7056E+03,  5.7813E+03,  3.4437E+03,  2.2276E+03,  1.4410E+03,  7.7531E+02,  4.1714E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9285E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5070E+07,  3.0706E+07,  1.5160E+07,  8.1469E+06,  4.7652E+06,  2.7872E+06,  1.9114E+06,  1.3107E+06,  9.1243E+05,  4.5559E+05,  2.2710E+05,  1.1321E+05,  6.4971E+04,  3.7288E+04,  1.9024E+04,  9.7056E+03,  5.7812E+03,  3.4437E+03,  2.2276E+03,  1.4410E+03,  7.7531E+02,  4.1714E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9284E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5070E+07,  3.0706E+07,  1.5160E+07,  8.1469E+06,  4.7652E+06,  2.7872E+06,  1.9114E+06,  1.3107E+06,  9.1243E+05,  4.5559E+05,  2.2710E+05,  1.1321E+05,  6.4971E+04,  3.7288E+04,  1.9024E+04,  9.7056E+03,  5.7812E+03,  3.4437E+03,  2.2276E+03,  1.4410E+03,  7.7530E+02,  4.1714E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9284E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5070E+07,  3.0706E+07,  1.5160E+07,  8.1469E+06,  4.7652E+06,  2.7872E+06,  1.9114E+06,  1.3107E+06,  9.1242E+05,  4.5559E+05,  2.2710E+05,  1.1320E+05,  6.4971E+04,  3.7288E+04,  1.9024E+04,  9.7055E+03,  5.7812E+03,  3.4437E+03,  2.2276E+03,  1.4410E+03,  7.7530E+02,  4.1714E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9284E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1469E+06,  4.7652E+06,  2.7872E+06,  1.9114E+06,  1.3107E+06,  9.1242E+05,  4.5559E+05,  2.2710E+05,  1.1320E+05,  6.4971E+04,  3.7288E+04,  1.9024E+04,  9.7055E+03,  5.7812E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7530E+02,  4.1714E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9284E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1469E+06,  4.7652E+06,  2.7872E+06,  1.9114E+06,  1.3107E+06,  9.1242E+05,  4.5559E+05,  2.2710E+05,  1.1320E+05,  6.4971E+04,  3.7288E+04,  1.9024E+04,  9.7055E+03,  5.7812E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7530E+02,  4.1714E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9284E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1469E+06,  4.7652E+06,  2.7872E+06,  1.9114E+06,  1.3107E+06,  9.1242E+05,  4.5559E+05,  2.2710E+05,  1.1320E+05,  6.4971E+04,  3.7288E+04,  1.9024E+04,  9.7055E+03,  5.7812E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7530E+02,  4.1714E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9284E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1469E+06,  4.7652E+06,  2.7872E+06,  1.9114E+06,  1.3107E+06,  9.1242E+05,  4.5559E+05,  2.2710E+05,  1.1320E+05,  6.4970E+04,  3.7288E+04,  1.9024E+04,  9.7055E+03,  5.7812E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7530E+02,  4.1714E+02,  2.1378E+02,  1.0956E+02,  2.0746E+01,  3.9284E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1469E+06,  4.7652E+06,  2.7872E+06,  1.9114E+06,  1.3107E+06,  9.1242E+05,  4.5559E+05,  2.2710E+05,  1.1320E+05,  6.4970E+04,  3.7288E+04,  1.9024E+04,  9.7054E+03,  5.7812E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7530E+02,  4.1714E+02,  2.1377E+02,  1.0956E+02,  2.0745E+01,  3.9284E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1469E+06,  4.7652E+06,  2.7872E+06,  1.9114E+06,  1.3107E+06,  9.1242E+05,  4.5559E+05,  2.2710E+05,  1.1320E+05,  6.4970E+04,  3.7288E+04,  1.9024E+04,  9.7054E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7529E+02,  4.1714E+02,  2.1377E+02,  1.0956E+02,  2.0745E+01,  3.9284E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1469E+06,  4.7652E+06,  2.7872E+06,  1.9114E+06,  1.3107E+06,  9.1241E+05,  4.5559E+05,  2.2710E+05,  1.1320E+05,  6.4970E+04,  3.7288E+04,  1.9023E+04,  9.7054E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7529E+02,  4.1714E+02,  2.1377E+02,  1.0956E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1469E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1241E+05,  4.5559E+05,  2.2710E+05,  1.1320E+05,  6.4970E+04,  3.7288E+04,  1.9023E+04,  9.7054E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7529E+02,  4.1714E+02,  2.1377E+02,  1.0956E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1241E+05,  4.5559E+05,  2.2710E+05,  1.1320E+05,  6.4970E+04,  3.7288E+04,  1.9023E+04,  9.7053E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7529E+02,  4.1713E+02,  2.1377E+02,  1.0956E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1241E+05,  4.5559E+05,  2.2710E+05,  1.1320E+05,  6.4970E+04,  3.7288E+04,  1.9023E+04,  9.7053E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7529E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1241E+05,  4.5559E+05,  2.2710E+05,  1.1320E+05,  6.4970E+04,  3.7288E+04,  1.9023E+04,  9.7053E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7529E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1241E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4970E+04,  3.7287E+04,  1.9023E+04,  9.7053E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7529E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1241E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7053E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7529E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1241E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4970E+04,  3.7287E+04,  1.9023E+04,  9.7053E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7529E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1241E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7053E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7529E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1241E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7053E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7529E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7810E+03,  3.4436E+03,  2.2276E+03,  1.4409E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7053E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4410E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7810E+03,  3.4436E+03,  2.2276E+03,  1.4409E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7651E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7810E+03,  3.4436E+03,  2.2275E+03,  1.4409E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4409E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7651E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7810E+03,  3.4436E+03,  2.2275E+03,  1.4409E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7651E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7810E+03,  3.4435E+03,  2.2275E+03,  1.4409E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7651E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7810E+03,  3.4436E+03,  2.2275E+03,  1.4409E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7651E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7810E+03,  3.4435E+03,  2.2275E+03,  1.4409E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7810E+03,  3.4436E+03,  2.2276E+03,  1.4409E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7651E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7810E+03,  3.4436E+03,  2.2275E+03,  1.4409E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7810E+03,  3.4436E+03,  2.2276E+03,  1.4409E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7651E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7810E+03,  3.4436E+03,  2.2275E+03,  1.4409E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7652E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7811E+03,  3.4436E+03,  2.2276E+03,  1.4409E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
  1.0894E-03,  6.6296E+00,  4.5069E+07,  3.0706E+07,  1.5160E+07,  8.1468E+06,  4.7651E+06,  2.7872E+06,  1.9113E+06,  1.3107E+06,  9.1240E+05,  4.5558E+05,  2.2710E+05,  1.1320E+05,  6.4969E+04,  3.7287E+04,  1.9023E+04,  9.7052E+03,  5.7810E+03,  3.4436E+03,  2.2276E+03,  1.4409E+03,  7.7528E+02,  4.1713E+02,  2.1377E+02,  1.0955E+02,  2.0745E+01,  3.9283E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.0000E+00
