Time (s),LDO_TID,LDO_SEGR,MCU_TID,MCU_SEL,MCU_SEFI,WDT_TID,SRAM_TID,SRAM_SEL,LDO,WDT,Harden_SRAM_SEL,Harden_MCU_SEL,Harden_MCU_SEFI,SRAM,MCU,Payload
5940.0,0.0,-0.1640360209791243,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640360209791243,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640360209791243
5999.0,0.0,-0.164036201019256,0.0,0.0,0.0,0.0,0.0,0.0,-0.164036201019256,0.0,0.0,0.0,0.0,0.0,0.0,-0.164036201019256
6239.0,0.0,-0.1640363586047919,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640363586047919,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640363586047919
6480.0,0.0,-0.1640367846323319,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640367846323319,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640367846323319
6720.0,0.0,-0.1640370918674947,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640370918674947,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640370918674947
6960.0,0.0,-0.1640373296884842,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640373296884842,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640373296884842
7199.0,0.0,-0.1640375280097178,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640375280097178,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640375280097178
7439.0,0.0,-0.1640377030411342,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640377030411342,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640377030411342
7680.0,0.0,-0.1640378671167553,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640378671167553,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640378671167553
7920.0,0.0,-0.1640380278731924,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640380278731924,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640380278731924
8159.0,0.0,-0.1640381900133309,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640381900133309,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640381900133309
8399.0,0.0,-0.1640383586455431,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640383586455431,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640383586455431
8640.0,0.0,-0.1640385401634501,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640385401634501,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640385401634501
8880.0,0.0,-0.1640387396040022,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640387396040022,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640387396040022
9120.0,0.0,-0.16403896048959,0.0,0.0,0.0,0.0,0.0,0.0,-0.16403896048959,0.0,0.0,0.0,0.0,0.0,0.0,-0.16403896048959
9359.0,0.0,-0.1640392092883238,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640392092883238,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640392092883238
9599.0,0.0,-0.1640394909216372,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640394909216372,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640394909216372
9840.0,0.0,-0.1640398143630421,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640398143630421,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640398143630421
10080.0,0.0,-0.1640401871732787,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640401871732787,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640401871732787
10319.0,0.0,-0.1640406140086725,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640406140086725,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640406140086725
10559.0,0.0,-0.1640411022808379,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640411022808379,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640411022808379
10800.0,0.0,-0.1640416643481896,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640416643481896,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640416643481896
11040.0,0.0,-0.1640423092411806,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640423092411806,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640423092411806
11280.0,0.0,-0.164043039597481,0.0,0.0,0.0,0.0,0.0,0.0,-0.164043039597481,0.0,0.0,0.0,0.0,0.0,0.0,-0.164043039597481
11519.0,0.0,-0.1640438656741502,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640438656741502,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640438656741502
11759.0,0.0,-0.1640447901212907,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640447901212907,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640447901212907
12000.0,0.0,-0.1640458261992717,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640458261992717,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640458261992717
12240.0,0.0,-0.1640469791441209,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640469791441209,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640469791441209
12479.0,0.0,-0.1640482420708982,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640482420708982,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640482420708982
12719.0,0.0,-0.1640496146262423,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640496146262423,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640496146262423
12960.0,0.0,-0.1640511069686186,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640511069686186,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640511069686186
13200.0,0.0,-0.1640527175902058,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640527175902058,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640527175902058
13440.0,0.0,-0.1640544277793392,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640544277793392,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640544277793392
13679.0,0.0,-0.1640562382536115,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640562382536115,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640562382536115
13919.0,0.0,-0.1640581331362966,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640581331362966,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640581331362966
14160.0,0.0,-0.1640601191797789,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640601191797789,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640601191797789
14400.0,0.0,-0.1640621873134052,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640621873134052,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640621873134052
14639.0,0.0,-0.1640643097368144,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640643097368144,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640643097368144
14879.0,0.0,-0.1640664758915228,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640664758915228,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640664758915228
15120.0,0.0,-0.1640686936332769,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640686936332769,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640686936332769
15360.0,0.0,-0.1640709531837994,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640709531837994,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640709531837994
