Time (s),LDO_TID,LDO_SEGR,MCU_TID,MCU_SEL,MCU_SEFI,WDT_TID,SRAM_TID,SRAM_SEL,LDO,WDT,Harden_SRAM_SEL,Harden_MCU_SEL,Harden_MCU_SEFI,SRAM,MCU,Payload
3900.0,0.0,0.1637855427288605,0.0,0.9999999999999996,0.9052326480959662,0.0,0.0,1.0,0.1637855427288605,0.0,0.0,0.0,0.0,0.0,0.0,0.1637855427288605
3959.0,0.0,0.1638242810776525,0.0,0.9999999999999996,0.9052886761526412,0.0,0.0,1.0,0.1638242810776525,0.0,0.0,0.0,0.0,0.0,0.0,0.1638242810776525
4020.0,0.0,0.163856278243885,0.0,0.9999999999999996,0.905334731143947,0.0,0.0,1.0,0.163856278243885,0.0,0.0,0.0,0.0,0.0,0.0,0.163856278243885
4079.0,0.0,0.1638844654310516,0.0,0.9999999999999996,0.9053750745179202,0.0,0.0,1.0,0.1638844654310516,0.0,0.0,0.0,0.0,0.0,0.0,0.1638844654310516
4140.0,0.0,0.1639076536621851,0.0,0.9999999999999998,0.9054080490471126,0.0,0.0,1.0,0.1639076536621851,0.0,0.0,0.0,0.0,0.0,0.0,0.1639076536621851
4199.0,0.0,0.1639280196091992,0.0,0.9999999999999998,0.9054367985695816,0.0,0.0,1.0,0.1639280196091992,0.0,0.0,0.0,0.0,0.0,0.0,0.1639280196091992
4260.0,0.0,0.1639447052575151,0.0,0.9999999999999996,0.9054601575937428,0.0,0.0,1.0,0.1639447052575151,0.0,0.0,0.0,0.0,0.0,0.0,0.1639447052575151
4320.0,0.0,0.163959300181371,0.0,0.9999999999999996,0.9054804009836154,0.0,0.0,1.0,0.163959300181371,0.0,0.0,0.0,0.0,0.0,0.0,0.163959300181371
4379.0,0.0,0.163971430936214,0.0,0.9999999999999996,0.90549705467482,0.0,0.0,1.0,0.163971430936214,0.0,0.0,0.0,0.0,0.0,0.0,0.163971430936214
4440.0,0.0,0.1639814895520416,0.0,0.9999999999999998,0.9055107086100695,0.0,0.0,1.0,0.1639814895520416,0.0,0.0,0.0,0.0,0.0,0.0,0.1639814895520416
4499.0,0.0,0.1639902485075945,0.0,0.9999999999999996,0.9055224540482324,0.0,0.0,1.0,0.1639902485075945,0.0,0.0,0.0,0.0,0.0,0.0,0.1639902485075945
4560.0,0.0,0.163997382113531,0.0,0.9999999999999996,0.9055318963067754,0.0,0.0,1.0,0.163997382113531,0.0,0.0,0.0,0.0,0.0,0.0,0.163997382113531
4619.0,0.0,0.1640035858680238,0.0,0.9999999999999998,0.9055399950335458,0.0,0.0,0.9999999999999998,0.1640035858680238,0.0,0.0,0.0,0.0,0.0,0.0,0.1640035858680238
4680.0,0.0,0.1640086321950053,0.0,0.9999999999999998,0.9055464877607724,0.0,0.0,1.0,0.1640086321950053,0.0,0.0,0.0,0.0,0.0,0.0,0.1640086321950053
4739.0,0.0,0.1640130207359183,0.0,1.0,0.9055520491788748,0.0,0.0,1.0,0.1640130207359183,0.0,0.0,0.0,0.0,0.0,0.0,0.1640130207359183
4800.0,0.0,0.164016592721256,0.0,1.0,0.9055565051382706,0.0,0.0,0.9999999999999998,0.164016592721256,0.0,0.0,0.0,0.0,0.0,0.0,0.164016592721256
4860.0,0.0,0.1640197009813668,0.0,1.0,0.9055603199243316,0.0,0.0,1.0,0.1640197009813668,0.0,0.0,0.0,0.0,0.0,0.0,0.1640197009813668
4919.0,0.0,0.1640222783845501,0.0,1.0,0.9055634308405424,0.0,0.0,1.0,0.1640222783845501,0.0,0.0,0.0,0.0,0.0,0.0,0.1640222783845501
4980.0,0.0,0.1640244164866247,0.0,1.0,0.9055659676880572,0.0,0.0,1.0,0.1640244164866247,0.0,0.0,0.0,0.0,0.0,0.0,0.1640244164866247
5039.0,0.0,0.1640262854242642,0.0,1.0,0.9055681469319498,0.0,0.0,1.0,0.1640262854242642,0.0,0.0,0.0,0.0,0.0,0.0,0.1640262854242642
5100.0,0.0,0.1640278155539901,0.0,1.0,0.9055698997604552,0.0,0.0,1.0,0.1640278155539901,0.0,0.0,0.0,0.0,0.0,0.0,0.1640278155539901
5159.0,0.0,0.1640291566096798,0.0,1.0,0.9055714085727584,0.0,0.0,1.0,0.1640291566096798,0.0,0.0,0.0,0.0,0.0,0.0,0.1640291566096798
5220.0,0.0,0.1640302593212402,0.0,0.9999999999999998,0.9055726269579496,0.0,0.0,1.0,0.1640302593212402,0.0,0.0,0.0,0.0,0.0,0.0,0.1640302593212402
5279.0,0.0,0.1640312309855913,0.0,0.9999999999999998,0.9055736811605932,0.0,0.0,1.0,0.1640312309855913,0.0,0.0,0.0,0.0,0.0,0.0,0.1640312309855913
