Run,LDO_TID,LDO_SEGR,MCU_TID,MCU_SEL,MCU_SEFI,WDT_TID,SRAM_TID,SRAM_SEL,LDO,WDT,Harden_SRAM_SEL,Harden_MCU_SEL,Harden_MCU_SEFI,SRAM,MCU,Payload
6844,701050.4145968129,74510.14593428523,811846.2735979313,95.06364819001755,566.1433203611322,inf,inf,5.23621391110156,74510.14593428523,inf,inf,inf,inf,inf,811846.2735979313,74510.14593428523
6845,428570.74509168207,36816.82592527127,833188.3490377024,20.611505838611578,654.5057872032359,inf,inf,32.77569635161273,36816.82592527127,inf,inf,inf,inf,inf,833188.3490377024,36816.82592527127
6846,620172.2756886368,308558.3892389241,917563.6876994174,54.26861787556914,484.2761286766391,inf,inf,14.206349416953417,308558.3892389241,inf,inf,inf,inf,inf,917563.6876994174,308558.3892389241
6847,428002.92202549987,155849.13068484224,773928.7474010531,57.27537485837341,1084.5158482204051,inf,inf,42.143327029987134,155849.13068484224,inf,inf,inf,inf,inf,773928.7474010531,155849.13068484224
6848,388624.72818594775,35961.027233380104,774055.0032899603,41.850787491869696,634.2777656396346,inf,inf,46.540213878680476,35961.027233380104,inf,inf,inf,inf,inf,774055.0032899603,35961.027233380104
6849,424638.18108400767,37592.975329326684,696698.9588526168,51.918308605934925,1394.8374153552875,inf,inf,35.70399259481604,37592.975329326684,inf,inf,inf,inf,inf,696698.9588526168,37592.975329326684
6850,425762.01589510223,233589.81776277223,735923.7138916636,51.77335339593818,458.8789629930346,inf,inf,40.68264521478079,233589.81776277223,inf,inf,inf,inf,inf,735923.7138916636,233589.81776277223
6851,581418.2351327271,117797.38272332208,660179.8360392555,28.17178355313238,1808.961020098701,inf,inf,4.189826123406002,117797.38272332208,inf,inf,inf,inf,inf,660179.8360392555,117797.38272332208
6852,391954.03625389317,463795.124437931,798729.5356260287,39.547446051431955,1422.21465180526,inf,inf,12.445523738089017,391954.03625389317,inf,inf,inf,inf,inf,798729.5356260287,391954.03625389317
6853,502967.4785445115,40182.64043565675,882537.2634212469,41.903044319923175,35.41333513197355,inf,inf,164.00684636889832,40182.64043565675,inf,inf,inf,inf,inf,882537.2634212469,40182.64043565675
6854,541968.0014406241,1233.069607744955,739630.6292709293,3.8604568162881283,37535.57085467004,inf,inf,2.761798099492257,1233.069607744955,inf,inf,inf,inf,inf,739630.6292709293,1233.069607744955
6855,506630.5102840863,269562.5078242009,851183.6053586061,155.05720832236142,1256.7749248664445,inf,inf,25.248520952171457,269562.5078242009,inf,inf,inf,inf,inf,851183.6053586061,269562.5078242009
6856,583316.7416311773,967.8815608319848,929482.3741020167,29.31758518157129,853.2847378805943,inf,inf,32.262974685451375,967.8815608319848,inf,inf,inf,inf,inf,929482.3741020167,967.8815608319848
6857,311210.3078124211,193353.81581667854,738357.7566647216,27.80905741387363,1082.0601327928337,inf,inf,44.07643547371812,193353.81581667854,inf,inf,inf,inf,inf,738357.7566647216,193353.81581667854
6858,348104.9372305816,38034.648519411116,774521.2650677405,45.808124305667924,1866.4411188116585,inf,inf,14.70786265855684,38034.648519411116,inf,inf,inf,inf,inf,774521.2650677405,38034.648519411116
6859,387673.11437180685,424794.87965529517,699293.7048661538,55.84689974940362,1101.4954840533287,inf,inf,56.21513668813562,387673.11437180685,inf,inf,inf,inf,inf,699293.7048661538,387673.11437180685
6860,735152.3782483195,39537.50515594713,802035.2742951153,43.08308604309248,597.6633591199354,inf,inf,44.91767992627972,39537.50515594713,inf,inf,inf,inf,inf,802035.2742951153,39537.50515594713
6861,272987.15086963604,153955.77580855865,906833.1751614623,6.876922630277643,1152.1530846997416,inf,inf,77.23551334750381,153955.77580855865,inf,inf,inf,inf,inf,906833.1751614623,153955.77580855865
6862,504883.8322997634,37398.38755698085,941622.0134161958,15.162379857724044,1009.0576519476826,inf,inf,16.736166281759406,37398.38755698085,inf,inf,inf,inf,inf,941622.0134161958,37398.38755698085
6863,427830.96049810183,269988.36045303906,738027.9580545048,37.30802549957064,39580.32176905613,inf,inf,8.62461000443952,269988.36045303906,inf,inf,inf,inf,inf,738027.9580545048,269988.36045303906
6864,581249.9001832127,79367.46139221241,658156.0439456889,39.19309397462388,1465.7324567673827,inf,inf,50.954946356138194,79367.46139221241,inf,inf,inf,inf,inf,658156.0439456889,79367.46139221241
6865,540939.8434285583,36745.91795496177,739101.012424369,42.026901557847054,595.4397903614392,inf,inf,13.473873576018818,36745.91795496177,inf,inf,inf,inf,inf,739101.012424369,36745.91795496177
6866,659166.4259562303,78203.95193823928,698175.5600644202,30.657560592720753,723.9636421484815,inf,inf,8.241849433928392,78203.95193823928,inf,inf,inf,inf,inf,698175.5600644202,78203.95193823928
6867,350624.0547156942,871.2980002392273,700064.7000985552,29.251775242179612,686.1921496825107,inf,inf,19.112768448354906,871.2980002392273,inf,inf,inf,inf,inf,700064.7000985552,871.2980002392273
6868,351229.02552688506,40290.72076982927,735904.1674979295,38.52779380958399,699.1364206205101,inf,inf,54.31100069338683,40290.72076982927,inf,inf,inf,inf,inf,735904.1674979295,40290.72076982927
6869,505700.3306164534,1629.4283595198249,696291.9961559654,105.27685105260039,816.2058595712233,inf,inf,1.3989161243506516,1629.4283595198249,inf,inf,inf,inf,inf,696291.9961559654,1629.4283595198249
6870,350727.5041852075,2256.6437822054395,794712.4925879546,36.21737745536755,1467.1827198240953,inf,inf,53.324982139493116,2256.6437822054395,inf,inf,inf,inf,inf,794712.4925879546,2256.6437822054395
6871,467008.88045883534,114640.69167222132,798234.7294425489,19.261086409351297,1001.2473550044258,inf,inf,56.60250884411473,114640.69167222132,inf,inf,inf,inf,inf,798234.7294425489,114640.69167222132
6872,506703.9250130925,350555.3368665459,658678.3076085196,0.7503118417193305,1386.0378287125875,inf,inf,89.84144702660241,350555.3368665459,inf,inf,inf,inf,inf,658678.3076085196,350555.3368665459
6873,656968.9575910295,39762.83873267095,884791.9431701857,43.30691422730831,1819.2846083120492,inf,inf,31.278902954500737,39762.83873267095,inf,inf,inf,inf,inf,884791.9431701857,39762.83873267095
6874,658280.1832460992,78539.0801877821,865084.1079353968,16.619253663344107,1119.0389839918737,inf,inf,0.840840371375684,78539.0801877821,inf,inf,inf,inf,inf,865084.1079353968,78539.0801877821
6875,425474.18827892625,80637.13051872702,790567.7398002847,19.49590996127942,217.34468725184394,inf,inf,57.0248585908286,80637.13051872702,inf,inf,inf,inf,inf,790567.7398002847,80637.13051872702
6876,542155.6658075899,40929.12612403539,901732.0627343915,79.67462971897044,570.8681545539276,inf,inf,21.45064335972236,40929.12612403539,inf,inf,inf,inf,inf,901732.0627343915,40929.12612403539
6877,580750.9166842472,273665.71195744467,786100.1513927219,4.378603222899382,579.3637009038691,inf,inf,15.429515496560036,273665.71195744467,inf,inf,inf,inf,inf,786100.1513927219,273665.71195744467
6878,583749.2106529293,75795.26540894814,923626.7329897664,28.679609862758802,946.6668298411879,inf,inf,58.4312555149009,75795.26540894814,inf,inf,inf,inf,inf,923626.7329897664,75795.26540894814
6879,346996.13035326026,39306.11719421901,917166.9976957338,233.62048073008106,927.5148403142503,inf,inf,1.206323069115211,39306.11719421901,inf,inf,inf,inf,inf,917166.9976957338,39306.11719421901
6880,466958.86323696654,114737.64305232586,696901.5782579232,36.93761190607014,393.56897051887483,inf,inf,30.636783908812117,114737.64305232586,inf,inf,inf,inf,inf,696901.5782579232,114737.64305232586
6881,467023.2787811636,39672.15039742924,789845.7765680567,72.76341333136038,866.8566166855492,inf,inf,58.22392053293771,39672.15039742924,inf,inf,inf,inf,inf,789845.7765680567,39672.15039742924
6882,428777.29743539926,114265.99012025163,817911.862435682,6.1492199931451905,1998.6627292385895,inf,inf,6.167673181748703,114265.99012025163,inf,inf,inf,inf,inf,817911.862435682,114265.99012025163
6883,541042.5294856783,78540.08935400633,581191.6803995732,47.45887596710696,607.3196942972065,inf,inf,102.83796794968842,78540.08935400633,inf,inf,inf,inf,inf,581191.6803995732,78540.08935400633
6884,505576.21723331034,39264.370400714,797373.0477184466,53.93049541382169,992.1194283215076,inf,inf,13.136645721968017,39264.370400714,inf,inf,inf,inf,inf,797373.0477184466,39264.370400714
6885,464052.0840243605,1371.838985802036,661042.9096806598,85.18039550063308,750.8344634284572,inf,inf,68.07563979441288,1371.838985802036,inf,inf,inf,inf,inf,661042.9096806598,1371.838985802036
6886,543999.0223859622,272784.5906809894,583411.9825443835,55.61862524526536,909.0397218920883,inf,inf,26.85557127545074,272784.5906809894,inf,inf,inf,inf,inf,583411.9825443835,272784.5906809894
6887,503317.30142899073,39950.23205625559,695882.7219549785,21.39619211200003,978.2878288838339,inf,inf,20.919471287746827,39950.23205625559,inf,inf,inf,inf,inf,695882.7219549785,39950.23205625559
6888,619452.5810720623,116955.41303675724,740193.2682097815,18.28526199457048,999.2367918924441,inf,inf,13.48177422479176,116955.41303675724,inf,inf,inf,inf,inf,740193.2682097815,116955.41303675724
6889,660679.1167411156,2495.5922077313294,830149.3996460434,4.695949102802389,504.0457184209868,inf,inf,43.53886862114804,2495.5922077313294,inf,inf,inf,inf,inf,830149.3996460434,2495.5922077313294
6890,507065.23927460035,36346.3114578597,868950.0209154185,51.407102388263354,112.88816200835245,inf,inf,24.942654471072707,36346.3114578597,inf,inf,inf,inf,inf,868950.0209154185,36346.3114578597
6891,425707.7827275801,153750.56987995736,860584.8801644377,10.675271465053225,882.9729424016467,inf,inf,185.268208713613,153750.56987995736,inf,inf,inf,inf,inf,860584.8801644377,153750.56987995736
6892,580943.5984371608,233783.0857743428,910993.4632734442,4.353038946089061,214.74555476923803,inf,inf,7.6240555127800524,233783.0857743428,inf,inf,inf,inf,inf,910993.4632734442,233783.0857743428
6893,424646.0723744852,153465.33152078278,814822.6190516895,33.71547011559921,563.9998466560559,inf,inf,5.777277016470693,153465.33152078278,inf,inf,inf,inf,inf,814822.6190516895,153465.33152078278
6894,464921.6700840638,75276.0501553671,620220.5722585778,43.768431366961465,40.74563967711849,inf,inf,38.90697615859932,75276.0501553671,inf,inf,inf,inf,inf,620220.5722585778,75276.0501553671
6895,464743.8607007923,39915.26148621698,927883.0031402262,73.8972239403763,37891.57332914871,inf,inf,222.17463276340337,39915.26148621698,inf,inf,inf,inf,inf,927883.0031402262,39915.26148621698
6896,580709.5129190298,231315.3840005265,735959.4252753839,35.05609273067911,703.8996042700829,inf,inf,9.244735849018234,231315.3840005265,inf,inf,inf,inf,inf,735959.4252753839,231315.3840005265
6897,429039.9962197623,40848.187165601965,582647.3653174198,73.1205457910216,1359.6670388150048,inf,inf,23.647536637429713,40848.187165601965,inf,inf,inf,inf,inf,582647.3653174198,40848.187165601965
6898,386099.86004286614,117036.830894264,622158.6517161021,73.70657168571731,3.1686489273348735,inf,inf,47.22557562529743,117036.830894264,inf,inf,inf,inf,inf,622158.6517161021,117036.830894264
6899,582941.9826400456,156441.1996310034,774069.1785125772,36.07441714360585,997.9554602949038,inf,inf,42.98418849614593,156441.1996310034,inf,inf,inf,inf,inf,774069.1785125772,156441.1996310034
6900,542336.9860325784,157398.03832288634,844863.9774897404,58.003043931460354,647.2078291836264,inf,inf,28.139137430283295,157398.03832288634,inf,inf,inf,inf,inf,844863.9774897404,157398.03832288634
6901,507483.88481033914,505895.5904343115,832827.1376148921,13.753217229383008,1252.7836003743462,inf,inf,20.810563136267334,505895.5904343115,inf,inf,inf,inf,inf,832827.1376148921,505895.5904343115
6902,423557.55057209684,1353.156517479836,738913.2478504304,17.66042423145711,820.8698730914949,inf,inf,60.56063645528702,1353.156517479836,inf,inf,inf,inf,inf,738913.2478504304,1353.156517479836
6903,427843.77242125163,231756.3282270025,543821.7859584556,6.647061766023107,406.2828177832301,inf,inf,55.390527564841015,231756.3282270025,inf,inf,inf,inf,inf,543821.7859584556,231756.3282270025
6904,467603.9556070184,1060.3559722128678,622647.2943263977,27.634654861271084,2024.133637653914,inf,inf,13.228964609153763,1060.3559722128678,inf,inf,inf,inf,inf,622647.2943263977,1060.3559722128678
6905,464334.5977554658,75671.46164894185,775388.8759798129,2.7660043266150454,815.7127586760629,inf,inf,54.19556213066281,75671.46164894185,inf,inf,inf,inf,inf,775388.8759798129,75671.46164894185
6906,348397.4941572066,37355.997220381585,660778.8694267615,12.230669915802626,40085.00269453361,inf,inf,21.009810639429045,37355.997220381585,inf,inf,inf,inf,inf,660778.8694267615,37355.997220381585
6907,351106.2450481278,37185.08019195885,800488.0052464576,28.658375168980264,765.2214064532434,inf,inf,43.223714270998926,37185.08019195885,inf,inf,inf,inf,inf,800488.0052464576,37185.08019195885
6908,425120.5189238426,114830.01684917501,580961.2249865305,19.11921046028252,1368.901463596556,inf,inf,12.882495303123067,114830.01684917501,inf,inf,inf,inf,inf,580961.2249865305,114830.01684917501
6909,542109.9491188527,37822.291473426565,906701.4857488015,28.041407494610205,681.2505397222576,inf,inf,34.92587440979306,37822.291473426565,inf,inf,inf,inf,inf,906701.4857488015,37822.291473426565
6910,505200.93231846456,1198.0974017115043,738315.9436461525,52.30180814046286,86.70951927451794,inf,inf,55.88522744062481,1198.0974017115043,inf,inf,inf,inf,inf,738315.9436461525,1198.0974017115043
6911,467689.3482963525,76154.54456102489,908610.0949609964,36.082376923143556,788.7783999643196,inf,inf,92.753237969065,76154.54456102489,inf,inf,inf,inf,inf,908610.0949609964,76154.54456102489
6912,390719.2095652729,192634.9550419412,697229.5547629575,111.64415871969328,1372.2015412817125,inf,inf,14.734319315259093,192634.9550419412,inf,inf,inf,inf,inf,697229.5547629575,192634.9550419412
6913,386940.55266330764,193303.8579542402,820881.3784499087,51.68112519442731,1550.488805787862,inf,inf,1.5411352821107862,193303.8579542402,inf,inf,inf,inf,inf,820881.3784499087,193303.8579542402
6914,427858.35666061274,76633.07140157273,916485.2808080344,163.61851788129815,1070.0132808472017,inf,inf,29.41278112384247,76633.07140157273,inf,inf,inf,inf,inf,916485.2808080344,76633.07140157273
6915,350870.26379299443,803.9358826373057,699983.1753733231,17.132667195273886,37403.755092624575,inf,inf,24.840863248202353,803.9358826373057,inf,inf,inf,inf,inf,699983.1753733231,803.9358826373057
6916,504662.7999390362,153866.17285134358,697650.5310586971,16.03196785609374,1799.9674991616068,inf,inf,57.584844675839555,153866.17285134358,inf,inf,inf,inf,inf,697650.5310586971,153866.17285134358
6917,542171.0496776752,351241.36325049866,910055.1782421821,0.42565083884294486,383.5714591311274,inf,inf,48.735380512652156,351241.36325049866,inf,inf,inf,inf,inf,910055.1782421821,351241.36325049866
6918,506118.1429736776,76287.95448546496,696892.827981383,45.62793346614598,2931.508865570469,inf,inf,53.96147051507294,76287.95448546496,inf,inf,inf,inf,inf,696892.827981383,76287.95448546496
6919,734254.6769897598,36874.945931193666,838069.2283277203,119.25379766180129,2122.127333900664,inf,inf,7.1137959600280105,36874.945931193666,inf,inf,inf,inf,inf,838069.2283277203,36874.945931193666
6920,425726.6325871201,118349.71229019095,739311.6947144662,28.129624160284816,1010.9778769307925,inf,inf,19.71614929538806,118349.71229019095,inf,inf,inf,inf,inf,739311.6947144662,118349.71229019095
6921,309364.0647679386,116569.50744410262,736042.6842525195,12.971868309329993,2341.6815540727403,inf,inf,30.5852623684251,116569.50744410262,inf,inf,inf,inf,inf,736042.6842525195,116569.50744410262
6922,314330.14880607853,40680.07460559189,839815.7022183244,103.21323331807663,65.22796399856385,inf,inf,26.131358636835497,40680.07460559189,inf,inf,inf,inf,inf,839815.7022183244,40680.07460559189
6923,425862.76133727655,36919.11009820834,929367.7359332512,44.99120161138663,4370.848730053886,inf,inf,38.231593244253645,36919.11009820834,inf,inf,inf,inf,inf,929367.7359332512,36919.11009820834
6924,658153.1231947263,114995.69347162775,865266.6082926679,0.03319970244588015,1458.206105965541,inf,inf,7.834470007374484,114995.69347162775,inf,inf,inf,inf,inf,865266.6082926679,114995.69347162775
6925,425728.79176829424,40599.74245763902,787712.0364581039,40.975458955356025,1536.3121175151107,inf,inf,3.456979652122001,40599.74245763902,inf,inf,inf,inf,inf,787712.0364581039,40599.74245763902
6926,387010.1413303553,2361.7062600099575,699845.1825900534,56.36096453767153,35833.12074952714,inf,inf,4.770827944889472,2361.7062600099575,inf,inf,inf,inf,inf,699845.1825900534,2361.7062600099575
6927,464048.8169481075,234461.62601153905,944218.0133054669,29.87702386407364,1553.869985370852,inf,inf,17.163851075821693,234461.62601153905,inf,inf,inf,inf,inf,944218.0133054669,234461.62601153905
6928,350610.6095021023,467238.3989684586,805026.5079967588,52.11479938513619,1122.1890522909202,inf,inf,49.860510175484094,350610.6095021023,inf,inf,inf,inf,inf,805026.5079967588,350610.6095021023
6929,545796.8912909643,117048.64169625897,825726.4877223612,28.436015040285604,1110.2947472477624,inf,inf,19.925542987602267,117048.64169625897,inf,inf,inf,inf,inf,825726.4877223612,117048.64169625897
6930,427549.3778668939,825.0983106794438,899361.8700720144,94.47704607154097,586.851562074096,inf,inf,37.333594720597404,825.0983106794438,inf,inf,inf,inf,inf,899361.8700720144,825.0983106794438
6931,502864.7799275645,76194.7172389948,697289.8611494092,112.28104435493935,1223.3827348635784,inf,inf,22.446362243671754,76194.7172389948,inf,inf,inf,inf,inf,697289.8611494092,76194.7172389948
6932,464020.686529208,2296.0314923791148,738608.7037248727,157.62036268918388,870.5240359840415,inf,inf,97.63961340674908,2296.0314923791148,inf,inf,inf,inf,inf,738608.7037248727,2296.0314923791148
6933,388928.23398366536,78572.55008158468,893966.2586364597,57.53589657160756,524.6652329016284,inf,inf,34.57368936496498,78572.55008158468,inf,inf,inf,inf,inf,893966.2586364597,78572.55008158468
6934,503061.25504784286,113590.5051168835,618866.854931376,50.303903038055466,1026.8869870023968,inf,inf,43.07123928208866,113590.5051168835,inf,inf,inf,inf,inf,618866.854931376,113590.5051168835
6935,350019.0571245852,196032.61421384403,786372.770200619,51.095590852619154,460.65844029869993,inf,inf,32.04302641060865,196032.61421384403,inf,inf,inf,inf,inf,786372.770200619,196032.61421384403
6936,426323.43922309176,37487.193842987304,695988.3309647138,25.858507236962076,1104.1207870184678,inf,inf,47.91036906138578,37487.193842987304,inf,inf,inf,inf,inf,695988.3309647138,37487.193842987304
6937,540996.6865459422,195101.56951989012,797559.5009187249,30.158385130422573,560.6521531832493,inf,inf,55.650661732561076,195101.56951989012,inf,inf,inf,inf,inf,797559.5009187249,195101.56951989012
6938,347906.1935899394,117641.73505566566,900481.9645951589,25.131952351253357,796.9492530959709,inf,inf,72.91831144638073,117641.73505566566,inf,inf,inf,inf,inf,900481.9645951589,117641.73505566566
6939,388815.6313384852,890.0407115283602,697419.1897277735,58.416891552125534,482.10852579097957,inf,inf,5.408520870754496,890.0407115283602,inf,inf,inf,inf,inf,697419.1897277735,890.0407115283602
6940,429740.71245851833,1701.5685416378751,835384.9313898114,87.6962477020942,243.27255851547278,inf,inf,19.964904648635496,1701.5685416378751,inf,inf,inf,inf,inf,835384.9313898114,1701.5685416378751
6941,618481.9586021024,36640.47970598937,872273.49299487,45.21295089010945,796.4031039553337,inf,inf,25.808302492872933,36640.47970598937,inf,inf,inf,inf,inf,872273.49299487,36640.47970598937
6942,466718.6699106238,79613.06757037391,876845.8355586164,166.72329928060938,496.2946026363543,inf,inf,151.14687904246153,79613.06757037391,inf,inf,inf,inf,inf,876845.8355586164,79613.06757037391
6943,697119.0579430581,837.3268542610006,878365.6617510353,43.52877516681483,339.3522675897741,inf,inf,126.46865860732127,837.3268542610006,inf,inf,inf,inf,inf,878365.6617510353,837.3268542610006
6944,505475.76702715707,36829.430833016224,946747.6841401691,118.61809129695033,36025.086913764666,inf,inf,40.43043076770999,36829.430833016224,inf,inf,inf,inf,inf,946747.6841401691,36829.430833016224
6945,546171.1159421626,498.21533728742537,786134.6550616808,54.233010588182,1812.0487201953856,inf,inf,48.25604671434016,498.21533728742537,inf,inf,inf,inf,inf,786134.6550616808,498.21533728742537
6946,386448.4386525134,117089.79891334331,621634.5432840697,54.80289282150894,1113.46022145883,inf,inf,49.86497115596134,117089.79891334331,inf,inf,inf,inf,inf,621634.5432840697,117089.79891334331
6947,464904.4964391907,233978.3710247359,893192.7173209284,35.05433774712738,1157.5221256886393,inf,inf,48.13697841941598,233978.3710247359,inf,inf,inf,inf,inf,893192.7173209284,233978.3710247359
6948,464289.49742117716,506251.7682130237,837379.8650231772,17.023637688131554,965.8668651868368,inf,inf,51.55489216260837,464289.49742117716,inf,inf,inf,inf,inf,837379.8650231772,464289.49742117716
6949,428480.42890613264,38120.13304314866,739910.4293605092,17.84037162163807,36946.718225586046,inf,inf,209.1219740238893,38120.13304314866,inf,inf,inf,inf,inf,739910.4293605092,38120.13304314866
6950,423747.23795109615,503207.774963564,863249.4114000419,6.017685591930696,1302.8489986722952,inf,inf,8.697576195521782,423747.23795109615,inf,inf,inf,inf,inf,863249.4114000419,423747.23795109615
6951,541163.5197943702,39758.90161112945,819062.9792603018,44.187617777302634,1059.6558930007304,inf,inf,210.2661491651931,39758.90161112945,inf,inf,inf,inf,inf,819062.9792603018,39758.90161112945
6952,387193.5452920276,153375.74989802638,833418.0893257982,44.73772102600178,1157.9635275779906,inf,inf,23.27077807037094,153375.74989802638,inf,inf,inf,inf,inf,833418.0893257982,153375.74989802638
6953,543013.6246303942,78252.36602098228,932873.8734414063,50.258697344144956,36527.60548927125,inf,inf,49.912079016123776,78252.36602098228,inf,inf,inf,inf,inf,932873.8734414063,78252.36602098228
6954,657781.8104650622,114890.45434802487,658889.2048108163,132.3186470914482,702.4968760711356,inf,inf,15.484332185115903,114890.45434802487,inf,inf,inf,inf,inf,658889.2048108163,114890.45434802487
6955,546257.5981322003,1692.041638471144,841993.9188043871,27.3921900522302,1092.2071143181838,inf,inf,68.86958175241068,1692.041638471144,inf,inf,inf,inf,inf,841993.9188043871,1692.041638471144
6956,425820.9544334465,195139.90056135692,863517.8331101645,30.71601650261319,1099.189177708327,inf,inf,44.81866913531647,195139.90056135692,inf,inf,inf,inf,inf,863517.8331101645,195139.90056135692
6957,505332.11317353614,233289.4281316777,658799.941951875,115.35591885424292,1460.2986541727578,inf,inf,24.24433679602522,233289.4281316777,inf,inf,inf,inf,inf,658799.941951875,233289.4281316777
6958,389148.66417336965,38518.786651841096,660771.2725538231,16.558767388653667,1286.8350554173908,inf,inf,52.89434918532564,38518.786651841096,inf,inf,inf,inf,inf,660771.2725538231,38518.786651841096
6959,388881.61874249607,38215.34959812859,699776.2792437476,93.74935997058289,800.3965114745185,inf,inf,114.56632928532221,38215.34959812859,inf,inf,inf,inf,inf,699776.2792437476,38215.34959812859
6960,466791.0292012502,115240.92449285317,621593.5482146959,50.159612656865434,685.7987496919795,inf,inf,36.7444847537996,115240.92449285317,inf,inf,inf,inf,inf,621593.5482146959,115240.92449285317
6961,428354.1838700562,348832.78265477344,846515.267720123,6.452726570087471,1227.8220439028098,inf,inf,31.945331875551386,348832.78265477344,inf,inf,inf,inf,inf,846515.267720123,348832.78265477344
6962,386150.2655588686,464932.091188447,878877.1837050742,17.298399742719045,870.9740501766348,inf,inf,50.831402592126395,386150.2655588686,inf,inf,inf,inf,inf,878877.1837050742,386150.2655588686
6963,580485.6672916234,503166.62414016435,618761.0928219492,13.083005481788579,571.526484315341,inf,inf,25.67895328101413,503166.62414016435,inf,inf,inf,inf,inf,618761.0928219492,503166.62414016435
6964,582983.7724579326,38034.13795496573,914926.5332477511,32.412164340536535,897.2121247008115,inf,inf,10.825727282285538,38034.13795496573,inf,inf,inf,inf,inf,914926.5332477511,38034.13795496573
6965,425745.26777792996,231128.7604132258,832980.5315871023,12.757178313761399,1249.7591085139386,inf,inf,12.574292097132874,231128.7604132258,inf,inf,inf,inf,inf,832980.5315871023,231128.7604132258
6966,389184.14842124766,192482.2465662439,622250.9651843383,0.5424300119610972,986.6969161056978,inf,inf,26.742793507439778,192482.2465662439,inf,inf,inf,inf,inf,622250.9651843383,192482.2465662439
6967,348009.4664618825,1404.4581456000924,618405.2681124703,37.308996441245256,924.6329208907956,inf,inf,39.562525895788475,1404.4581456000924,inf,inf,inf,inf,inf,618405.2681124703,1404.4581456000924
6968,425781.8166369607,76783.21517664609,826216.8991385957,15.648944421071926,434.8200872878468,inf,inf,32.00609253248341,76783.21517664609,inf,inf,inf,inf,inf,826216.8991385957,76783.21517664609
6969,425611.9959128018,118194.70284789619,698073.6974331771,3.8619976280550334,1642.5490797805899,inf,inf,33.424467395017444,118194.70284789619,inf,inf,inf,inf,inf,698073.6974331771,118194.70284789619
6970,427668.510390553,810.7988790936203,619884.7461803125,47.1328857822098,1019.5367041446132,inf,inf,221.7469583327926,810.7988790936203,inf,inf,inf,inf,inf,619884.7461803125,810.7988790936203
6971,463754.2349725755,837.9123722287045,793624.5135065813,19.330554883421563,386.6963352091097,inf,inf,0.09949188837780842,837.9123722287045,inf,inf,inf,inf,inf,793624.5135065813,837.9123722287045
6972,622302.9868547602,75798.6929479078,801168.837755517,34.34802159625745,152.5172709984715,inf,inf,48.062063189359044,75798.6929479078,inf,inf,inf,inf,inf,801168.837755517,75798.6929479078
6973,467292.1896434175,33.77820804285749,800073.3740833309,49.14071679785633,1354.4085626797216,inf,inf,52.568914379823994,33.77820804285749,inf,inf,inf,inf,inf,800073.3740833309,33.77820804285749
6974,464356.36951019696,155452.07708995533,819365.2443995444,57.989042176597174,1308.8226853356518,inf,inf,51.581079873902674,155452.07708995533,inf,inf,inf,inf,inf,819365.2443995444,155452.07708995533
6975,466833.3108339461,39944.733575716,833418.9660270528,32.868009225719334,807.8099923723772,inf,inf,9.689510041502734,39944.733575716,inf,inf,inf,inf,inf,833418.9660270528,39944.733575716
6976,463177.9094249544,39965.19387544483,619461.2063572097,254.06187032571987,37628.23958835252,inf,inf,38.285253044007526,39965.19387544483,inf,inf,inf,inf,inf,619461.2063572097,39965.19387544483
6977,467772.59209817153,191362.60442147174,794490.863408077,25.807320777727394,462.4139443170962,inf,inf,93.14483929871595,191362.60442147174,inf,inf,inf,inf,inf,794490.863408077,191362.60442147174
6978,735967.7357491739,40052.67916245856,883142.7288883093,3.488484317345306,622.9538766224196,inf,inf,18.429724271861335,40052.67916245856,inf,inf,inf,inf,inf,883142.7288883093,40052.67916245856
6979,389771.5970286625,113914.55336880541,927810.6414375646,42.72534270320908,659.1635151566055,inf,inf,18.869587337120553,113914.55336880541,inf,inf,inf,inf,inf,927810.6414375646,113914.55336880541
6980,389293.81616923,76158.69034898514,735547.7932835806,87.58855872071338,541.5311539764656,inf,inf,7.099685146827454,76158.69034898514,inf,inf,inf,inf,inf,735547.7932835806,76158.69034898514
6981,428004.81607684505,888.3035338951408,882345.8141177775,43.95113004309914,731.0045356974542,inf,inf,44.682162604319544,888.3035338951408,inf,inf,inf,inf,inf,882345.8141177775,888.3035338951408
6982,541859.2975337856,230215.06679411323,506197.9829418796,57.4414955450039,1137.298455043063,inf,inf,8.464912304157306,230215.06679411323,inf,inf,inf,inf,inf,506197.9829418796,230215.06679411323
6983,466626.1719365568,40314.65305637332,815631.0629603101,35.65004204532704,1124.1295791535908,inf,inf,93.89102419994511,40314.65305637332,inf,inf,inf,inf,inf,815631.0629603101,40314.65305637332
6984,505234.129429322,351242.97905245936,847258.4459024927,36.945924362810324,1852.605971283369,inf,inf,19.14920849496074,351242.97905245936,inf,inf,inf,inf,inf,847258.4459024927,351242.97905245936
6985,350785.7018443702,40752.51685341662,700456.42860692,0.957290019569736,231.6582780674974,inf,inf,41.54514216046453,40752.51685341662,inf,inf,inf,inf,inf,700456.42860692,40752.51685341662
6986,661341.6514211408,349842.89135248243,697218.0688543115,30.012677662189247,1113.7741299345578,inf,inf,25.15129823919963,349842.89135248243,inf,inf,inf,inf,inf,697218.0688543115,349842.89135248243
6987,819455.7368635335,37846.873768945086,862261.6168648256,48.2415288883751,786.3423703477501,inf,inf,6.462675183925964,37846.873768945086,inf,inf,inf,inf,inf,862261.6168648256,37846.873768945086
