Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,WDOG_TID,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,Harden MCU,Frozen MCU,WDOG,SRAM,Harden SRAM,Payload
31.49889,0.00024120084583316524,2.7489122089715094e-13,0.31422993977274105,0.0031715116756081594,0.0,0.0,0.3055613130034139,0.0,0.00024120084610799013,0.0,0.0,0.3164048675255343,0.0,0.0,0.0,0.00024120084610799013
31.51528,0.00024137048844856743,2.7633451082916324e-13,0.31439905533357176,0.0031736641914158342,0.0,0.0,0.3057268282367427,0.0,0.00024137048872483523,0.0,0.0,0.3165749225012604,0.0,0.0,0.0,0.00024137048872483523
31.53222,0.0002415712205671105,2.778333119124068e-13,0.31459931452349543,0.003176210709864177,0.0,0.0,0.3059228255585576,0.0,0.00024157122084487672,0.0,0.0,0.31677629152125414,0.0,0.0,0.0,0.00024157122084487672
31.54861,0.00024179318392554186,2.7938762414688157e-13,0.31482099082966797,0.0031790270270361186,0.0,0.0,0.3061397865258063,0.0,0.00024179318420486197,0.0,0.0,0.3169991934181783,0.0,0.0,0.0,0.00024179318420486197
31.56556,0.00024205505633003124,2.809974475325876e-13,0.31508287383213435,0.0031823513098699577,0.0,0.0,0.30639610251311417,0.0,0.00024205505661096068,0.0,0.0,0.317262520745747,0.0,0.0,0.0,0.00024205505661096068
31.58194,0.00024234311993052635,2.8266278206952487e-13,0.31537139835006966,0.0031860108503082227,0.0,0.0,0.3066784985165446,0.0,0.00024234312021312063,0.0,0.0,0.3175526325033577,0.0,0.0,0.0,0.00024234312021312063
31.59889,0.00024268188802928212,2.844391389089246e-13,0.3157113016044838,0.0031903188853468255,0.0,0.0,0.3070111887320364,0.0,0.00024268188831365223,0.0,0.0,0.3178944007620044,0.0,0.0,0.0,0.00024268188831365223
31.61556,0.00024305963552948454,2.8632651805078683e-13,0.31609102587028476,0.003195128469677447,0.0,0.0,0.30738286381251584,0.0,0.0002430596358157414,0.0,0.0,0.3182762029041945,0.0,0.0,0.0,0.0002430596358157414
31.63194,0.00024347932012520193,2.8832491949511155e-13,0.3165137341191485,0.0032004794146470047,0.0,0.0,0.3077966228884723,0.0,0.00024347932041345665,0.0,0.0,0.31870121784329414,0.0,0.0,0.0,0.00024347932041345665
31.64889,0.00024396931155667358,2.9043434324189874e-13,0.3170082399748365,0.0032067362666749664,0.0,0.0,0.30828067439536755,0.0,0.0002439693118470371,0.0,0.0,0.3191984144215494,0.0,0.0,0.0,0.0002439693118470371
31.66528,0.00024450269341789603,2.9271030044237966e-13,0.31754760367743645,0.003213558194198987,0.0,0.0,0.3088086535016639,0.0,0.0002445026937105348,0.0,0.0,0.31974070416778955,0.0,0.0,0.0,0.0002445026937105348
31.68222,0.0002451214907377235,2.9520830224778555e-13,0.31817453119965844,0.0032214857432006977,0.0,0.0,0.3094223715027023,0.0,0.00024512149103285945,0.0,0.0,0.32037102222674985,0.0,0.0,0.0,0.00024512149103285945
31.69861,0.00024579173742227676,2.979283486581164e-13,0.3188547912295108,0.0032300867832502104,0.0,0.0,0.310088326113697,0.0,0.00024579173772013187,0.0,0.0,0.32105494936583456,0.0,0.0,0.0,0.00024579173772013187
31.71556,0.00024656560074387107,3.0098146197583465e-13,0.3196414676160892,0.0032400337875216336,0.0,0.0,0.3108584945342912,0.0,0.0002465656010447783,0.0,0.0,0.3218458522486417,0.0,0.0,0.0,0.0002465656010447783
31.73194,0.0002473982043963652,3.044231533521716e-13,0.3204890062398799,0.003250752574358996,0.0,0.0,0.3116882894593597,0.0,0.00024739820470071305,0.0,0.0,0.3226979283521509,0.0,0.0,0.0,0.00024739820470071305
31.74889,0.00024835445503573896,3.0836444508958967e-13,0.3214634358985164,0.003263080942006995,0.0,0.0,0.3126423706778821,0.0,0.00024835445534402686,0.0,0.0,0.32367755562929085,0.0,0.0,0.0,0.00024835445534402686
31.76556,0.0002493949099153337,3.1297187064178266e-13,0.32252440738383675,0.0032765121524398907,0.0,0.0,0.3136812479410211,0.0,0.0002493949102282275,0.0,0.0,0.32474416439602505,0.0,0.0,0.0,0.0002493949102282275
