Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,WDOG_TID,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,Harden MCU,Frozen MCU,WDOG,SRAM,Harden SRAM,Payload
101.11139,0.0009063362282431012,0.999999999999999,0.7579946455647643,0.01187241472576686,0.0,3.0772893862879896e-05,0.7462870708433789,0.0,1.0,3.0772893862879896e-05,0.0,0.7608678334984755,0.0,2.2965412822302833e-05,2.2965412822302833e-05,1.0
101.17806,0.0009063369645606267,0.9999999999999989,0.7579947613966477,0.01187241940904013,0.0,3.102633368561607e-05,0.7462871868378441,0.0,1.0,3.102633368561607e-05,0.0,0.7608679490885316,0.0,2.315455528413066e-05,2.315455528413066e-05,1.0
101.245,0.0009063377146739348,0.999999999999999,0.7579948795381907,0.011872424184242754,0.0,3.127977435730445e-05,0.7462873051432204,0.0,1.0,3.127977435730445e-05,0.0,0.7608680669830722,0.0,2.3343698510600743e-05,2.3343698510600743e-05,1.0
101.31167,0.000906338469335263,0.9999999999999994,0.7579949984872981,0.011872428991088105,0.0,3.153321588593768e-05,0.7462874242558504,0.0,1.0000000000000002,3.153321588593768e-05,0.0,0.7608681856832458,0.0,2.3532842462020092e-05,2.3532842462020092e-05,1.0
101.37833,0.0009063392286400016,0.9999999999999994,0.7579951182173217,0.011872433828888227,0.0,3.178665827862023e-05,0.7462875441495161,0.0,1.0000000000000002,3.178665827862023e-05,0.0,0.7608683051625544,0.0,2.3721987143471378e-05,2.3721987143471378e-05,1.0
101.44472,0.0009063399870520496,0.9999999999999994,0.7579952378172813,0.01187243866119028,0.0,3.204010153479632e-05,0.7462876639124177,0.0,1.0,3.204010153479633e-05,0.0,0.7608684245120116,0.0,2.3911132525919823e-05,2.3911132525919823e-05,1.0
101.51139,0.0009063407486171635,0.9999999999999993,0.757995357892145,0.0118724435127477,0.0,3.229354565812885e-05,0.7462877841507153,0.0,0.9999999999999999,3.229354565812885e-05,0.0,0.7608685443353931,0.0,2.410027863157495e-05,2.410027863157495e-05,1.0
101.57833,0.0009063415113387528,0.9999999999999999,0.7579954780991661,0.011872448369973403,0.0,3.254699064911671e-05,0.7462879045215025,0.0,1.0000000000000002,3.254699064911672e-05,0.0,0.7608686642907337,0.0,2.4289425450010255e-05,2.4289425450010255e-05,1.0
101.645,0.0009063422675749776,0.9999999999999996,0.7579955972126309,0.011872453183543175,0.0,3.2800436498489105e-05,0.746288023797638,0.0,1.0,3.2800436498489105e-05,0.0,0.7608687831549351,0.0,2.4478572934157357e-05,2.4478572934157357e-05,1.0
101.71139,0.0009063430160213992,0.9999999999999997,0.7579957150103261,0.011872457944637128,0.0,3.3053883194976954e-05,0.7462881417567948,0.0,1.0,3.305388319497695e-05,0.0,0.760868900706288,0.0,2.4667721067425505e-05,2.4667721067425505e-05,1.0
