Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,WDOG_TID,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,Harden MCU,Frozen MCU,WDOG,SRAM,Harden SRAM,Payload
1.13306,1.0,1.0,0.0,0.0,0.080197635908405,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.080197635908405,1.0,1.0,1.0
1.15,1.0,1.0,0.0,0.0,0.08020743192104555,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08020743192104555,1.0,1.0,1.0
1.16639,1.0,1.0,0.0,0.0,0.08021537520436303,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08021537520436303,1.0,1.0,1.0
1.18333,1.0,0.9999999999999999,0.0,0.0,0.0802222395250745,0.9999999999999999,0.0,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,0.0,0.0802222395250745,0.9999999999999999,0.9999999999999999,1.0
1.2,1.0,1.0,0.0,0.0,0.08022787422340841,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08022787422340841,1.0,1.0,1.0
1.21639,1.0,0.9999999999999999,0.0,0.0,0.08023248031868552,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.08023248031868552,0.9999999999999999,0.9999999999999999,1.0
1.23333,1.0,1.0,0.0,0.0,0.08023642956194822,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08023642956194822,1.0,1.0,1.0
1.24972,1.0,1.0,0.0,0.0,0.08023959569579149,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08023959569579149,1.0,1.0,1.0
1.26667,1.0,1.0,0.0,0.0,0.08024230337812943,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08024230337812943,1.0,1.0,1.0
1.28306,1.0,1.0,0.0,0.0,0.0802444664472792,1.0000000000000002,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.0,0.0802444664472792,1.0,1.0,1.0
1.3,1.0,1.0,0.0,0.0,0.08024631242696638,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08024631242696638,1.0,1.0,1.0
1.31639,1.0,1.0,0.0,0.0,0.08024778690915599,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08024778690915599,1.0,1.0,1.0
1.33333,1.0,1.0,0.0,0.0,0.08024904441614952,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08024904441614952,1.0,1.0,1.0
1.35,1.0,0.9999999999999999,0.0,0.0,0.08025006677272221,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.08025006677272221,0.9999999999999999,0.9999999999999999,1.0
1.36639,1.0,1.0,0.0,0.0,0.08025089739810387,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025089739810387,1.0,1.0,1.0
