Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,SRAM,Payload
1.33333,0.00029964534365677927,0.0,0.48698723770110625,0.0039473630418937,0.0,0.4701538687276559,0.0,0.00029964534365677927,0.4912529051170718,0.4701538687276559,1.0
1.35,0.00029964647077320653,0.0,0.48698699738488943,0.00394736504713543,0.0,0.4701536225672089,0.0,0.00029964647077320653,0.4912526711089353,0.4701536225672089,1.0
1.36639,0.00029964747450978064,0.0,0.48698680223219193,0.003947366839665181,0.0,0.4701534222228675,0.0,0.00029964747450978064,0.49125248125774607,0.4701534222228675,1.0
1.38333,0.0002996484112937699,0.0,0.48698663532604025,0.003947368513912083,0.0,0.4701532504838717,0.0,0.0002996484112937699,0.49125231903970745,0.4701532504838717,1.0
1.39972,0.00029964922719084267,0.0,0.48698650158720186,0.003947369969758653,0.0,0.4701531125471489,0.0,0.00029964922719084267,0.49125218918206753,0.4701531125471489,1.0
1.41667,0.0002996499848100491,0.0,0.48698638691526097,0.003947371316864659,0.0,0.4701529939879448,0.0,0.0002996499848100491,0.4912520779458361,0.4701529939879448,1.0
1.43306,0.0002996506418101925,0.0,0.48698629472507315,0.003947372479204513,0.0,0.4701528984361664,0.0,0.0002996506418101925,0.4912519886044,0.4701528984361664,1.0
1.45,0.00029965125014456604,0.0,0.48698621531613473,0.003947373548748323,0.0,0.4701528159233454,0.0,0.00029965125014456604,0.49125191172391924,0.4701528159233454,1.0
1.46639,0.00029965177690735747,0.0,0.48698615115964494,0.003947374468184841,0.0,0.47015274908665394,0.0,0.00029965177690735747,0.49125184967068825,0.47015274908665394,1.0
1.48333,0.0002996522640873116,0.0,0.48698609562787765,0.003947375311718912,0.0,0.47015269108283547,0.0,0.0002996522640873116,0.4912517960115789,0.47015269108283547,1.0
1.5,0.00029965269319302346,0.0,0.48698604971909987,0.003947376048279978,0.0,0.470152643002419,0.0,0.00029965269319302346,0.4912517516938236,0.470152643002419,1.0
1.51639,0.0002996530710598816,0.0,0.48698601167071637,0.003947376690962316,0.0,0.4701526030465079,0.0,0.0002996530710598816,0.49125171499932124,0.4701526030465079,1.0
1.53333,0.0002996534210487163,0.0,0.48698597842392277,0.0039473772805345,0.0,0.47015256803709615,0.0,0.0002996534210487163,0.4912516829662,0.47015256803709615,1.0
1.54972,0.0002996537249115416,0.0,0.4869859511246075,0.003947377787353836,0.0,0.4701525392107988,0.0,0.0002996537249115416,0.4912516566883255,0.4701525392107988,1.0
1.56667,0.0002996540073568448,0.0,0.48698592706871147,0.003947378253697733,0.0,0.4701525137383308,0.0,0.0002996540073568448,0.49125163355414714,0.4701525137383308,1.0
1.58306,0.0002996542532051819,0.0,0.48698590717710244,0.003947378655441712,0.0,0.47015249261582465,0.0,0.0002996542532051819,0.4912516144423848,0.47015249261582465,1.0
1.6,0.0002996544824369436,0.0,0.4869858895186326,0.003947379026145403,0.0,0.4701524738113056,0.0,0.0002996544824369436,0.49125159749164266,0.4701524738113056,1.0
1.61639,0.00029965468309038883,0.0,0.48698587476836486,0.0039473793472644195,0.0,0.47015245805900596,0.0,0.00029965468309038883,0.49125158334513813,0.47015245805900596,1.0
1.63333,0.0002996548711379306,0.0,0.4869858615521678,0.0039473796450741885,0.0,0.47015244390448124,0.0,0.0002996548711379306,0.49125157068099734,0.47015244390448124,1.0
1.65,0.00029965503947953836,0.0,0.4869858502164334,0.003947379908920336,0.0,0.4701524317291202,0.0,0.00029965503947953836,0.4912515598280199,0.4701524317291202,1.0
1.66639,0.00029965519006412987,0.0,0.48698584049524496,0.003947380142435906,0.0,0.4701524212569131,0.0,0.00029965519006412987,0.49125155052881003,0.4701524212569131,1.0
1.73306,0.00029965562778704914,0.0,0.4869858160969139,0.0039473807944042285,0.0,0.47015239466620007,0.0,0.00029965562778704914,0.49125152726229987,0.47015239466620007,1.0
1.8,0.0002996559612846213,0.0,0.48698579961150623,0.003947381273021443,0.0,0.4701523764892544,0.0,0.0002996559612846213,0.4912515115839521,0.4701523764892544,1.0
1.86667,0.0002996562302750201,0.0,0.4869857875295322,0.003947381646514349,0.0,0.47015236301314034,0.0,0.0002996562302750201,0.49125150011893687,0.47015236301314034,1.0
1.93333,0.0002996564615286694,0.0,0.4869857779036453,0.003947381958379539,0.0,0.47015235215378315,0.0,0.0002996564615286694,0.4912514910008349,0.47015235215378315,1.0
1.99972,0.00029965667035461777,0.0,0.48698576971791685,0.003947382232866858,0.0,0.4701523428156541,0.0,0.00029965667035461777,0.49125148325766554,0.4701523428156541,1.0
2.06639,0.00029965686943820994,0.0,0.486985762272155,0.003947382488698293,0.0,0.47015233422859787,0.0,0.00029965686943820994,0.49125147622179266,0.47015233422859787,1.0
2.13333,0.00029965706685370784,0.0,0.4869857551505441,0.003947382737373934,0.0,0.4701523259276573,0.0,0.00029965706685370784,0.49125146949720483,0.4701523259276573,1.0
2.2,0.00029965726766803877,0.0,0.48698574809887457,0.003947382985906793,0.0,0.4701523176231269,0.0,0.00029965726766803877,0.49125146284182974,0.4701523176231269,1.0
2.26639,0.0002996574776302833,0.0,0.48698574086589097,0.003947383241743586,0.0,0.47015230902033306,0.0,0.0002996574776302833,0.4912514560170247,0.47015230902033306,1.0
2.33306,0.0002996577042962924,0.0,0.486985733157322,0.00394738351407226,0.0,0.4701522997631389,0.0,0.0002996577042962924,0.4912514487438831,0.4701522997631389,1.0
2.4,0.00029965795351898886,0.0,0.48698572474401197,0.003947383809736328,0.0,0.4701522895659346,0.0,0.00029965795351898886,0.4912514408049524,0.4701522895659346,1.0
2.46667,0.00029965822933249403,0.0,0.48698571545933356,0.003947384133200349,0.0,0.47015227821276073,0.0,0.00029965822933249403,0.4912514320416445,0.47015227821276073,1.0
2.53333,0.00029965853924999775,0.0,0.4869857050164831,0.003947384492827826,0.0,0.4701522653351046,0.0,0.00029965853924999775,0.4912514221816853,0.4701522653351046,1.0
2.59972,0.0002996588889092627,0.0,0.4869856931859012,0.003947384894599104,0.0,0.47015225062853033,0.0,0.0002996588889092627,0.49125141100646763,0.47015225062853033,1.0
2.66639,0.0002996592887415699,0.0,0.48698567956720074,0.003947385349799024,0.0,0.47015223356987296,0.0,0.0002996592887415699,0.4912513981355483,0.47015223356987296,1.0
2.73333,0.00029965974719768304,0.0,0.4869856638149152,0.003947385867195928,0.0,0.4701522136963541,0.0,0.00029965974719768304,0.491251383239738,0.4701522136963541,1.0
2.8,0.00029966026916214287,0.0,0.48698564569422803,0.003947386451356265,0.0,0.47015219067933806,0.0,0.00029966026916214287,0.4912513660939241,0.47015219067933806,1.0
2.86639,0.00029966086258165605,0.0,0.4869856248543638,0.003947387110173028,0.0,0.4701521640399878,0.0,0.00029966086258165605,0.49125134636286216,0.4701521640399878,1.0
2.93306,0.0002996615413172141,0.0,0.4869856007217116,0.003947387857878385,0.0,0.470152133008029,0.0,0.0002996615413172141,0.49125132349963563,0.470152133008029,1.0
3.0,0.00029966231481583987,0.0,0.48698557286168886,0.003947388703572155,0.0,0.4701520969844002,0.0,0.00029966231481583987,0.49125129708823295,0.4701520969844002,1.0
3.06667,0.00029966318504324124,0.0,0.4869855411010753,0.003947389648084531,0.0,0.4701520557061763,0.0,0.00029966318504324124,0.49125126696007165,0.4701520557061763,1.0
