Time (s),A,B1,B2,Y,Z
5580000.0,7.271343860359991e-09,0.0009226361635269464,0.0009226361635269464,8.5125749024772e-07,8.5852882791829e-07
5600000.0,8.775577042818838e-09,0.000921400659040561,0.000921400659040561,8.4897917448038e-07,8.5775474407292e-07
5620000.0,1.0570494146655562e-08,0.0009201668090216275,0.0009201668090216275,8.4670695642504e-07,8.5727744162158e-07
5640000.0,1.2708123164895113e-08,0.0009189346112544738,0.0009189346112544738,8.4444081976141e-07,8.5714893219505e-07
5660000.0,1.524901804828005e-08,0.0009177040635264255,0.0009177040635264255,8.4218074821291e-07,8.5742975341876e-07
5680000.0,1.8263516365912835e-08,0.0009164751636281387,0.0009164751636281387,8.3992672554722e-07,8.5819022657312e-07
5700000.0,2.1833160279705055e-08,0.0009152479093529342,0.0009152479093529342,8.3767873557492e-07,8.5951187756545e-07
5720000.0,2.605229720842317e-08,0.0009140222984970192,0.0009140222984970192,8.3543676214977e-07,8.6148903759315e-07
5740000.0,3.102988038738985e-08,0.0009127983288598207,0.0009127983288598207,8.3320078916928e-07,8.6423064370255e-07
5760000.0,3.6891489474388806e-08,0.0009115759982436522,0.0009115759982436522,8.3097080057391e-07,8.6786225939255e-07
5780000.0,4.378159179641017e-08,0.0009103553044533808,0.0009103553044533808,8.2874678034641e-07,8.7252833585897e-07
5800000.0,5.1866071160144855e-08,0.0009091362452975371,0.0009091362452975371,8.265287125137e-07,8.7839474080505e-07
5820000.0,6.133504509842069e-08,0.0009079188185868725,0.0009079188185868725,8.2431658114418e-07,8.8565157568311e-07
5840000.0,7.240600130575814e-08,0.0009067030221355799,0.0009067030221355799,8.2211037034979e-07,8.9451631212982e-07
5860000.0,8.532727874266399e-08,0.0009054888537602945,0.0009054888537602945,8.1991006428413e-07,9.052372730661e-07
5880000.0,1.0038192538308621e-07,0.0009042763112812047,0.0009042763112812047,8.1771564714434e-07,9.1809749044356e-07
5900000.0,1.1789196263656265e-07,0.0009030653925209409,0.0009030653925209409,8.15527103169e-07,9.3341896966147e-07
