Time (s),A,B1,B2,Y,Z
5720000.0,1.3635088331323566e-06,0.9999984827190205,0.9999984827190205,0.9999984827190204,1.0
5740000.0,1.6282403571942582e-06,0.9999981869577074,0.9999981869577074,0.9999981869577076,1.0
5760000.0,1.940913071757673e-06,0.9999978373936329,0.9999978373936329,0.9999978373936329,1.0
5780000.0,2.3095529969459554e-06,0.9999974249722986,0.9999974249722986,0.9999974249722987,1.0
5800000.0,2.743413286601819e-06,0.9999969392461954,0.9999969392461954,0.9999969392461953,1.0
5820000.0,3.253142561175796e-06,0.9999963681822368,0.9999963681822368,0.9999963681822368,1.0
5840000.0,3.850973387139273e-06,0.9999956979459148,0.9999956979459148,0.9999956979459148,1.0
5860000.0,4.5509328870640944e-06,0.9999949126598404,0.9999949126598404,0.9999949126598402,1.0
5880000.0,5.369077625456012e-06,0.9999939941341544,0.9999939941341544,0.9999939941341544,1.0
5900000.0,6.323755049755338e-06,0.9999929215661207,0.9999929215661207,0.9999929215661207,1.0
5920000.0,7.435893931492114e-06,0.9999916712060147,0.9999916712060147,0.9999916712060147,1.0
5940000.0,8.72932638621989e-06,0.9999902159862557,0.9999902159862557,0.9999902159862557,1.0
5960000.0,1.023114422782559e-05,0.9999885251105183,0.9999885251105183,0.9999885251105183,1.0
5980000.0,1.1972092549504019e-05,0.9999865635993789,0.9999865635993789,0.9999865635993792,1.0
6000000.0,1.3987003585453478e-05,0.9999842917888664,0.9999842917888664,0.9999842917888664,1.0
6020000.0,1.631527405432611e-05,0.9999816647780788,0.9999816647780788,0.999981664778079,1.0
6040000.0,1.900138934188256e-05,0.999978631821858,0.999978631821858,0.9999786318218581,1.0
6060000.0,2.2095498005855393e-05,0.999975135664322,0.999975135664322,0.9999751356643222,1.0
6080000.0,2.565404023241085e-05,0.9999711118088892,0.9999711118088892,0.9999711118088893,1.0
6100000.0,2.9740433991920563e-05,0.9999664877202574,0.9999664877202574,0.9999664877202571,1.0
6120000.0,3.4425822754987786e-05,0.9999611819536499,0.9999611819536499,0.9999611819536501,1.0
6140000.0,3.978988872421561e-05,0.9999551032065126,0.9999551032065126,0.9999551032065125,1.0
6160000.0,4.59217356230557e-05,0.999948149287708,0.999948149287708,0.9999481492877081,1.0
6180000.0,5.292084513959039e-05,0.9999402059991839,0.9999402059991839,0.999940205999184,1.0
6200000.0,6.0898111161039993e-05,0.9999311459249899,0.9999311459249899,0.9999311459249899,1.0
6220000.0,6.997695595483204e-05,0.9999208271224942,0.9999208271224942,0.9999208271224942,1.0
6240000.0,8.029453243122538e-05,0.99990909171063,0.99990909171063,0.9999090917106299,1.0
6260000.0,9.20030165733144e-05,0.9998957643500186,0.9998957643500186,0.9998957643500188,1.0
6280000.0,0.00010527099404691789,0.9998806506098986,0.9998806506098986,0.9998806506098988,1.0
6300000.0,0.00012028494487319775,0.9998635352168697,0.9998635352168697,0.9998635352168697,1.0
6320000.0,0.00013725082989208577,0.9998441801806385,0.9998441801806385,0.9998441801806381,1.0
6340000.0,0.00015639578252441775,0.9998223227921548,0.9998223227921548,0.9998223227921548,1.0
6360000.0,0.00017796990909659297,0.9997976734897877,0.9997976734897877,0.9997976734897877,1.0
6380000.0,0.00020224820066548177,0.999769913589524,0.999769913589524,0.999769913589524,1.0
6400000.0,0.00022953255891907583,0.9997386928755758,0.9997386928755758,0.9997386928755758,1.0
6420000.0,0.0002601539382938341,0.9997036270482375,0.9997036270482375,0.9997036270482375,1.0
6440000.0,0.0002944746059545645,0.9996642950263951,0.9996642950263951,0.9996642950263949,1.0
6460000.0,0.0003328905207128671,0.9996202361027073,0.9996202361027073,0.9996202361027072,1.0
