Time (s),A,B,C,X,Z
15400000.0,0.7953481728022231,1.9488434727585674e-07,1.9488434732468483e-07,1.948843473241671e-07,1.0
15420000.0,0.7892051687647517,1.8822496355904858e-07,1.8822496354337463e-07,1.8822496358221077e-07,1.0
15440000.0,0.7829914448339997,1.816837013635873e-07,1.8168370135162916e-07,1.8168370135588693e-07,1.0
15460000.0,0.7767104210829933,1.7526512338501949e-07,1.7526512340303003e-07,1.752651234097656e-07,1.0
15480000.0,0.7703656267569708,1.6897331801797116e-07,1.6897331791800695e-07,1.6897331793697596e-07,1.0
15500000.0,0.7639606936737275,1.6281190936249548e-07,1.6281190943148986e-07,1.628119094950107e-07,1.0
15520000.0,0.757499349340607,1.567840709503373e-07,1.5678407091720221e-07,1.5678407091200813e-07,1.0
15540000.0,0.7509854098109163,1.5089253645784824e-07,1.508925364872758e-07,1.5089253647793766e-07,1.0
15560000.0,0.7444227723038243,1.451396155837059e-07,1.4513961558053809e-07,1.4513961555873832e-07,1.0
15580000.0,0.7378154076124727,1.3952720778013025e-07,1.3952720773249166e-07,1.3952720768052235e-07,1.0
15600000.0,0.7311673523259464,1.340568178569916e-07,1.3405681797605834e-07,1.3405681794246896e-07,1.0
15620000.0,0.7244827008910193,1.2872957289133036e-07,1.2872957289510005e-07,1.2872957295911187e-07,1.0
15640000.0,0.7177655975405864,1.2354623778084007e-07,1.2354623784380167e-07,1.2354623783483702e-07,1.0
15660000.0,0.7110202281156106,1.1850723282425493e-07,1.1850723268209113e-07,1.185072327182407e-07,1.0
15680000.0,0.7042508118078279,1.1361265045039231e-07,1.1361265040313981e-07,1.1361265041323584e-07,1.0
15700000.0,0.697461592850673,1.0886227376378978e-07,1.0886227374447159e-07,1.0886227372843637e-07,1.0
15720000.0,0.6906568321856115,1.0425559293894004e-07,1.0425559307321786e-07,1.0425559314999067e-07,1.0
15740000.0,0.683840799131265,9.979182429883634e-08,9.979182434133123e-08,9.979182445010385e-08,1.0
15760000.0,0.6770177630820104,9.546992637085301e-08,9.546992627990101e-08,9.546992627137602e-08,1.0
15780000.0,0.6701919852628972,9.128861746848068e-08,9.128861760502226e-08,9.128861762441608e-08,1.0
15800000.0,0.6633677105666681,8.724639509580839e-08,8.724639514840212e-08,8.72463951482054e-08,1.0
15820000.0,0.6565491594985717,8.334155021768968e-08,8.334155022919192e-08,8.334155025939546e-08,1.0
15840000.0,0.6497405202535078,7.95721854451157e-08,7.957218549795036e-08,7.957218563469461e-08,1.0
15860000.0,0.642945940949641,7.593623155985364e-08,7.593623163918061e-08,7.593623160582961e-08,1.0
15880000.0,0.6361695220412495,7.243146244204563e-08,7.243146253029349e-08,7.243146245173767e-08,1.0
15900000.0,0.6294153089330284,6.905551159365495e-08,6.905551145320072e-08,6.905551144812079e-08,1.0
15920000.0,0.6226872848167437,6.580588618747401e-08,6.58058862269827e-08,6.580588620590575e-08,1.0
15940000.0,0.6159893637498968,6.267998285490893e-08,6.267998288328093e-08,6.267998286110439e-08,1.0
15960000.0,0.6093253839950793,5.967510033518241e-08,5.967510050149694e-08,5.967510040597032e-08,1.0
15980000.0,0.6026991016372639,5.6788453785658516e-08,5.67884537976757e-08,5.6788453765424646e-08,1.0
16000000.0,0.5961141844948967,5.401718659891892e-08,5.401718661366075e-08,5.4017186618025195e-08,1.0
16020000.0,0.5895742063393665,5.135838380562227e-08,5.135838377510976e-08,5.135838377460615e-08,1.0
16040000.0,0.583082641436011,4.8809082683266085e-08,4.880908273542341e-08,4.880908270498163e-08,1.0
16060000.0,0.5766428594182638,4.636628443469777e-08,4.636628439053958e-08,4.636628454102352e-08,1.0
16080000.0,0.5702581205051912,4.402696415877087e-08,4.402696410138287e-08,4.402696415687967e-08,1.0
16100000.0,0.5639315710710646,4.178808056982246e-08,4.178808055231531e-08,4.178808051626245e-08,1.0
16120000.0,0.5576662395743115,3.964658509775399e-08,3.964658514852698e-08,3.964658517226767e-08,1.0
16140000.0,0.5514650328513887,3.759943124580424e-08,3.759943119221626e-08,3.7599431176641376e-08,1.0
16160000.0,0.5453307327800038,3.564358097632694e-08,3.564358105726695e-08,3.564358107651116e-08,1.0
16180000.0,0.5392659933143755,3.377601384078822e-08,3.3776013872447395e-08,3.377601389229566e-08,1.0
16200000.0,0.5332733378938977,3.199373224984594e-08,3.1993732413763136e-08,3.1993732302806625e-08,1.0
16220000.0,0.5273551572250964,3.0293768603391826e-08,3.0293768629909854e-08,3.029376865648622e-08,1.0
