Time (s),A,B,C,X,Z
6360000.0,1.0,0.0,0.34695357481817346,0.9999756390633705,1.0
6380000.0,1.0,0.0,0.34782682688146865,0.9999721561588228,1.0
6400000.0,1.0,0.0,0.3486987431620336,0.9999682181395231,1.0
6420000.0,1.0,0.0,0.349569305366367,0.9999637715615605,1.0
6440000.0,1.0,0.0,0.35043849309061165,0.9999587574874769,1.0
6460000.0,1.0,0.0,0.3513062836315468,0.9999531110145214,1.0
6480000.0,1.0,0.0,0.3521726517844826,0.9999467607724276,1.0
6500000.0,1.0,0.0,0.3530375696275374,0.9999396283897366,1.0
6520000.0,1.0,0.0,0.35390100629179616,0.9999316279277545,1.0
6540000.0,1.0,0.0,0.3547629277168702,0.9999226652813031,1.0
6560000.0,1.0,0.0,0.35562329639140217,0.9999126375455176,1.0
6580000.0,1.0,0.0,0.3564820710780977,0.9999014323480431,1.0
6600000.0,1.0,0.0,0.3573392065228948,0.9998889271460917,1.0
6620000.0,1.0,0.0,0.3581946531479291,0.9998749884879472,1.0
6640000.0,1.0,0.0,0.3590483567279994,0.9998594712386502,1.0
6660000.0,1.0,0.0,0.3599002580502913,0.9998422177697311,1.0
6680000.0,1.0,0.0,0.3607502925571761,0.9998230571130415,1.0
6700000.0,1.0,0.0,0.3615983899719663,0.9998018040788936,1.0
6720000.0,1.0,0.0,0.3624444739075831,0.9997782583389183,1.0
6740000.0,1.0,0.0,0.3632884614581653,0.9997522034742524,1.0
6760000.0,1.0,0.0,0.3641302627737332,0.9997234059898668,1.0
6780000.0,1.0,0.0,0.3649697806181099,0.9996916142960937,1.0
6800000.0,1.0,0.0,0.3658069099103978,0.9996565576586268,1.0
6820000.0,1.0,0.0,0.36664153725040427,0.999617945118529,1.0
6840000.0,1.0,0.0,0.3674735404285213,0.9995754643840218,1.0
6860000.0,1.0,0.0,0.368302787920668,0.9995287806961133,1.0
6880000.0,1.0,0.0,0.3691291383690236,0.9994775356703746,1.0
6900000.0,1.0,0.0,0.36995244004939565,0.999421346117459,1.0
6920000.0,1.0,0.0,0.37077253032618984,0.999359802845242,1.0
6940000.0,1.0,0.0,0.37158923509607494,0.9992924694457344,1.0
6960000.0,1.0,0.0,0.3724023682215639,0.9992188810702198,1.0
6980000.0,1.0,0.0,0.373211730955863,0.9991385431963401,1.0
7000000.0,1.0,0.0,0.3740171113604701,0.9990509303911472,1.0
7020000.0,1.0,0.0,0.374818283717141,0.9989554850744158,1.0
7040000.0,1.0,0.0,0.3756150079359666,0.9988516162867842,1.0
7060000.0,1.0,0.0,0.3764070289614464,0.9987386984675631,1.0
7080000.0,1.0,0.0,0.37719407617856054,0.9986160702473124,1.0
7100000.0,1.0,0.0,0.37797586282097967,0.9984830332605191,1.0
7120000.0,1.0,0.0,0.37875208538367383,0.998338850983967,1.0
7140000.0,1.0,0.0,0.3795224230422952,0.9981827476065848,1.0
