Time (s),dose,REG_SET,MCU_SEFI,REG_DSEE,SRAM_SEL,MCU_SEL,DOSE (rad)
192291.0,,0.1255491632699846,0.0500685222249392,8.598584516894019e-09,0.09168047373219428,0.018119514772265345,0.19061442061520442
192352.0,,0.1278593215661204,0.05098779855452682,8.807536985625836e-09,0.09338085177931915,0.01845224951660745,0.19523304491280896
192411.0,,0.1282980276530609,0.05115851671676359,8.785466262247578e-09,0.0937193911107606,0.018513007757963867,0.19751165719306576
192472.0,,0.12671026580809389,0.05051864818554246,8.505230367441433e-09,0.09258033981157884,0.018278705054052224,0.1972350175942503
192532.0,,0.12305968943663093,0.04905375799756494,7.966664616887005e-09,0.08993443885090087,0.01774368674100962,0.19431853213088157
192591.0,,0.11738854211432233,0.04678099974584037,7.1938900680506066e-09,0.08581001799247404,0.01691398482888516,0.18875398551556682
192652.0,,0.10992762495950895,0.043793174922873775,6.24849507707411e-09,0.08037332233660485,0.015823456541279805,0.1807206791047992
192711.0,,0.10088241645954096,0.04017316694527531,5.2035047391052e-09,0.07377315875282503,0.014502710845181612,0.17032860077627493
192772.0,,0.09015471880992453,0.035883812174542666,4.161098189436385e-09,0.06593817933611147,0.012940090701446387,0.15693107893854139
192831.0,,0.077750354824934,0.030929753785263157,3.206224606259473e-09,0.056873818037687644,0.011139514999593867,0.13993007742468586
192892.0,,0.0640363626287958,0.025459051186995107,2.381148522464294e-09,0.046849248647656265,0.009156292174952365,0.1194276014449366
192951.0,,0.05019962203522624,0.01994553770943845,1.72081373524059e-09,0.03673269370834895,0.007162696469076552,0.09707764487403903
193012.0,,0.03709994262808202,0.014731187864659726,1.208706789452941e-09,0.027153134449837937,0.005281946878375523,0.0744168454147209
193072.0,,0.02576672630988534,0.010224434520231328,8.300447406634144e-10,0.01886355803014442,0.0036602646009458043,0.05357042945264672
193131.0,,0.016795903349455747,0.00666041152955172,5.603546119065106e-10,0.01230021262386218,0.0023806705291930263,0.03613723849888658
193192.0,,0.01025823974381639,0.004065313164219078,3.7312160525757175e-10,0.00751549805777119,0.001450896916799351,0.022792403963042628
193251.0,,0.005899644703246583,0.0023365870339717427,2.467979115890887e-10,0.0043243191561587475,0.0008327283891731844,0.013498189090985144
193312.0,,0.0032172141671972685,0.0012734638942372093,1.631607644003886e-10,0.002359440359215099,0.00045324435342679564,0.007554876845393133
193371.0,,0.0016764380176704857,0.0006632280681455724,1.0833620287869601e-10,0.0012302169122617105,0.00023576813383189554,0.004026267434068831
193432.0,,0.0008406620837164086,0.000332418227939533,7.24763456681992e-11,0.0006173142391942862,0.0001180424329704023,0.0020576312306340217
193491.0,,0.00042100226371592986,0.0001664036337077808,4.9750008329162496e-11,0.0003093636094848703,5.903617059343084e-05,0.0010459680145708204
193552.0,,0.00021327496965091393,8.42672002352388e-05,3.5111667709300876e-11,0.00015682926875265057,2.9873154831708584e-05,0.0005359600030481196
193612.0,,0.00011283365168371988,4.456817134701737e-05,2.575922070231848e-11,8.302615900225817e-05,1.5789947141803105e-05,0.0002858823863929351
193671.0,,6.343452905376116e-05,2.504980744347726e-05,1.970018876105718e-11,4.6705492972636766e-05,8.870575987066724e-06,0.00016162304510005955
193732.0,,3.835158055158155e-05,1.5141768092673015e-05,1.5715834834124333e-11,2.825277063421621e-05,5.35999919382447e-06,9.807006911080517e-05
193791.0,,2.615679935881407e-05,1.0325662272541409e-05,1.329786940218688e-11,1.9277172856427745e-05,3.654247561090556e-06,6.702308530492325e-05
193852.0,,2.015437041354886e-05,7.955435157180749e-06,1.1893711884896872e-11,1.485771809053983e-05,2.814987138740708e-06,5.16974186679723e-05
193911.0,,1.7760394274154547e-05,7.010180684696759e-06,1.1273989278846372e-11,1.3094711612065757e-05,2.48033648992366e-06,4.55758708317939e-05
193972.0,,1.783105529337368e-05,7.038080306198025e-06,1.1292882844035524e-11,1.31467523328224e-05,2.4902134137470083e-06,4.57566344195704e-05
194031.0,,2.0393398796558587e-05,8.049817308954424e-06,1.1953445770382537e-11,1.5033733963019302e-05,2.8484031196474463e-06,5.230833207980305e-05
194090.0,,0.00011283365168371988,4.4568171347016976e-05,2.5759221517404756e-11,8.302615900225682e-05,1.578994714180342e-05,0.0002858823863929351
194149.0,,0.0001415641796639708,5.592229949231371e-05,2.8716232805824013e-11,0.00010414203675415752,1.981669796890425e-05,0.0003577222061310842
194210.0,,0.00020338587446641144,8.035798634573094e-05,3.429208469044798e-11,0.0001495647958785971,2.8485920939045322e-05,0.0005114612269262411
194269.0,,0.00032534668237372237,0.00012857657080859173,4.349372656693422e-11,0.0002391360123926163,4.560209052009483e-05,0.0008121055915786386
194330.0,,0.0005733847053512644,0.00022667522637647328,5.868147326476298e-11,0.00042120731050761105,8.045057708392355e-05,0.0014157213070584965
194389.0,,0.0010805231132154235,0.0004273375688704639,8.360511738579023e-11,0.0007932537285056967,0.00015180492828921024,0.0026279011124398254
194450.0,,0.0021010392328833566,0.0008313537920438267,1.243919416638965e-10,0.001541471216296077,0.0002956511886597168,0.00500967045292202
194509.0,,0.004071007445038047,0.0016117622456727672,1.9078632378384144e-10,0.0029849544019546572,0.0005739298987563885,0.009469964590638234
194570.0,,0.007527072495588259,0.0029819056263190283,2.94652905817573e-10,0.005516017657226239,0.0010633494477391896,0.017013550907027202
194630.0,,0.013088559658038552,0.005188527785037417,4.537896694313158e-10,0.009587135257387597,0.0018530912038639377,0.02864623945372481
194689.0,,0.02105462133022974,0.008351960136015817,6.857951483027286e-10,0.015416268283035627,0.002987642384589589,0.04452660332538174
194750.0,,0.03127852682166,0.012415709525969707,1.007948724531332e-09,0.02289535944702374,0.004448290650555686,0.06386077781608365
194809.0,,0.04310417520391365,0.017120520132440958,1.4320084687690325e-09,0.03154416312047183,0.006143177710437899,0.084986928335615
194870.0,,0.055676898610531766,0.022127350028985932,1.9652329157846715e-09,0.04073757612085328,0.007950998558766782,0.10611927404805957
194929.0,,0.06812877257291386,0.027090911986539682,2.6067368330299483e-09,0.04984095597378933,0.009747325785754985,0.12572267881262336
194990.0,,0.07977666220307408,0.03173862698675842,3.3467160257974027e-09,0.05835475290659674,0.01143319468320223,0.14281197256236927
195049.0,,0.09024876105936089,0.035921393570307075,4.16928612823046e-09,0.06600688416592589,0.01295376729491804,0.15705392903545767
195110.0,,0.09946787331645826,0.03960730893417445,5.053089706028909e-09,0.07274038537795519,0.014296389000776247,0.16863320558274292
195170.0,,0.10736649582806018,0.042767926280451854,5.940295792499318e-09,0.07850530488130801,0.015449308811545394,0.17784739124672774
195229.0,,0.11420797992692543,0.04550706981835767,6.7819384215109544e-09,0.08349345217697698,0.01644898419757926,0.18540021553042987
195290.0,,0.11988231367499182,0.04778015249229541,7.527013716200244e-09,0.08762486243681264,0.017278716926601424,0.1912843008994878
195349.0,,0.12420121512556986,0.04951155314278107,8.129901710744306e-09,0.0907630699678151,0.017910844431285575,0.19532799305195458
195410.0,,0.12704343171277102,0.05065255163969741,8.558118884546873e-09,0.09282086357972766,0.018327649117414246,0.19742471886019136
195469.0,,0.1283065631289862,0.051162005784867674,8.78777152488578e-09,0.09372531440902822,0.01851429830725716,0.19749525795396608
195530.0,,0.12798028236956294,0.051035748179331264,8.815703091689836e-09,0.09347067887878138,0.018469564171405793,0.19554240786634713
195589.0,,0.12614560380746478,0.05030614058924093,8.656383473917542e-09,0.0921182001865986,0.01820556929589874,0.1917036474726554
195650.0,,0.12288170207427966,0.04900505708161248,8.332573309905151e-09,0.08972699445673063,0.017734356640081897,0.18603763414525976
195710.0,,0.11841684013331161,0.047223862400236384,7.88485078890403e-09,0.0864651301121644,0.017089519557842384,0.17884805736160192
195769.0,,0.11294824215691895,0.04504163010701354,7.351102854809341e-09,0.08247723938898428,0.016300153703960783,0.17035488373011198
195830.0,,0.10672319851689643,0.04255740019413273,6.7712449187671575e-09,0.0779440247450971,0.01540248593406337,0.1608550853705106
195889.0,,0.099996103264724,0.03987300630592223,6.180915365066345e-09,0.07305083347744118,0.014433620636598116,0.1506596301866535
195950.0,,0.0929707581277626,0.0370700252629672,5.6058277594086596e-09,0.06794578557220043,0.013423212334036174,0.1400134724746596
196009.0,,0.0858635231356183,0.03423495749189322,5.067367479597603e-09,0.06278569236953356,0.012402532329124917,0.12919666408698796
196070.0,,0.07882714741529552,0.031428718537157695,4.57265061042126e-09,0.05767910366651178,0.011393052787004549,0.11843651023847233
196129.0,,0.07188954584196561,0.028662309785175595,4.115220967178413e-09,0.052642934420503565,0.010397975625828731,0.10779701001785613
196190.0,,0.06523703058111435,0.02600990096515643,3.699760698872522e-09,0.04780996605752028,0.009443402316028299,0.09758241749754669
196250.0,,0.058887371173730524,0.023478467549405888,3.3206716372524986e-09,0.04319158002814023,0.008531460879154667,0.08783453010858037
196309.0,,0.05288386437792533,0.02108518368476314,2.9752070275822854e-09,0.038818489441195855,0.007668119711409954,0.07863015855856238
196370.0,,0.04724216379291782,0.018836220852113558,2.6599777254605752e-09,0.03470194108584638,0.006855522553577589,0.07000011830089457
196429.0,,0.0419285791186142,0.01671809686100431,2.3697830421918842e-09,0.030817574889890512,0.00608880210945102,0.061897112043416865
196490.0,,0.03709946273904343,0.014793098439667357,2.110392286490812e-09,0.02728050080284632,0.005390635045796894,0.05456055609271103
196549.0,,0.03266736134995684,0.013026338124386963,1.8749051146071566e-09,0.024027884318608285,0.004748588262899521,0.047855921756628186
196610.0,,0.02863950397352635,0.011420681637635223,1.6621362670501589e-09,0.02106626927074962,0.004163934772507269,0.04179147668653932
196669.0,,0.025022428228755476,0.009978728181191882,1.4712947883302464e-09,0.01840185029537592,0.003637889085354217,0.03637286047505172
196730.0,,0.021766167640380817,0.008680558068705931,1.2989818988693458e-09,0.01599918130841921,0.0031634520641868956,0.03152038810093756
196790.0,,0.01886050871891136,0.007522103504110273,1.1441886886574035e-09,0.013851985705917667,0.0027393886813710045,0.02721383216990561
196849.0,,0.016302871226216344,0.006502344314425752,1.006566012994817e-09,0.01195955964253904,0.002365569836314222,0.02344383493173065
196910.0,,0.014030522108866414,0.00559627843295658,8.827010289498704e-10,0.010276523719037567,0.0020330437002848687,0.020112683839643007
196969.0,,0.0120500569782896,0.004806547240997509,7.730560304305132e-10,0.008808632173312066,0.001742960911344102,0.01722511670978124
197030.0,,0.010315987295214036,0.004115024772683986,6.754044166286136e-10,0.007523019810082182,0.0014888423038818552,0.014709808651763943
197089.0,,0.008812018546779526,0.003515227635507911,5.89419231777225e-10,0.006408721733160978,0.0012685372486099767,0.01253774442325402
197150.0,,0.007504392947507139,0.002993705694544682,5.136894505793425e-10,0.005441421808996213,0.0010772535636284519,0.010655847017019427
197209.0,,0.0063778980078699875,0.002544401973243167,4.4770524414372327e-10,0.004610077155535363,0.0009128206480999573,0.009039140866692429
197270.0,,0.005396656257237491,0.002153014712720281,3.896249708004792e-10,0.003888116919288169,0.0007699939427998085,0.007634000136456206
197330.0,,0.004560011532319594,0.0018192886566311044,3.395999960313379e-10,0.0032747374480985806,0.0006486239039048944,0.006438005845123497
197389.0,,0.0038462311987363077,0.001534560436104247,2.964842615823596e-10,0.0027535022483458015,0.0005454668049184055,0.005419051494038939
197450.0,,0.0032353373913589756,0.0012908650264532426,2.5918470307266757e-10,0.002309291692073729,0.0004575372547679434,0.004547958843156141
197509.0,,0.0027156421074194864,0.0010835431720676496,2.27080028619598e-10,0.0019330716283157338,0.0003830527076110081,0.0038076447589960333
197570.0,,0.0022759606880448776,0.0009081356482000577,1.9956447909024395e-10,0.001616211951258249,0.00032030946903090386,0.003181907199997604
197629.0,,0.00190263787262891,0.0007591968924366379,1.7586142050111968e-10,0.0013483853315446525,0.0002672665951840632,0.0026511423727416912
197690.0,,0.001587494375543098,0.0006334653966366868,1.5552539657827712e-10,0.0011232942285496058,0.0002226801571264433,0.0022036082900179967
197749.0,,0.001322861489725868,0.0005278829675912423,1.3813808910145296e-10,0.0009350775720340026,0.00018539197084843507,0.0018283218910646903
197810.0,,0.0010997573107358292,0.0004388671148745669,1.2318427016919396e-10,0.0007770247008432658,0.00015407483103111496,0.0015124629630948257
197870.0,,0.0009132599915822223,0.0003644549565800965,1.1040856598908929e-10,0.0006453820964530332,0.00012798685040389722,0.001248977836487582
197929.0,,0.0007562451326124428,0.0003018045788891622,9.939606417569402e-11,0.0005349048228190369,0.00010609012671199177,0.0010277089169428131
197990.0,,0.0006263789228218441,0.00024998536752774786,9.005714595897276e-11,0.0004437774663664532,8.802608481324563e-05,0.0008452592811378655
198049.0,,0.0005177294213002744,0.0002066308651723367,8.20386491424078e-11,0.00036770229637200476,7.29438142148415e-05,0.0006931734698586956
198110.0,,0.00042704836495726273,0.00017044531370505808,7.516703488181586e-11,0.0003043070838054597,6.0373793705317046e-05,0.0005667868208242371
198169.0,,0.00035176617200313146,0.00014040368665875106,6.931217948991332e-11,0.0002517238607268795,4.994628714939038e-05,0.0004623904985382139
198230.0,,0.0002895627382979629,0.00011558044075127978,6.435614349156035e-11,0.00020828284464191507,4.1330700475503684e-05,0.00037663083472922197
198289.0,,0.0002377542675162971,9.49048184054609e-05,6.014233942635156e-11,0.00017207893799691098,3.4149617127150605e-05,0.0003056759626553625
198350.0,,0.00019511046379260547,7.788605349344274e-05,5.662344919670217e-11,0.00014223605722048967,2.822959935646623e-05,0.0002477114251952285
198410.0,,0.00016004487325452482,6.389120345610703e-05,5.37158596247344e-11,0.00011763911523465365,2.334972143146294e-05,0.0002004490300157241
198469.0,,0.00013107941482997092,5.233051774272177e-05,5.131985428199336e-11,9.724942694224712e-05,1.9304132619275354e-05,0.00016178349385188927
198530.0,,0.00010730008983959065,4.28393395933975e-05,4.9368993484989584e-11,8.042878023721525e-05,1.59663745656283e-05,0.00013038735022347694
198589.0,,8.787934174888024e-05,3.5087494097716305e-05,4.7805913720751936e-11,6.660737516735346e-05,1.3223518279981756e-05,0.00010505547318891382
198650.0,,7.193529321311489e-05,2.8723095863897196e-05,4.656995924835987e-11,5.5178201090593923e-05,1.0955209024879813e-05,8.453154019395414e-05
198709.0,,5.891162324671453e-05,2.3524181458694378e-05,4.562663624063522e-11,4.5765149063230136e-05,9.086883751169534e-06,6.800329032242855e-05
198770.0,,4.828327064664819e-05,1.9281244290578537e-05,4.494311668515645e-11,3.801252813786712e-05,7.548008965629784e-06,5.4716600620577554e-05
198829.0,,3.961473997657399e-05,1.5820510378288925e-05,4.4492686429745434e-11,3.162578579112266e-05,6.280167267037904e-06,4.405009954976518e-05
198890.0,,3.252380636390018e-05,1.2989451777742043e-05,4.425304391204027e-11,2.6344670833844915e-05,5.2317347176200365e-06,3.546783494165992e-05
198950.0,,2.6764153573709407e-05,1.0689784595215493e-05,4.420800028212685e-11,2.200554173256733e-05,4.3702549723831495e-06,2.8615150733273563e-05
199009.0,,2.2050680444551664e-05,8.807724930588063e-06,4.4342499598395225e-11,1.8411429075238248e-05,3.6566460552117732e-06,2.310510873264733e-05
199070.0,,1.821871837917119e-05,7.277562382790947e-06,4.464349297051987e-11,1.5452417904401463e-05,3.069102828963344e-06,1.8705651368526053e-05
199129.0,,1.5078004289579656e-05,6.023355903251054e-06,4.510311903977475e-11,1.2995298591751729e-05,2.5811894583518897e-06,1.5165504289327256e-05
199190.0,,1.2502722378829026e-05,4.9948898586818485e-06,4.571470894914022e-11,1.0953154254031725e-05,2.1756576352109747e-06,1.231656555068607e-05
199249.0,,1.0403717560331836e-05,4.1565825053801125e-06,4.646672318831199e-11,9.265500428650027e-06,1.8405049758139478e-06,1.0038090760410954e-05
199310.0,,8.683359876041922e-06,3.4694614727464473e-06,4.735508531313326e-11,7.8626824200859e-06,1.5619055497502282e-06,8.205878220953136e-06
199369.0,,7.266088162928343e-06,2.9033626190187783e-06,4.837860439315737e-11,6.6903527088417605e-06,1.3290711407333127e-06,6.725110829177724e-06
199430.0,,6.10102024240386e-06,2.4379747880233974e-06,4.952948987396636e-11,5.712573032923444e-06,1.1348681644419749e-06,5.531025974712644e-06
199490.0,,5.141276187635756e-06,2.0545822297696556e-06,5.08033393906062e-11,4.895272497863234e-06,9.725327996184106e-07,4.566077275468787e-06
199549.0,,4.348900970905108e-06,1.738031447968391e-06,5.2195927509932464e-11,4.2105494955010355e-06,8.365256288014211e-07,3.7844809327685293e-06
199610.0,,3.690853489924977e-06,1.4751295185483153e-06,5.3709066426272444e-11,3.633503854916489e-06,7.219026459898652e-07,3.147601690758068e-06
199669.0,,3.1452739090559485e-06,1.2571486315804184e-06,5.533330300170492e-11,3.1480228581331746e-06,6.254647795543704e-07,2.629433537610014e-06
199730.0,,2.6917614414546047e-06,1.075942480975641e-06,5.7063985694400974e-11,2.738550783575795e-06,5.441231929610143e-07,2.2066520389035227e-06
199789.0,,2.3124069539506003e-06,9.243589734068393e-07,5.890346789309678e-11,2.3910517246524895e-06,4.750905966585844e-07,1.85944228219334e-06
199850.0,,1.9955488823858496e-06,7.977413639976685e-07,6.083965219053893e-11,2.0966216905081233e-06,4.1659890636985393e-07,1.5746333268969915e-06
199909.0,,1.73111117222075e-06,6.920657482567193e-07,6.285808796621826e-11,1.8474242787941115e-06,3.6709193906360506e-07,1.3411131521556525e-06
199970.0,,1.5080208021517814e-06,6.029090982882619e-07,6.496797102250485e-11,1.6342713436619184e-06,3.247447942325446e-07,1.147485647190874e-06
200030.0,,1.3207846069284472e-06,5.280777324269154e-07,6.714480836721606e-11,1.452943290215984e-06,2.887195323518107e-07,9.876972058859753e-07
200089.0,,1.1577486187268486e-06,4.6291520102247483e-07,6.946303998223809e-11,1.2929300122581508e-06,2.569283320382055e-07,8.508564194439288e-07
200329.0,,7.275480921543997e-07,2.909542303022668e-07,7.903769103113744e-11,8.582377096991534e-07,1.7056089779100697e-07,5.025044428492397e-07
200570.0,,4.969944767225849e-07,1.987820360865006e-07,8.8852947620572e-11,6.145461359171854e-07,1.2214039508493404e-07,3.260044625718353e-07
200810.0,,3.694804394652898e-07,1.477969833368383e-07,9.811588786677305e-11,4.7483619649048136e-07,9.438020765310492e-08,2.3280071019751715e-07
201050.0,,2.9615598808485426e-07,1.1847605457905289e-07,1.0653318872626593e-10,3.9251782315531393e-07,7.802399259712658e-08,1.8107504217355538e-07
201289.0,,2.534289776480617e-07,1.0138911462195987e-07,1.1395598845801521e-10,3.44054134250297e-07,6.839532627846133e-08,1.5169993860488637e-07
201529.0,,2.2934368176513672e-07,9.175663097188928e-08,1.2032321748012995e-10,3.170590848435764e-07,6.303326442657953e-08,1.354244330537731e-07
201770.0,,2.1770893322999017e-07,8.71032847855116e-08,1.2561578984345156e-10,3.0493710126892316e-07,6.062738259924999e-08,1.276379421579433e-07
202010.0,,2.1522296681744739e-07,8.610883107261489e-08,1.2984748617703323e-10,3.040892717650448e-07,6.04626896162992e-08,1.2597195284879374e-07
202249.0,,2.2006401101234592e-07,8.804470533602957e-08,1.3306238749373707e-10,3.1247275943880594e-07,6.21333792704434e-08,1.291821307944911e-07
202489.0,,2.314970732196786e-07,9.261686557752407e-08,1.353903978536157e-10,3.293128453099464e-07,6.548576952553696e-08,1.368171082089527e-07
202730.0,,2.491645510893156e-07,9.96821354714175e-08,1.368910682833732e-10,3.541584578600812e-07,7.04303712072942e-08,1.4872124109065894e-07
202970.0,,2.731432152511487e-07,1.0927099807199087e-07,1.3767585262436967e-10,3.8708035751867096e-07,7.698148029167729e-08,1.6506363491187295e-07
203210.0,,3.0380469915039023e-07,1.2153180347120396e-07,1.3785142144891705e-10,4.2847696872129815e-07,8.521853716159612e-08,1.8624604622897762e-07
203449.0,,3.415602136848165e-07,1.3662868090905111e-07,1.3751903932894936e-10,4.787446284083183e-07,9.52205370207738e-08,2.12729711992424e-07
203689.0,,3.8690946881677433e-07,1.5476110494430645e-07,1.3677612322965228e-10,5.383579325501579e-07,1.0708202996655924e-07,2.450675883254526e-07
203930.0,,4.4043480845889773e-07,1.761615501698834e-07,1.357103842937974e-10,6.078665539753539e-07,1.2091249166362096e-07,2.839010084930713e-07
204170.0,,5.027113723545157e-07,2.01059573041319e-07,1.3439872718701253e-10,6.877825345381448e-07,1.3681389948570148e-07,3.298946039938991e-07
204409.0,,5.738740963449516e-07,2.2950871963148893e-07,1.329152815447132e-10,7.780408554283798e-07,1.547733970717224e-07,3.8340452427440745e-07
204649.0,,6.542972088504164e-07,2.61658201917732e-07,1.3131570066196198e-10,8.788825513228474e-07,1.7483901128821835e-07,4.449705900911843e-07
204890.0,,7.44091823065337e-07,2.9755205046493637e-07,1.2964770907218782e-10,9.90219882375607e-07,1.9699333455346254e-07,5.14935661782997e-07
205130.0,,8.427763310456231e-07,3.3699739871902557e-07,1.2795661856341168e-10,1.1112529773537418e-06,2.2107723803431844e-07,5.931631757851543e-07
205370.0,,9.498726871871784e-07,3.7980286487249165e-07,1.2627437712885926e-10,1.2412265450694913e-06,2.469404422637284e-07,6.794820908485444e-07
205609.0,,1.0641732282168413e-06,4.25485521220133e-07,1.246324303621124e-10,1.3785486330023176e-06,2.7426616061772437e-07,7.730840343181991e-07
205849.0,,1.1845503396064671e-06,4.7359453279362045e-07,1.2304998359495273e-10,1.52178605666117e-06,3.027691780912055e-07,8.731591741526323e-07
206090.0,,1.30964192836964e-06,5.235854441676997e-07,1.2154118968252441e-10,1.669282017622184e-06,3.3211976482422153e-07,9.786402877170862e-07
206330.0,,1.4376037872511003e-06,5.747212297317901e-07,1.2011915987009493e-10,1.818871623607307e-06,3.618870689611664e-07,1.0879830635093013e-06
206569.0,,1.5661020695091828e-06,6.260693116730453e-07,1.1879624417159603e-10,1.9678867151512212e-06,3.9154008038027443e-07,1.199142099838923e-06
206809.0,,1.692966619256709e-06,6.767626370292011e-07,1.1757838294944885e-10,2.1139149977058036e-06,4.20598698832786e-07,1.3101326020456592e-06
207050.0,,1.8169317960340514e-06,7.262956555000436e-07,1.1646100522303523e-10,2.2556252924218126e-06,4.4879795826535377e-07,1.4197090865982728e-06
207290.0,,1.9347614062637517e-06,7.733755059161647e-07,1.1545618880297495e-10,2.3894701708432744e-06,4.754318816855909e-07,1.5248365876993045e-06
207530.0,,2.0457520836732657e-06,8.177214114826729e-07,1.1455350020602065e-10,2.5148163059917407e-06,5.00374384728031e-07,1.6246925780812633e-06
207769.0,,2.1476951057573873e-06,8.584511464446628e-07,1.1375616410211286e-10,2.6293330647052554e-06,5.231616491483073e-07,1.7170936307058717e-06
208009.0,,2.2393067386073836e-06,8.950520858460518e-07,1.1306093714762884e-10,2.7317432605114574e-06,5.435395017266862e-07,1.8006771391248172e-06
208250.0,,2.3199031986895627e-06,9.27251297114807e-07,1.1246185186810387e-10,2.8214341011636185e-06,5.613859926467589e-07,1.8746356665337627e-06
208490.0,,2.388490623374923e-06,9.546519598554142e-07,1.1195726440904738e-10,2.8974368180952517e-06,5.765083651198975e-07,1.9378923725505735e-06
208729.0,,2.4456954563023715e-06,9.775045478728247e-07,1.1153568083080489e-10,2.960561986126821e-06,5.890679229161658e-07,1.990886890360304e-06
208969.0,,2.4913273760590873e-06,9.957332073779335e-07,1.111935794399848e-10,3.010694057662584e-06,5.990417118965346e-07,2.0333331355092143e-06
209210.0,,2.52562015737598e-06,1.0094314932760597e-06,1.1092619548516625e-10,3.048170695298908e-06,6.064969772172488e-07,2.0653604114568216e-06
209450.0,,2.549134009776937e-06,1.0188233561449275e-06,1.1072826784203456e-10,3.073674731147237e-06,6.115696697272061e-07,2.0874238697857186e-06
209690.0,,2.5631472612788787e-06,1.0244195615553436e-06,1.105900099147344e-10,3.088653357120806e-06,6.145477882957299e-07,2.100673702355846e-06
209929.0,,2.5685384361301485e-06,1.0265711619170245e-06,1.1050591828926286e-10,3.0941055484437537e-06,6.156301822456211e-07,2.10590313203899e-06
210169.0,,2.566452858405393e-06,1.0257357901326847e-06,1.1046967700123953e-10,3.0913163463230776e-06,6.150726376704314e-07,2.1041659071601784e-06
210410.0,,2.558118648626313e-06,1.0224041022616042e-06,1.104739311521321e-10,3.081645126090077e-06,6.131456829539898e-07,2.096605744506238e-06
210650.0,,2.5448716532858304e-06,1.0171098200099103e-06,1.105116938553136e-10,3.0665736971567767e-06,6.101442494461834e-07,2.0844680310811664e-06
210889.0,,2.5275823843235007e-06,1.0102006897915954e-06,1.105774524226302e-10,3.0470531474730666e-06,6.062575784411372e-07,2.0685731180422022e-06
211129.0,,2.507601446156856e-06,1.0022163286975008e-06,1.1066421491070588e-10,3.0245801358424647e-06,6.017835546199487e-07,2.0501805766128954e-06
211370.0,,2.486033667069414e-06,9.935981318297086e-07,1.1076559181588461e-10,3.0003736225287543e-06,5.969647593740035e-07,2.0303218111826558e-06
211610.0,,2.4637123079698664e-06,9.846789892801383e-07,1.108764197071237e-10,2.97535127093907e-06,5.919837992869934e-07,2.009774108958475e-06
211850.0,,2.441680186266191e-06,9.75875534799516e-07,1.1099040260735324e-10,2.9506692816048453e-06,5.870707679284401e-07,1.989503399494176e-06
212089.0,,2.4203212110705234e-06,9.673411279834222e-07,1.1110455241810789e-10,2.926749010653926e-06,5.823094887349397e-07,1.9698654975758046e-06
212329.0,,2.4006849097176766e-06,9.59495098235168e-07,1.1121229363734308e-10,2.9047603748872896e-06,5.779327897359419e-07,1.951825005505971e-06
212570.0,,2.3831301966422415e-06,9.524808332179727e-07,1.11310691526604e-10,2.8851023325471343e-06,5.74020044686147e-07,1.9357089382477368e-06
212810.0,,2.375221143174965e-06,9.493206523498534e-07,1.1135562990995141e-10,2.8762451103930005e-06,5.722571172153142e-07,1.928451945334938e-06
213049.0,,2.3594282784207942e-06,9.430103876691968e-07,1.1144644630442651e-10,2.8585573271821387e-06,5.687365991339226e-07,1.913968641152999e-06
213289.0,,2.34982591165779e-06,9.391736310457755e-07,1.1150234958732277e-10,2.8478014921779802e-06,5.665958116751471e-07,1.9051675401981754e-06
213530.0,,2.344069804595453e-06,9.368737018526018e-07,1.1153610366053225e-10,2.8413533795598426e-06,5.653124180109644e-07,1.8998936117695832e-06
213770.0,,2.3425569043787603e-06,9.362692026493851e-07,1.1154500528225643e-10,2.839658521593355e-06,5.649750844109888e-07,1.898507678641032e-06
214010.0,,2.3445730667167426e-06,9.370747868792882e-07,1.1153314532447839e-10,2.8419171623455747e-06,5.654246297707388e-07,1.9003546603125244e-06
214249.0,,2.350074613791318e-06,9.392730033244558e-07,1.1150089554504387e-10,2.848080083650849e-06,5.666512609563522e-07,1.9053954406593963e-06
214489.0,,2.3591845586898405e-06,9.429130060730016e-07,1.1144785891463047e-10,2.8582843445412466e-06,5.686822658701143e-07,1.913745210948949e-06
214730.0,,2.371682676304802e-06,9.479068061511426e-07,1.1137585378844933e-10,2.87228228193191e-06,5.714683654707892e-07,1.925206012324362e-06
214970.0,,2.3870264474163583e-06,9.540376401833865e-07,1.1128868993607905e-10,2.8894655313250926e-06,5.748884927968932e-07,1.9392848654464065e-06
215209.0,,2.405052703886757e-06,9.61240323925884e-07,1.1118810994199172e-10,2.9096513702885683e-06,5.789063045646274e-07,1.9558366443613315e-06
215449.0,,2.4252512158767656e-06,9.693110048230648e-07,1.1107791131367199e-10,2.932269825926435e-06,5.834083853546747e-07,1.97439694833253e-06
215690.0,,2.446815638523118e-06,9.779275178991604e-07,1.1096347180005655e-10,2.9564214443014764e-06,5.882157416171218e-07,1.9942271240658827e-06
215930.0,,2.469410963215161e-06,9.869560383003e-07,1.10847640875188e-10,2.9817375022258364e-06,5.932550260812639e-07,2.015019088950558e-06
216170.0,,2.491841413083094e-06,9.959188100551458e-07,1.1073766865574541e-10,3.0068883706279796e-06,5.98261624961103e-07,2.035669214276889e-06
216409.0,,2.5134772749955637e-06,1.0045642727555912e-06,1.106378448405386e-10,3.031182632761869e-06,6.030979693391122e-07,2.0555904186615904e-06
216649.0,,2.5330915784700263e-06,1.0124022227990511e-06,1.10555271035372e-10,3.053262882285841e-06,6.074939195964486e-07,2.0736412291862946e-06
