Time (s),REG_TID,REG_DSEE,MCU_TID,MCU_SEL,WDT_TID,MCU_SEFI,SRAM_TID,SRAM_SEL,REG,WDT,Harden_MCU_SEFI,Harden_SRAM_SEL,Harden_MCU_SEL,SRAM,MCU,Payload
150834.0,0.0,-8.301927981163136e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.301927981163136e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.301927981163136e-05
151374.0,0.0,-8.305880132572376e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.305880132572376e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.305880132572376e-05
151914.0,0.0,-8.316988278057642e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.316988278057642e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.316988278057642e-05
152454.0,0.0,-8.357121295454979e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.357121295454979e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.357121295454979e-05
152994.0,0.0,-8.487887243286042e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.487887243286042e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.487887243286042e-05
153534.0,0.0,-8.834681230025405e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.834681230025405e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.834681230025405e-05
154074.0,0.0,-9.195450696454509e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.195450696454509e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.195450696454509e-05
154614.0,0.0,-9.241150376157426e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.241150376157426e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.241150376157426e-05
155154.0,0.0,-9.24268422495714e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.24268422495714e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.24268422495714e-05
155691.0,0.0,-9.245220620295186e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.245220620295186e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.245220620295186e-05
156231.0,0.0,-9.317285855588652e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.317285855588652e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.317285855588652e-05
156771.0,0.0,-9.70003667426772e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.70003667426772e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.70003667426772e-05
157311.0,0.0,-0.0001006234102285,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001006234102285,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001006234102285
157851.0,0.0,-0.0001021093400268,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001021093400268,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001021093400268
