Time (s),REG_TID,REG_DSEE,MCU_TID,MCU_SEL,WDT_TID,MCU_SEFI,SRAM_TID,SRAM_SEL,REG,WDT,Harden_MCU_SEFI,Harden_SRAM_SEL,Harden_MCU_SEL,SRAM,MCU,Payload
765862.0,0.000115056706983,0.0004519936199617,0.6242137537743522,1.0,0.0,0.9999999999999992,0.0,0.9999999999999992,0.0005669983220472098,0.0,0.0,0.0,0.0,0.0,0.6242137537743522,0.6244268239454105
768022.0,0.0001150569837664,0.0004522853406601,0.624213986349296,1.0,0.0,0.9999999999999992,0.0,0.9999999999999992,0.0005672902858394019,0.0,0.0,0.0,0.0,0.0,0.624213986349296,0.6244271661043944
770182.0,0.0001150571499457,0.0004525376813769,0.624214125985778,1.0,0.0,0.9999999999999992,0.0,0.999999999999999,0.0005675427636267377,0.0,0.0,0.0,0.0,0.0,0.624214125985778,0.6244274005392478
770901.0,0.0001150577129894,0.0004525965961883,0.6242145990963538,0.9999999999999996,0.0,0.9999999999999996,0.0,0.9999999999999992,0.0005676022344484358,0.0,0.0,0.0,0.0,0.0,0.6242145990963538,0.6244278957295798
771441.0,0.0001150604872304,0.0004526219735183,0.6242169301826872,0.9999999999999994,0.0,0.9999999999999992,0.0,0.9999999999999992,0.0005676303818438959,0.0,0.0,0.0,0.0,0.0,0.6242169301826872,0.6244302360700981
771981.0,0.0001150820552304,0.0004526474514961,0.6242350509765219,0.9999999999999996,0.0,0.9999999999999992,0.0,0.9999999999999992,0.000567677415127487,0.0,0.0,0.0,0.0,0.0,0.6242350509765219,0.6244483642514791
772521.0,0.0001152413669751,0.0004526907558257,0.624368792866289,0.9999999999999992,0.0,0.9999999999999992,0.0,0.9999999999999988,0.0005678799540992817,0.0,0.0,0.0,0.0,0.0,0.624368792866289,0.6245821062989543
773061.0,0.0001162067877543,0.0004528185082435,0.6251752515661403,0.9999999999999996,0.0,0.9999999999999996,0.0,0.9999999999999996,0.0005689726754135214,0.0,0.0,0.0,0.0,0.0,0.6251752515661403,0.6253885166060679
773601.0,0.0001209787330115,0.0004532810920657,0.6290636137199241,0.9999999999999996,0.0,1.0,0.0,1.0,0.0005742049877049837,0.0,0.0,0.0,0.0,0.0,0.6290636137199241,0.6292766072430475
774141.0,0.0001398795840767,0.0004547580197237,0.6430579015517943,1.0,0.0,1.0,0.0,1.0,0.0005945739924377455,0.0,0.0,0.0,0.0,0.0,0.6430579015517943,0.6432701300403378
774681.0,0.0001933205089114,0.0004585067812839,0.6739914671969831,1.0,0.0,1.0,0.0,1.0,0.0006517386514310029,0.0,0.0,0.0,0.0,0.0,0.6739914671969831,0.6742039395585071
775221.0,0.0002692691783146,0.0004617213117859,0.7051196348254967,1.0,0.0,1.0,0.0,1.0,0.0007308661627822649,0.0,0.0,0.0,0.0,0.0,0.7051196348254967,0.7053351529064716
