Run,REG_TID,REG_DSEE,MCU_TID,MCU_SEL,WDT_TID,MCU_SEFI,SRAM_TID,SRAM_SEL,REG,WDT,Harden_MCU_SEFI,Harden_SRAM_SEL,Harden_MCU_SEL,SRAM,MCU,Payload
761,1221540.7915199327,5956344819.922879,813527.080146422,715.6856122153472,inf,874.1678203241238,inf,830.3512351230477,1221540.7915199327,inf,inf,inf,inf,inf,813527.080146422,813527.080146422
762,971881.3234974904,6368545423.858169,661292.0803321362,814.9594257934018,inf,687.1980978945954,inf,476.356086599174,971881.3234974904,inf,inf,inf,inf,inf,661292.0803321362,661292.0803321362
763,1010505.0052743889,3684352482.947952,773896.6072035669,1037.8143055903276,inf,231.0401335609562,inf,1001.0926529622309,1010505.0052743889,inf,inf,inf,inf,inf,773896.6072035669,773896.6072035669
764,968596.6504788178,436455893.89880157,812706.9332968687,944.2058906716944,inf,602.6837467012,inf,254.75459179273298,968596.6504788178,inf,inf,inf,inf,inf,812706.9332968687,812706.9332968687
765,969364.622201133,1433589336.723471,893497.456346695,1046.701760989799,inf,769.0110300987355,inf,309.60807062732107,969364.622201133,inf,inf,inf,inf,inf,893497.456346695,893497.456346695
766,1011188.174038435,3307863649.543047,736487.2386105752,938.4748325232055,inf,984.3198637369399,inf,245.68815221149066,1011188.174038435,inf,inf,inf,inf,inf,736487.2386105752,736487.2386105752
767,1085216.3444035598,495638483.1853236,699364.971046558,592.0544944329472,inf,1016.4489861401103,inf,326.48830143195096,1085216.3444035598,inf,inf,inf,inf,inf,699364.971046558,699364.971046558
768,1286840.985347457,6308013299.750071,619628.3083506526,607.6843897141904,inf,54.124957052277395,inf,742.6166007086524,1286840.985347457,inf,inf,inf,inf,inf,619628.3083506526,619628.3083506526
769,969311.7931843429,5564619598.217768,817174.1039221382,882.8535268681451,inf,731.8332559569498,inf,538.8914774317043,969311.7931843429,inf,inf,inf,inf,inf,817174.1039221382,817174.1039221382
770,1049181.1339895003,1401292163.6538372,661926.1828510277,1053.2801971760582,inf,702.0807142072889,inf,294.908368021724,1049181.1339895003,inf,inf,inf,inf,inf,661926.1828510277,661926.1828510277
771,1007823.1563351462,3835809252.811451,773793.8573725809,643.701199021655,inf,775.069152585449,inf,27.388736447951,1007823.1563351462,inf,inf,inf,inf,inf,773793.8573725809,773793.8573725809
772,1264774.6718495707,7006231572.603916,658307.9277930042,390.4564062279785,inf,54.85062733317239,inf,455.88197936166193,1264774.6718495707,inf,inf,inf,inf,inf,658307.9277930042,658307.9277930042
773,1197650.4895368475,4945219992.772459,696198.6432404441,851.5126208316053,inf,216.5002535534009,inf,852.4413306762724,1197650.4895368475,inf,inf,inf,inf,inf,696198.6432404441,696198.6432404441
774,1260962.8125252535,1145774645.8478694,852641.5269413891,611.4488897416776,inf,144.50155233072988,inf,866.2285531932503,1260962.8125252535,inf,inf,inf,inf,inf,852641.5269413891,852641.5269413891
775,930450.4847456707,6244456804.419713,736071.8977109217,905.115029438282,inf,79.00419209690425,inf,465.23222285579897,930450.4847456707,inf,inf,inf,inf,inf,736071.8977109217,736071.8977109217
776,1163147.262410219,6692438817.354401,700094.7993105418,1410.0580583723195,inf,926.1727919585718,inf,47.51710051414739,1163147.262410219,inf,inf,inf,inf,inf,700094.7993105418,700094.7993105418
777,1085798.2585011965,3854740047.7667384,778296.6818096938,917.9350951763728,inf,323.2226604147953,inf,632.5150824035658,1085798.2585011965,inf,inf,inf,inf,inf,778296.6818096938,778296.6818096938
778,1124486.731305873,1637622912.3187544,738434.2852172791,848.8740856436189,inf,973.3741621896005,inf,871.4889754697392,1124486.731305873,inf,inf,inf,inf,inf,738434.2852172791,738434.2852172791
779,1050077.8538257168,1711701653.483882,738853.921491528,1006.4622423692772,inf,648.5462045004161,inf,491.84345248948057,1050077.8538257168,inf,inf,inf,inf,inf,738853.921491528,738853.921491528
780,972447.087267027,3713495218.1637855,778667.6251112795,995.1238758918516,inf,841.528963650878,inf,642.8429546777487,972447.087267027,inf,inf,inf,inf,inf,778667.6251112795,778667.6251112795
781,1162027.154864707,2034243232.1847124,777422.5855086781,870.3121695833772,inf,119.03008422475854,inf,965.5406606107329,1162027.154864707,inf,inf,inf,inf,inf,777422.5855086781,777422.5855086781
782,1193063.2896858356,4156396035.2954082,697439.8105769972,779.2688783340259,inf,568.2396865586973,inf,609.7746597862082,1193063.2896858356,inf,inf,inf,inf,inf,697439.8105769972,697439.8105769972
783,1311338.1420593173,5832289070.485175,696718.8951661357,957.1677675387234,inf,840.7377838066376,inf,234.8031661722925,1311338.1420593173,inf,inf,inf,inf,inf,696718.8951661357,696718.8951661357
784,969369.6108838462,2173644490.4248652,813157.7727897349,934.7430733815102,inf,70.26891025805617,inf,136.41587529213044,969369.6108838462,inf,inf,inf,inf,inf,813157.7727897349,813157.7727897349
785,1123709.8668734096,6320151263.877829,583271.4244594898,603.8188200852755,inf,803.1619475941038,inf,181.10002394689923,1123709.8668734096,inf,inf,inf,inf,inf,583271.4244594898,583271.4244594898
786,1127368.0291934335,6059886074.548084,696537.2775904353,646.8020935557033,inf,53.19360434991069,inf,15.078709188439124,1127368.0291934335,inf,inf,inf,inf,inf,696537.2775904353,696537.2775904353
787,1088669.7406305794,76904603.7370055,813085.5935204953,823.1201217306253,inf,535.8993651124507,inf,236.96373779710152,1088669.7406305794,inf,inf,inf,inf,inf,813085.5935204953,813085.5935204953
788,894895.9281571859,4666841696.772323,777207.1376198725,605.571173023405,inf,684.0261500809422,inf,603.5147891033498,894895.9281571859,inf,inf,inf,inf,inf,777207.1376198725,777207.1376198725
789,1161253.737486765,7629675431.22558,696854.1798047738,262.5463105696449,inf,93.08947024528534,inf,247.62030754147747,1161253.737486765,inf,inf,inf,inf,inf,696854.1798047738,696854.1798047738
790,1220418.0174872014,3026566621.8818746,622100.0529301629,1071.3689267856018,inf,734.6143954392035,inf,468.4920444863913,1220418.0174872014,inf,inf,inf,inf,inf,622100.0529301629,622100.0529301629
791,1046610.1427192817,1210105859.7252338,622304.3244813593,991.8059438170053,inf,465.61107841662187,inf,175.78906543261652,1046610.1427192817,inf,inf,inf,inf,inf,622304.3244813593,622304.3244813593
792,1214624.2451776324,7882123483.781147,739389.7771676366,794.525212055139,inf,762.5112618014552,inf,226.30671539521805,1214624.2451776324,inf,inf,inf,inf,inf,739389.7771676366,739389.7771676366
793,1046986.8214840048,6238116358.320184,817362.0928280492,724.0818998796153,inf,1008.2805351772774,inf,603.0791262634243,1046986.8214840048,inf,inf,inf,inf,inf,817362.0928280492,817362.0928280492
794,1008155.976139726,1682627834.4107854,774836.6411302006,1074.9827977341943,inf,384.37404209154994,inf,236.7149831086071,1008155.976139726,inf,inf,inf,inf,inf,774836.6411302006,774836.6411302006
795,1126871.655968092,808009590.2013903,777642.1150611893,1011.7919396695831,inf,1032.9784896226997,inf,1028.9558573098805,1126871.655968092,inf,inf,inf,inf,inf,777642.1150611893,777642.1150611893
796,1127686.3791480607,1669628884.7755342,778242.297582283,856.1280333988279,inf,784.6494552108438,inf,684.2493396206105,1127686.3791480607,inf,inf,inf,inf,inf,778242.297582283,778242.297582283
797,1208992.05815551,835983216.4202143,777484.7140610397,842.5806790305654,inf,941.2012189433194,inf,606.6704339124893,1208992.05815551,inf,inf,inf,inf,inf,777484.7140610397,777484.7140610397
798,894382.0901294128,7815153761.469875,894533.9781659418,597.0394758256125,inf,637.0717110800301,inf,886.3777431244348,894382.0901294128,inf,inf,inf,inf,inf,894533.9781659418,894382.0901294128
799,1049482.0065721103,1322951740.3548322,891687.1175584302,1288.3749352692325,inf,249.9090363111382,inf,776.8241441827918,1049482.0065721103,inf,inf,inf,inf,inf,891687.1175584302,891687.1175584302
800,1011158.5364861161,1627557967.6198924,735021.2557461811,580.968775751845,inf,1067.4529594496348,inf,491.52147407805876,1011158.5364861161,inf,inf,inf,inf,inf,735021.2557461811,735021.2557461811
801,1231188.1917764978,3995119346.683301,856422.6987530168,525.8713885231635,inf,122.58710339425251,inf,814.3832983957584,1231188.1917764978,inf,inf,inf,inf,inf,856422.6987530168,856422.6987530168
802,1161745.2562315827,7671851947.845697,697134.172913482,731.3578590479335,inf,790.0847412761269,inf,294.2223046276748,1161745.2562315827,inf,inf,inf,inf,inf,697134.172913482,697134.172913482
803,1085382.3400964926,2777459590.0683274,777796.2617248928,770.7685488498431,inf,1047.5542628715416,inf,116.52722621327062,1085382.3400964926,inf,inf,inf,inf,inf,777796.2617248928,777796.2617248928
804,1010990.8882464342,1483743900.2639024,697238.5896863578,863.280483404073,inf,958.9884371768406,inf,1.7827043333395256,1010990.8882464342,inf,inf,inf,inf,inf,697238.5896863578,697238.5896863578
805,894386.5092084813,5501170370.774791,816141.5234502617,633.5329692343292,inf,270.67526277363726,inf,887.3922062043871,894386.5092084813,inf,inf,inf,inf,inf,816141.5234502617,816141.5234502617
806,1085849.1705847546,2849194631.248535,583714.6574983372,938.3432268672434,inf,732.9585284094707,inf,928.3634285846599,1085849.1705847546,inf,inf,inf,inf,inf,583714.6574983372,583714.6574983372
807,1049516.1349662596,7242863914.534481,816437.9590981253,665.7634131587839,inf,686.9866954873522,inf,183.17261965323593,1049516.1349662596,inf,inf,inf,inf,inf,816437.9590981253,816437.9590981253
808,1046771.0398103264,5771907602.851315,816857.1984572529,781.9701999864607,inf,246.04721801426803,inf,997.1702331701792,1046771.0398103264,inf,inf,inf,inf,inf,816857.1984572529,816857.1984572529
809,1274224.846667323,5900356283.118572,700045.3785379797,1072.1262159035969,inf,908.8729512368172,inf,538.7766855744005,1274224.846667323,inf,inf,inf,inf,inf,700045.3785379797,700045.3785379797
810,1123785.82585774,6087964122.711148,736199.2776452008,828.5893816211675,inf,668.9700223132734,inf,961.9339970970807,1123785.82585774,inf,inf,inf,inf,inf,736199.2776452008,736199.2776452008
811,1320221.6917352385,6235955792.990842,545163.113785589,886.1680384899312,inf,256.4677503723023,inf,413.34946490576647,1320221.6917352385,inf,inf,inf,inf,inf,545163.113785589,545163.113785589
812,1259209.5899725098,6071926282.781393,778432.3245090368,1047.2986716400953,inf,998.9753830590064,inf,997.4634915396105,1259209.5899725098,inf,inf,inf,inf,inf,778432.3245090368,778432.3245090368
813,1313040.5479797802,7813582296.201621,813952.386354918,342.0291871864615,inf,648.144838779812,inf,27.036506432049652,1313040.5479797802,inf,inf,inf,inf,inf,813952.386354918,813952.386354918
814,1046613.0061018786,2178809230.284294,658051.2369476908,682.3425043241874,inf,577.6531463504433,inf,141.56366983910263,1046613.0061018786,inf,inf,inf,inf,inf,658051.2369476908,658051.2369476908
815,929897.8741059764,7091238854.533416,739669.6033090755,653.2448392051034,inf,579.6408803288723,inf,414.356830928013,929897.8741059764,inf,inf,inf,inf,inf,739669.6033090755,739669.6033090755
816,1123691.5672573477,4905955990.418855,660854.2541731084,947.8315516303619,inf,630.5949414252459,inf,248.34434863369333,1123691.5672573477,inf,inf,inf,inf,inf,660854.2541731084,660854.2541731084
817,1218912.230247622,1234897377.716115,851744.2760947525,1068.4213216955259,inf,861.8477851450396,inf,86.76003889201552,1218912.230247622,inf,inf,inf,inf,inf,851744.2760947525,851744.2760947525
818,1084907.0966018063,2945844542.538564,739512.0227894373,874.3761910065732,inf,1007.6292249644556,inf,850.1157629603781,1084907.0966018063,inf,inf,inf,inf,inf,739512.0227894373,739512.0227894373
819,1346727.1675141368,7255472880.47567,700180.2906607128,608.5121869969107,inf,598.5566098589331,inf,177.54551687329428,1346727.1675141368,inf,inf,inf,inf,inf,700180.2906607128,700180.2906607128
820,1365329.6739994534,2976516015.4954753,583261.9247063586,575.0920399475308,inf,992.033130469593,inf,457.9169142892368,1365329.6739994534,inf,inf,inf,inf,inf,583261.9247063586,583261.9247063586
821,1122989.8412306553,6487386985.310371,855637.9006235108,674.6414235011991,inf,638.1440552764653,inf,606.8884745895585,1122989.8412306553,inf,inf,inf,inf,inf,855637.9006235108,855637.9006235108
822,1163537.862110323,1747722921.5401819,700066.0479937812,701.1482249767597,inf,716.2546969004948,inf,204.28799762305653,1163537.862110323,inf,inf,inf,inf,inf,700066.0479937812,700066.0479937812
823,971367.8887383088,305555791.2812076,700654.3745286735,582.2490446837919,inf,952.6555868974538,inf,579.1493936105173,971367.8887383088,inf,inf,inf,inf,inf,700654.3745286735,700654.3745286735
824,1007856.1896558014,5418364217.840212,583843.0347668,802.4169654223715,inf,943.8169736777074,inf,513.7141509671709,1007856.1896558014,inf,inf,inf,inf,inf,583843.0347668,583843.0347668
825,1354203.3491870877,1541810077.6799679,817435.4985693296,953.5178410309851,inf,1037.0999214209364,inf,874.771557229752,1354203.3491870877,inf,inf,inf,inf,inf,817435.4985693296,817435.4985693296
826,972446.4971827879,2469351622.2534275,583133.8178318458,924.8171550928789,inf,699.8728788641039,inf,493.096179351536,972446.4971827879,inf,inf,inf,inf,inf,583133.8178318458,583133.8178318458
827,891294.8376330421,379626561.9634612,852147.5341801292,698.6986245562271,inf,838.4171002280675,inf,1.2841507183805794,891294.8376330421,inf,inf,inf,inf,inf,852147.5341801292,852147.5341801292
828,1184052.120747254,4473260602.603916,777932.0973872334,606.2083172731809,inf,1062.2773113360374,inf,908.9609241277202,1184052.120747254,inf,inf,inf,inf,inf,777932.0973872334,777932.0973872334
829,1372755.0481385726,1154633400.8585372,700667.071571097,839.1183923119781,inf,587.0749373954663,inf,113.56209202979268,1372755.0481385726,inf,inf,inf,inf,inf,700667.071571097,700667.071571097
830,852372.4654853682,2477292038.127776,661728.127573006,548.6306954043329,inf,844.1881495139312,inf,984.007615501369,852372.4654853682,inf,inf,inf,inf,inf,661728.127573006,661728.127573006
831,1007784.2253345266,2739285606.91354,778854.5370630383,765.9571729042673,inf,682.3766391657862,inf,811.5070777568552,1007784.2253345266,inf,inf,inf,inf,inf,778854.5370630383,778854.5370630383
832,973657.5162540876,521341106.27330625,699882.8902660301,557.9269509462372,inf,773.8061311802621,inf,774.2288122850485,973657.5162540876,inf,inf,inf,inf,inf,699882.8902660301,699882.8902660301
833,1011056.9890579807,4701706940.220414,659052.7873204591,669.4606310371036,inf,950.4021974044342,inf,90.88793756278763,1011056.9890579807,inf,inf,inf,inf,inf,659052.7873204591,659052.7873204591
834,1085366.4598713191,6168244721.505301,813332.7105389955,798.8906231662478,inf,682.7622439747838,inf,1006.0633971332625,1085366.4598713191,inf,inf,inf,inf,inf,813332.7105389955,813332.7105389955
835,971301.0714309127,1971758071.224528,700735.5880144312,1071.4026710777653,inf,901.1409814726135,inf,314.1311349682959,971301.0714309127,inf,inf,inf,inf,inf,700735.5880144312,700735.5880144312
836,1123694.9632140016,5219648453.042336,619256.2288839093,1034.8687312623824,inf,694.4779292966135,inf,864.2949303920742,1123694.9632140016,inf,inf,inf,inf,inf,619256.2288839093,619256.2288839093
837,1162983.1880435634,6396255054.127986,735687.1022257573,845.8330770738663,inf,613.3611321753367,inf,884.0051366499681,1162983.1880435634,inf,inf,inf,inf,inf,735687.1022257573,735687.1022257573
838,1339637.2530547539,5224199012.707293,852574.8947467256,595.8700457291244,inf,713.9130122030742,inf,660.0737465452573,1339637.2530547539,inf,inf,inf,inf,inf,852574.8947467256,852574.8947467256
839,968705.2723213432,1348692893.2983885,739594.3283155187,871.7689874816917,inf,593.5153284144122,inf,996.686832928584,968705.2723213432,inf,inf,inf,inf,inf,739594.3283155187,739594.3283155187
840,1085201.2942868401,6685339628.833188,661926.2461101245,799.4897476250688,inf,1051.8637826475217,inf,170.20469002203043,1085201.2942868401,inf,inf,inf,inf,inf,661926.2461101245,661926.2461101245
841,813728.8174839063,3682511585.567443,738703.71043226,662.828463378101,inf,197.87374930894853,inf,693.1895980175136,813728.8174839063,inf,inf,inf,inf,inf,738703.71043226,738703.71043226
842,1085280.2177939666,1599206453.648991,813565.7344740664,565.2136849418143,inf,86.10773299715134,inf,1041.8671059151914,1085280.2177939666,inf,inf,inf,inf,inf,813565.7344740664,813565.7344740664
843,968661.8338452477,3650441157.688682,777603.9954044464,703.5886963260881,inf,889.3979247741297,inf,921.95963756988,968661.8338452477,inf,inf,inf,inf,inf,777603.9954044464,777603.9954044464
844,1011155.5623354365,6002758542.00565,546161.9250342172,298.8568831421903,inf,9.872051637422938,inf,433.7406132652206,1011155.5623354365,inf,inf,inf,inf,inf,546161.9250342172,546161.9250342172
845,1087165.8378985522,512831368.62654394,817151.8373882553,843.5217812439244,inf,807.8102363341516,inf,129.8167533237504,1087165.8378985522,inf,inf,inf,inf,inf,817151.8373882553,817151.8373882553
846,1007263.5657252942,5565717890.386517,814254.7292310541,752.7412272409027,inf,517.4623264762237,inf,485.51963346270725,1007263.5657252942,inf,inf,inf,inf,inf,814254.7292310541,814254.7292310541
847,1191498.443771071,766486655.4529953,739550.4444099639,841.3279279105611,inf,571.9990759687439,inf,880.4842836673297,1191498.443771071,inf,inf,inf,inf,inf,739550.4444099639,739550.4444099639
848,933128.4220051268,192063880.50728032,816544.3847872772,380.1897572943561,inf,710.7030608111924,inf,90.60088545778456,933128.4220051268,inf,inf,inf,inf,inf,816544.3847872772,816544.3847872772
849,1085856.6520706634,6805752421.348792,697310.4528921428,1056.8119783022767,inf,379.3539961374476,inf,812.7066589550573,1085856.6520706634,inf,inf,inf,inf,inf,697310.4528921428,697310.4528921428
850,1229757.2116924685,5208033728.116171,658177.9678321525,1166.194884980384,inf,566.3453199011093,inf,598.9384687203976,1229757.2116924685,inf,inf,inf,inf,inf,658177.9678321525,658177.9678321525
851,1181183.837152213,6956099781.764445,893320.9641925916,673.0589739939578,inf,482.20302834511875,inf,331.9915539436772,1181183.837152213,inf,inf,inf,inf,inf,893320.9641925916,893320.9641925916
852,1293230.1868058704,1720089783.4946752,739386.6082403722,532.992511369773,inf,889.8326226323763,inf,800.9688968158606,1293230.1868058704,inf,inf,inf,inf,inf,739386.6082403722,739386.6082403722
853,1282680.9165929945,3391507281.0667768,890441.4754807289,1014.7880195598686,inf,230.47255063759673,inf,982.5857698122792,1282680.9165929945,inf,inf,inf,inf,inf,890441.4754807289,890441.4754807289
854,1387413.699826803,3451593857.8738384,697127.1674898019,237.9621501616484,inf,1029.3536436266288,inf,321.90446768450414,1387413.699826803,inf,inf,inf,inf,inf,697127.1674898019,697127.1674898019
855,1122735.202965588,868916856.9059511,851653.2551424548,767.5393473429338,inf,273.0982359047614,inf,838.9061237650078,1122735.202965588,inf,inf,inf,inf,inf,851653.2551424548,851653.2551424548
856,968368.1533424499,4135138501.2149367,662338.3009512225,789.4421736217935,inf,562.7628339668528,inf,347.2487321477377,968368.1533424499,inf,inf,inf,inf,inf,662338.3009512225,662338.3009512225
857,1264865.4917307475,5778124141.962969,699468.7028061129,1079.6742608975824,inf,716.9514999161811,inf,764.9635334323459,1264865.4917307475,inf,inf,inf,inf,inf,699468.7028061129,699468.7028061129
858,932697.1537447715,1542344429.2146246,700744.530506025,794.2917447846328,inf,1044.3102912826635,inf,1046.9947073287308,932697.1537447715,inf,inf,inf,inf,inf,700744.530506025,700744.530506025
859,1162498.0749066113,1691017753.9534104,735657.4161317808,857.3442248608472,inf,667.8013899665594,inf,774.8536110444227,1162498.0749066113,inf,inf,inf,inf,inf,735657.4161317808,735657.4161317808
860,1009607.8225301014,4934735655.708893,774379.4261695284,328.9157377532878,inf,613.1223998546196,inf,129.73387982790265,1009607.8225301014,inf,inf,inf,inf,inf,774379.4261695284,774379.4261695284
861,1358809.8105084272,559374293.9495474,700731.320529631,692.1305218847863,inf,741.3723641593785,inf,73.44532553400501,1358809.8105084272,inf,inf,inf,inf,inf,700731.320529631,700731.320529631
862,974285.742305367,6122586794.756763,815961.8482530655,594.9486798276122,inf,89.50121356415616,inf,531.3223905799591,974285.742305367,inf,inf,inf,inf,inf,815961.8482530655,815961.8482530655
863,1045865.1329844594,103548612.40900384,658542.3500113941,917.0169577369079,inf,598.1719474350471,inf,113.18354808090378,1045865.1329844594,inf,inf,inf,inf,inf,658542.3500113941,658542.3500113941
864,1320005.720423227,8118939343.502742,697478.6453153221,956.3175953393678,inf,725.9589676636126,inf,672.971736885372,1320005.720423227,inf,inf,inf,inf,inf,697478.6453153221,697478.6453153221
865,1011180.6203846334,2817649096.7546105,774341.7017755874,820.3167666782849,inf,716.4357730268117,inf,57.34038567130187,1011180.6203846334,inf,inf,inf,inf,inf,774341.7017755874,774341.7017755874
866,1174668.2782445496,6260666703.506806,657536.6773087924,756.4725680807635,inf,680.4785482047147,inf,451.73111994720915,1174668.2782445496,inf,inf,inf,inf,inf,657536.6773087924,657536.6773087924
867,1084999.8334812415,6793462491.991646,738439.6039008177,834.760292487173,inf,568.6079037755089,inf,346.24559317357784,1084999.8334812415,inf,inf,inf,inf,inf,738439.6039008177,738439.6039008177
868,1162805.5551496136,3453692225.143218,697611.6183629541,1070.1037780717998,inf,39.4611754775307,inf,127.71001091160731,1162805.5551496136,inf,inf,inf,inf,inf,697611.6183629541,697611.6183629541
869,1182451.5788839562,5448718679.158779,621722.4016858574,1033.7315531419301,inf,798.8475084863444,inf,830.6860559200181,1182451.5788839562,inf,inf,inf,inf,inf,621722.4016858574,621722.4016858574
870,1007175.478334684,1649965421.2305942,699720.8867974416,573.4518238570789,inf,11.420846064391457,inf,886.0929549575482,1007175.478334684,inf,inf,inf,inf,inf,699720.8867974416,699720.8867974416
871,1124404.7176802638,2325960307.1493483,658357.7753263668,964.6542495229502,inf,703.3510982633986,inf,1044.8695426094441,1124404.7176802638,inf,inf,inf,inf,inf,658357.7753263668,658357.7753263668
872,1007613.9147005549,2416960270.736076,813468.0642036112,1022.5598926556677,inf,965.1608670450104,inf,543.2960418443519,1007613.9147005549,inf,inf,inf,inf,inf,813468.0642036112,813468.0642036112
873,969175.9393505557,6421471640.470063,661849.3802729814,562.2452256187021,inf,824.6601927574492,inf,898.0599988023475,969175.9393505557,inf,inf,inf,inf,inf,661849.3802729814,661849.3802729814
874,971517.6368554495,4773026996.76146,700243.0978571324,415.7711543556588,inf,717.1267590861765,inf,1012.782694718825,971517.6368554495,inf,inf,inf,inf,inf,700243.0978571324,700243.0978571324
875,933207.5552680021,3433663678.945183,774776.6845345832,860.9493798418382,inf,649.4987989051804,inf,1001.0002851362988,933207.5552680021,inf,inf,inf,inf,inf,774776.6845345832,774776.6845345832
